0f10b8a 0f0684b 0f14b36 0f1e853 0f0d3a6 
0fbfa6a 0fb4f90 0fc3071 0fcb7db 0fbc136 
0fc3438 0fb8b13 0fc6ab3 0fcd596 0fbf85c 
0fc3b58 0fb912b 0fc7134 0fcf51e 0fc0269 
0fbf62d 0fb4bea 0fc2c53 0fca454 0fbbafc 
0fc5f16 0fbb5f5 0fc9512 0fd0756 0fc247e 
0fbfaa1 0fb4fc6 0fc3087 0fcb811 0fbc16e 
0fc3364 0fb8a3d 0fc69c6 0fcd4dc 0fbf796 
0fc3b35 0fb9104 0fc70f5 0fcf4f5 0fc0264 
0fbf341 0fb48ff 0fc2988 0fca1d1 0fbb841 
0fc5d50 0fbb421 0fc9436 0fd06ad 0fc23bb 
0fbf8e4 0fb4dfb 0fc2fb6 0fcb780 0fbc0aa 
0fc30aa 0fb8768 0fc67fa 0fcd2fc 0fbf5b8 
0fc3ad0 0fb9090 0fc7173 0fcf549 0fc02ce 
0fbf3ab 0fb495c 0fc2acc 0fca309 0fbb974 
0fc5ebf 0fbb593 0fc95c2 0fd07bd 0fc251a 
0fbfd36 0fb5243 0fc33f1 0fcbb6c 0fbc4de 
0fc3439 0fb8af5 0fc6b6f 0fcd651 0fbf939 
0fc3f07 0fb94c4 0fc75a3 0fcf93a 0fc06f2 
0fbf76a 0fb4d11 0fc2e86 0fca6d1 0fbbd38 
0fc6260 0fbb92d 0fc9940 0fd0b14 0fc28a7 
0fc007b 0fb5590 0fc3730 0fcbe9b 0fbc826 
0fc38a9 0fb8f6f 0fc6ff1 0fcdabb 0fbfd9c 
0fc442a 0fb99f1 0fc7ae6 0fcfe62 0fc0c3a 
0fbfc30 0fb51e2 0fc3343 0fcab97 0fbc200 
0fc66cd 0fbbdad 0fc9dc3 0fd0f88 0fc2d14 
0fc049b 0fb59c0 0fc3b6e 0fcc308 0fbcc4b 
0fc3982 0fb9049 0fc70c5 0fcdbbf 0fbfe84 
0fc4588 0fb9b5a 0fc7c39 0fcff94 0fc0d8b 
0fbfc74 0fb5221 0fc3386 0fcabee 0fbc24d 
0fc66be 0fbbd9c 0fc9dc6 0fd0f3f 0fc2d08 
0fc0501 0fb5a22 0fc3bcb 0fcc35d 0fbccb1 
0fc3a45 0fb9110 0fc7173 0fcdc5f 0fbff3d 
0fc46ee 0fb9cda 0fc7d87 0fd00bb 0fc0ede 
0fbfcfc 0fb52ce 0fc3404 0fcacb8 0fbc2d1 
0fc6698 0fbbd9f 0fc9d9a 0fd0f35 0fc2ce9 
0fc044c 0fb598c 0fc3b0a 0fcc2da 0fbcc0f 
0fc38ec 0fb8fd2 0fc701f 0fcdb21 0fbfdf9 
0fc465e 0fb9c44 0fc7d03 0fd006d 0fc0e6f 
0fbfb6b 0fb5123 0fc3290 0fcab77 0fbc161 
0fc6659 0fbbd28 0fc9d3a 0fd0efd 0fc2cb2 
0fc03c9 0fb58c9 0fc3a1c 0fcc207 0fbcb4f 
0fc3598 0fb8c45 0fc6ba1 0fcd6cb 0fbf9c1 
0fc42c8 0fb987e 0fc784a 0fcfb82 0fc09ea 
0fbf6cb 0fb4c53 0fc2cc6 0fca5a2 0fbbbe3 
0fc60fe 0fbb7be 0fc96f6 0fd0874 0fc2696 
0fc0012 0fb5516 0fc35cf 0fcbd8b 0fbc725 
0fc32a3 0fb8955 0fc68f7 0fcd428 0fbf706 
0fc41d2 0fb978f 0fc7783 0fcfa8a 0fc0919 
0fbf6b5 0fb4c43 0fc2cc4 0fca5cf 0fbbbe9 
0fc6158 0fbb82f 0fc975b 0fd08b4 0fc26fa 
0fc008f 0fb55a0 0fc365b 0fcbde5 0fbc79d 
0fc32f8 0fb89a6 0fc691b 0fcd42e 0fbf73c 
0fc42ac 0fb986b 0fc7846 0fcfb14 0fc09ed 
0fbf6c0 0fb4c49 0fc2cce 0fca5de 0fbbc06 
0fc618d 0fbb850 0fc977b 0fd0899 0fc271d 
0fc01dd 0fb56e1 0fc3796 0fcbf24 0fbc8de 
0fc33fe 0fb8a9b 0fc6a24 0fcd53b 0fbf84a 
0fc456e 0fb9b2a 0fc7b00 0fcfdcd 0fc0ca8 
0fbf7e0 0fb4d6d 0fc2dec 0fca727 0fbbd1b 
0fc6344 0fbba05 0fc9923 0fd0a31 0fc28ca 
0fc03ad 0fb589e 0fc3937 0fcc0f1 0fbcaa0 
0fc3402 0fb8a9e 0fc6a18 0fcd557 0fbf84a 
0fc45f2 0fb9bb9 0fc7b75 0fcfdf5 0fc0d18 
0fbf8ac 0fb4e2c 0fc2e9d 0fca7e6 0fbbdcd 
0fc63ee 0fbbaa8 0fc99a5 0fd0a90 0fc294c 
0fc052d 0fb5a1a 0fc3a9e 0fcc25c 0fbcc1a 
0fc34ae 0fb8b31 0fc6aaf 0fcd5cd 0fbf8e3 
0fc4855 0fb9e11 0fc7dc8 0fd000e 0fc0f76 
0fbfa74 0fb4ff2 0fc304f 0fca97c 0fbbf9c 
0fc668d 0fbbd50 0fc9c57 0fd0cb6 0fc2c1a 
0fc07fd 0fb5cf9 0fc3d8e 0fcc4f1 0fbcf19 
0fc36b1 0fb8d5c 0fc6cc2 0fcd7a3 0fbfb08 
0fc4a95 0fba06f 0fc8018 0fd0224 0fc11c6 
0fbfb57 0fb50e2 0fc3134 0fcaaaf 0fbc091 
0fc6725 0fbbdf9 0fc9cf6 0fd0d8a 0fc2c9c 
0fc0963 0fb5e63 0fc3f09 0fcc6aa 0fbd060 
0fc36fd 0fb8d8e 0fc6d0e 0fcd81d 0fbfb34 
0fc4bf0 0fba1b5 0fc816a 0fd0359 0fc1310 
0fbfc0b 0fb5184 0fc31ed 0fcab76 0fbc13e 
0fc67e7 0fbbeac 0fc9dc6 0fd0df3 0fc2d5c 
0fc0aa0 0fb5f9a 0fc4026 0fcc7ab 0fbd198 
0fc3739 0fb8dcd 0fc6d3b 0fcd831 0fbfb66 
0fc4cfe 0fba2cc 0fc826e 0fd0431 0fc1421 
0fbfc38 0fb51c3 0fc3223 0fcabae 0fbc176 
0fc67e8 0fbbeb7 0fc9db0 0fd0dc6 0fc2d4c 
0fc0a93 0fb5f9c 0fc4022 0fcc7a6 0fbd19a 
0fc368e 0fb8d36 0fc6c91 0fcd77d 0fbfabc 
0fc4db0 0fba38d 0fc8331 0fd04b1 0fc14be 
0fbfbd5 0fb5158 0fc31a7 0fcab24 0fbc0ef 
0fc67b1 0fbbe71 0fc9d4b 0fd0d07 0fc2ce2 
0fc0b80 0fb6084 0fc40d9 0fcc844 0fbd26d 
0fc34f5 0fb8b8d 0fc6af2 0fcd5dc 0fbf928 
0fc4d51 0fba32e 0fc82b9 0fd040d 0fc1459 
0fbfaa9 0fb5029 0fc306b 0fcaa33 0fbbfdb 
0fc6663 0fbbd3a 0fc9c06 0fd0ba3 0fc2baf 
0fc0a0c 0fb5f1c 0fc3f7d 0fcc6d9 0fbd104 
0fc32ff 0fb89a1 0fc68ea 0fcd3b1 0fbf716 
0fc4cd5 0fba2be 0fc8234 0fd0344 0fc13d0 
0fbf94b 0fb4ed4 0fc2f0f 0fca8ce 0fbbe79 
0fc652f 0fbbc0c 0fc9adb 0fd0a20 0fc2a5f 
0fc09c7 0fb5ed4 0fc3f19 0fcc664 0fbd09c 
0fc3215 0fb88b6 0fc67f2 0fcd297 0fbf628 
0fc4ccf 0fba2c0 0fc8227 0fd02fa 0fc13d1 
0fbf90e 0fb4ea0 0fc2eb7 0fca87c 0fbbe2d 
0fc65bc 0fbbc9e 0fc9b5e 0fd0a61 0fc2aee 
0fc0b00 0fb6017 0fc4067 0fcc79e 0fbd1fc 
0fc3206 0fb88b6 0fc67ff 0fcd2ae 0fbf635 
0fc4db0 0fba3a1 0fc8313 0fd03c4 0fc14a9 
0fbf991 0fb4f21 0fc2f60 0fca949 0fbbebe 
0fc6623 0fbbd17 0fc9bde 0fd0ad3 0fc2b51 
0fc0c05 0fb6128 0fc416b 0fcc89b 0fbd2ee 
0fc3275 0fb891d 0fc6863 0fcd327 0fbf692 
0fc4f86 0fba581 0fc8503 0fd057f 0fc169a 
0fbfa15 0fb4fa7 0fc2ffa 0fca9f5 0fbbf62 
0fc6705 0fbbde9 0fc9d30 0fd0c12 0fc2cb6 
0fc0f6f 0fb6478 0fc45c2 0fccd20 0fbd769 
0fc3564 0fb8bf9 0fc6c4e 0fcd708 0fbfa80 
0fc5249 0fba82e 0fc889d 0fd08f4 0fc1a30 
0fbfbf8 0fb5163 0fc3286 0fcaccf 0fbc21e 
0fc6822 0fbbeef 0fc9eb8 0fd0d8f 0fc2e49 
0fc0f8c 0fb6499 0fc45d3 0fccd4d 0fbd78a 
0fc33de 0fb8a76 0fc6ac5 0fcd5c1 0fbf8fb 
0fc51e6 0fba7e3 0fc884b 0fd089b 0fc19df 
0fbfb39 0fb50cc 0fc3201 0fcac67 0fbc185 
0fc66f8 0fbbde8 0fc9dbc 0fd0c63 0fc2d2d 
0fc0e9c 0fb63c4 0fc451c 0fccc6f 0fbd6aa 
0fc3124 0fb87c5 0fc6817 0fcd2fa 0fbf649 
0fc500b 0fba60e 0fc85ca 0fd05be 0fc1764 
0fbf869 0fb4e01 0fc2e22 0fca845 0fbbda7 
0fc64b5 0fbbbbb 0fc9a58 0fd0834 0fc29f5 
0fc0c3c 0fb617a 0fc41c1 0fcc87e 0fbd35a 
0fc2f40 0fb85e9 0fc6519 0fccfd1 0fbf365 
0fc4fe0 0fba5f8 0fc8527 0fd04a4 0fc16b0 
0fbf801 0fb4d97 0fc2dbb 0fca7fd 0fbbd43 
0fc64cb 0fbbbd3 0fc9a83 0fd0890 0fc29f4 
0fc0e54 0fb638d 0fc43b3 0fccac1 0fbd557 
0fc30a3 0fb8754 0fc6684 0fcd10a 0fbf4b6 
0fc51ae 0fba7c0 0fc871c 0fd0685 0fc18a4 
0fbf9c9 0fb4f64 0fc2fa3 0fca9e0 0fbbf0f 
0fc667e 0fbbd8c 0fc9c3d 0fd0a1d 0fc2b90 
0fc0f1f 0fb6451 0fc4475 0fccb83 0fbd616 
0fc3031 0fb86d9 0fc660b 0fcd08e 0fbf437 
0fc528c 0fba897 0fc87d2 0fd0732 0fc1961 
0fbfa5f 0fb4fef 0fc2fe9 0fcaa75 0fbbf8b 
0fc65e9 0fbbcf3 0fc9b7a 0fd0939 0fc2ae6 
0fc0ef4 0fb6436 0fc443a 0fccb2a 0fbd5c9 
0fc2f03 0fb85ce 0fc64d8 0fccf47 0fbf2fc 
0fc518f 0fba7b2 0fc86cc 0fd05d2 0fc1851 
0fbf824 0fb4dc0 0fc2db8 0fca7fa 0fbbd3e 
0fc647e 0fbbb7c 0fc9a2b 0fd07b3 0fc297a 
0fc0e88 0fb63af 0fc43e2 0fccaf8 0fbd57e 
0fc2edf 0fb856b 0fc656a 0fcd07d 0fbf3ab 
0fc537d 0fba95c 0fc89cb 0fd0996 0fc1b70 
0fbf975 0fb4ec7 0fc3016 0fcab7c 0fbbfd6 
0fc65c0 0fbbc7e 0fc9c65 0fd0ab6 0fc2bf2 
0fc10c0 0fb65ad 0fc4709 0fccebe 0fbd8f0 
0fc2f08 0fb8571 0fc65e5 0fcd14b 0fbf44e 
0fc52e7 0fba8b5 0fc8949 0fd08e2 0fc1af7 
0fbf937 0fb4e6f 0fc2ff1 0fcab59 0fbbfbb 
0fc64b6 0fbbb69 0fc9b7a 0fd099a 0fc2af6 
0fc104c 0fb652f 0fc46af 0fcce26 0fbd87f 
0fc2d2a 0fb8389 0fc6423 0fccf5f 0fbf278 
0fc5396 0fba95c 0fc8a1b 0fd0931 0fc1b98 
0fbf90a 0fb4e33 0fc2fbc 0fcaaeb 0fbbf85 
0fc657d 0fbbc0f 0fc9c09 0fd09d3 0fc2ba5 
0fc1236 0fb66fd 0fc4860 0fccfc4 0fbda56 
0fc2e6c 0fb84a9 0fc6549 0fcd0a0 0fbf3b0 
0fc55ae 0fbab5a 0fc8be6 0fd0b27 0fc1dab 
0fbfa97 0fb4fb8 0fc3138 0fcacf6 0fbc12b 
0fc671d 0fbbdaf 0fc9dd8 0fd0bdc 0fc2d6b 
0fc13f0 0fb68a8 0fc4a36 0fcd1d3 0fbdc24 
0fc2f40 0fb856c 0fc6600 0fcd18d 0fbf486 
0fc5611 0fbabbb 0fc8c48 0fd0b49 0fc1e14 
0fbfa71 0fb4f81 0fc30fd 0fcac7c 0fbc101 
0fc6704 0fbbd87 0fc9da8 0fd0b3f 0fc2d3c 
0fc14d5 0fb6984 0fc4b23 0fcd283 0fbdd0b 
0fc2f10 0fb8526 0fc65d6 0fcd16f 0fbf45d 
0fc5902 0fbaea2 0fc8f3c 0fd0e32 0fc2102 
0fbfc4d 0fb514e 0fc32cd 0fcaeb8 0fbc2cd 
0fc6816 0fbbe99 0fc9e9a 0fd0c4d 0fc2e3e 
0fc16c0 0fb6b84 0fc4cf2 0fcd417 0fbdef4 
0fc3060 0fb8690 0fc671e 0fcd23b 0fbf59b 
0fc5a3f 0fbafed 0fc9076 0fd0ed7 0fc222b 
0fbfd9a 0fb52bd 0fc3438 0fcafc8 0fbc41f 
0fc6993 0fbc03b 0fca052 0fd0d81 0fc2fb5 
0fc187e 0fb6d4f 0fc4ef4 0fcd61d 0fbe0b6 
0fc3121 0fb8744 0fc67fc 0fcd367 0fbf661 
0fc5b43 0fbb0f1 0fc919f 0fd0ffa 0fc2344 
0fbfd31 0fb5240 0fc33ee 0fcafb6 0fbc3ca 
0fc69fc 0fbc086 0fca099 0fd0de9 0fc3018 
0fc193d 0fb6df9 0fc4f78 0fcd6c2 0fbe168 
0fc2f8f 0fb85aa 0fc6600 0fcd157 0fbf47b 
0fc59ec 0fbafbc 0fc8f4b 0fd0d34 0fc20ec 
0fbfc34 0fb515b 0fc31dd 0fcad4f 0fbc1d2 
0fc67b3 0fbbe5f 0fc9d62 0fd0a18 0fc2cf1 
0fc17e3 0fb6cc8 0fc4d2a 0fcd3ee 0fbdf28 
0fc2e26 0fb846c 0fc63fa 0fccf01 0fbf266 
0fc59f0 0fbafd6 0fc8f57 0fd0ce6 0fc20e9 
0fc441e 0fb98f4 0fc795e 0fcfa3c 0fc0c8c 
0fc11bd 0fb66e5 0fc4773 0fcb711 0fbd799 
0fc734c 0fbc941 0fca8db 0fd1901 0fc3a58 
0fc099e 0fb5dfb 0fc3f24 0fcbfa4 0fbd155 
0fc554e 0fbab6b 0fc8b33 0fcf138 0fc1ac5 
0fc4676 0fb9b4d 0fc7bb8 0fcfca8 0fc0ebd 
0fc1412 0fb6936 0fc49de 0fcb99c 0fbd9cb 
0fc7585 0fbcb5d 0fcab06 0fd1b34 0fc3c80 
0fc0c0a 0fb604f 0fc415a 0fcc1f6 0fbd39a 
0fc569d 0fbacbc 0fc8c58 0fcf205 0fc1bfa 
0fc48c9 0fb9d97 0fc7df2 0fcfe8a 0fc1118 
0fc14f2 0fb6a11 0fc4ab2 0fcba6d 0fbdabe 
0fc76d6 0fbccca 0fcac6c 0fd1c39 0fc3dc8 
0fc0d89 0fb61e9 0fc4314 0fcc39d 0fbd544 
0fc56fe 0fbad26 0fc8cea 0fcf28e 0fc1c78 
0fc49f8 0fb9ec6 0fc7f36 0fcffaf 0fc125d 
0fc1531 0fb6a55 0fc4b01 0fcbae7 0fbdb13 
0fc76b1 0fbcca4 0fcac33 0fd1be5 0fc3dab 
0fc0cfd 0fb6157 0fc4267 0fcc30f 0fbd4af 
0fc55f3 0fbac05 0fc8bba 0fcf160 0fc1b56 
0fc497c 0fb9e3d 0fc7ebe 0fcff00 0fc11df 
0fc1292 0fb67ab 0fc4879 0fcb859 0fbd875 
0fc7486 0fbca73 0fcaa2b 0fd197c 0fc3b7c 
0fc0a4d 0fb5e9c 0fc3fd1 0fcc060 0fbd211 
0fc5214 0fba828 0fc87f9 0fced62 0fc178c 
0fc46f5 0fb9bd8 0fc7c4f 0fcfc5a 0fc0f6b 
0fc1084 0fb65ae 0fc4653 0fcb648 0fbd667 
0fc7315 0fbc912 0fca890 0fd17a3 0fc3a01 
0fc09e1 0fb5e3a 0fc3f41 0fcbfb2 0fbd1a7 
0fc50b9 0fba6db 0fc8687 0fcebd2 0fc1630 
0fc4729 0fb9c12 0fc7c77 0fcfc4a 0fc0fa0 
0fc0eef 0fb6418 0fc44b8 0fcb4af 0fbd4e3 
0fc72f0 0fbc8f0 0fca878 0fd174f 0fc39f8 
0fc0952 0fb5db2 0fc3ec8 0fcbf40 0fbd12d 
0fc4f0e 0fba532 0fc84ee 0fcea07 0fc1483 
0fc4670 0fb9b55 0fc7bc8 0fcfb79 0fc0eef 
0fc0e10 0fb632c 0fc43dd 0fcb3f4 0fbd405 
0fc71f5 0fbc7eb 0fca78a 0fd1630 0fc38de 
0fc091b 0fb5d7d 0fc3e9b 0fcbf10 0fbd0df 
0fc4f46 0fba55b 0fc8518 0fcea42 0fc14a2 
0fc46f1 0fb9bd1 0fc7c32 0fcfbba 0fc0f39 
0fc0d61 0fb6285 0fc432b 0fcb33e 0fbd32a 
0fc714b 0fbc756 0fca6eb 0fd155a 0fc381c 
0fc08ae 0fb5d1e 0fc3e25 0fcbe6e 0fbd05d 
0fc4d6f 0fba395 0fc833b 0fce82f 0fc12bb 
0fc471a 0fb9c08 0fc7c53 0fcfb8d 0fc0f52 
0fc0c23 0fb6148 0fc41e2 0fcb224 0fbd1ed 
0fc70f0 0fbc6f3 0fca677 0fd14b7 0fc37ac 
0fc08d5 0fb5d24 0fc3e28 0fcbee1 0fbd093 
0fc4c5b 0fba277 0fc822d 0fce6fd 0fc11b0 
0fc472c 0fb9c11 0fc7c95 0fcfb6b 0fc0f84 
0fc0bea 0fb6110 0fc41de 0fcb1b7 0fbd1c5 
0fc7134 0fbc743 0fca701 0fd14a0 0fc3800 
0fc085e 0fb5cc7 0fc3e07 0fcbe44 0fbd025 
0fc4bf5 0fba222 0fc820d 0fce6c0 0fc1146 
0fc47d3 0fb9cd4 0fc7d3c 0fcfc08 0fc100b 
0fc0be8 0fb610a 0fc41ad 0fcb1cd 0fbd1a9 
0fc71e8 0fbc7f9 0fca773 0fd14f4 0fc387c 
0fc0ad2 0fb5f38 0fc4040 0fcc073 0fbd265 
0fc4d34 0fba360 0fc8319 0fce78d 0fc1261 
0fc49e0 0fb9ee0 0fc7f33 0fcfdbb 0fc11ff 
0fc0c1c 0fb6143 0fc41f7 0fcb1e0 0fbd1e8 
0fc71ae 0fbc7d3 0fca770 0fd14b4 0fc385b 
0fc0937 0fb5dc0 0fc3eeb 0fcbef3 0fbd0ec 
0fc4a1a 0fba05a 0fc8018 0fce48d 0fc0f37 
0fc4644 0fb9b43 0fc7bae 0fcfa59 0fc0e69 
0fc0683 0fb5ba0 0fc3c79 0fcacd9 0fbcc43 
0fc6a61 0fbc06a 0fca021 0fd0d85 0fc30f7 
0fc011b 0fb5586 0fc3697 0fcb752 0fbc89c 
0fc3f9b 0fb95c2 0fc7587 0fcda6e 0fc048e 
0fc3bc4 0fb90b6 0fc711c 0fcf019 0fc03c2 
0fbfa6d 0fb4f81 0fc304a 0fca0d9 0fbc023 
0fc5e97 0fbb4ad 0fc9441 0fd0182 0fc2514 
0fbf55b 0fb49b5 0fc2adb 0fcab98 0fbbd05 
0fc320c 0fb8839 0fc680c 0fccccb 0fbf71a 
0fc2ea6 0fb83b6 0fc641f 0fce283 0fbf6a8 
0fbebc6 0fb40d2 0fc21a9 0fc92f7 0fbb16b 
0fc503d 0fba64a 0fc85b0 0fcf2fe 0fc166c 
0fbe647 0fb3ab9 0fc1ac5 0fc9b41 0fbacba 
0fc239e 0fb79c1 0fc5872 0fcbce3 0fbe794 
0fc22c4 0fb77c5 0fc5716 0fcd535 0fbe9ca 
0fbe21b 0fb372e 0fc16ee 0fc8758 0fba6cc 
0fc4894 0fb9ea9 0fc7d38 0fce9a0 0fc0e0c 
0fbe368 0fb37d0 0fc1859 0fc98af 0fbaa74 
0fc2402 0fb7a18 0fc59de 0fcbe14 0fbe8f0 
0fc253e 0fb7a3f 0fc5a99 0fcd85e 0fbed39 
0fbe5cc 0fb3adf 0fc1b92 0fc8c17 0fbab60 
0fc4e65 0fba474 0fc83f7 0fcf06e 0fc14c7 
0fbea22 0fb3e84 0fc1f7d 0fc9f8a 0fbb19f 
0fc29bf 0fb7fea 0fc5f8a 0fcc387 0fbee97 
0fc2d3a 0fb823b 0fc627d 0fce00e 0fbf501 
0fbedaa 0fb42c1 0fc236c 0fc93e0 0fbb327 
0fc5813 0fbae33 0fc8d9f 0fcf997 0fc1e30 
0fbf425 0fb48b2 0fc2983 0fca995 0fbbb56 
0fc326d 0fb8889 0fc6835 0fccc23 0fbf756 
0fc3781 0fb8c8a 0fc6ca2 0fce9e3 0fbff62 
0fbf529 0fb4a4f 0fc2ad6 0fc9b62 0fbbaa2 
0fc5e2e 0fbb447 0fc93ac 0fcff7c 0fc2466 
0fbf982 0fb4de4 0fc2ed0 0fcaf51 0fbc0ff 
0fc34f4 0fb8b14 0fc6abd 0fccec3 0fbf9de 
0fc39c9 0fb8ecf 0fc6f02 0fcec86 0fc01cc 
0fbf62b 0fb4b3b 0fc2bdf 0fc9ce6 0fbbbd3 
0fc5e0a 0fbb41f 0fc93a3 0fcff62 0fc2461 
0fbf9f4 0fb4e49 0fc2f50 0fcb024 0fbc187 
0fc3348 0fb895c 0fc6911 0fccd32 0fbf83a 
0fc38ac 0fb8dc6 0fc6df4 0fceb16 0fc009e 
0fbf2a2 0fb47c3 0fc2866 0fc9963 0fbb84d 
0fc5a69 0fbb0b7 0fc8ffb 0fcfb39 0fc20a6 
0fbf51e 0fb49b1 0fc2a81 0fcaac4 0fbbcaa 
0fc2e2a 0fb8468 0fc63ff 0fcc841 0fbf30c 
0fc3508 0fb8a43 0fc6a4f 0fce77a 0fbfce0 
0fbee61 0fb4393 0fc2404 0fc9530 0fbb3ee 
0fc56d7 0fbad27 0fc8c56 0fcf786 0fc1cff 
0fbf36f 0fb480f 0fc28de 0fca8fa 0fbbafa 
0fc2c51 0fb8297 0fc6233 0fcc5f3 0fbf11b 
0fc3573 0fb8aaf 0fc6ad8 0fce782 0fbfd3f 
0fbefbe 0fb44df 0fc2587 0fc96bb 0fbb55e 
0fc59ae 0fbafde 0fc8f56 0fcfaa7 0fc1ff7 
0fbf7a2 0fb4c1c 0fc2d29 0fcadcc 0fbbf64 
0fc2fa9 0fb85c7 0fc65a4 0fcc9f5 0fbf4cb 
0fc391d 0fb8e39 0fc6e82 0fceb86 0fc013d 
0fbf225 0fb4725 0fc27f6 0fc99a7 0fbb80e 
0fc5bdf 0fbb1f8 0fc919e 0fcfd32 0fc225b 
0fbfa16 0fb4e6f 0fc2f83 0fcb079 0fbc1dd 
0fc3198 0fb878e 0fc6764 0fccc1c 0fbf6bc 
0fc3c8f 0fb9177 0fc71c8 0fceee6 0fc04b3 
0fbf4f0 0fb49cb 0fc2aaf 0fc9c9a 0fbbaf5 
0fc5e1b 0fbb420 0fc93d2 0fcff46 0fc24a0 
0fbfbec 0fb5040 0fc3159 0fcb245 0fbc3bf 
0fc3238 0fb8843 0fc681b 0fcccc9 0fbf754 
0fc3db5 0fb92c8 0fc72f3 0fceff0 0fc05b6 
0fbf53a 0fb4a31 0fc2ac3 0fc9cef 0fbbb0e 
0fc5f18 0fbb523 0fc9470 0fd0015 0fc256c 
0fbfdc8 0fb5212 0fc32d9 0fcb40f 0fbc576 
0fc3325 0fb8922 0fc68c5 0fccdb2 0fbf830 
0fc3f5b 0fb9468 0fc7479 0fcf16b 0fc0764 
0fbf62a 0fb4b11 0fc2bbe 0fc9dfa 0fbbc1d 
0fc5f4a 0fbb54a 0fc94c2 0fd000e 0fc25af 
0fbfe98 0fb52e2 0fc33e9 0fcb4ed 0fbc66b 
0fc3375 0fb896e 0fc6950 0fcce04 0fbf89b 
0fc41b0 0fb96bc 0fc770b 0fcf3e1 0fc09e7 
0fbf7e0 0fb4ca7 0fc2d97 0fca02f 0fbbe12 
0fc6331 0fbb929 0fc98c7 0fd0457 0fc29c0 
0fc02a3 0fb56f0 0fc37fa 0fcb91f 0fbca86 
0fc37b6 0fb8d96 0fc6d72 0fcd29c 0fbfcf9 
0fc4777 0fb9c66 0fc7c99 0fcf97f 0fc0faa 
0fbfd5f 0fb522d 0fc32f2 0fca580 0fbc375 
0fc68bc 0fbbeb5 0fc9e27 0fd0964 0fc2f2c 
0fc08ce 0fb5d0f 0fc3e0b 0fcbf4d 0fbd0c4 
0fc3b89 0fb9165 0fc712a 0fcd635 0fc00cb 
0fc4bea 0fba0e9 0fc8105 0fcfdb6 0fc140f 
0fc00a2 0fb5588 0fc3648 0fca8ff 0fbc6b5 
0fc6b46 0fbc150 0fca0bb 0fd0ba1 0fc31a7 
0fc0b9d 0fb5feb 0fc40d4 0fcc1e1 0fbd37e 
0fc3d79 0fb936d 0fc732a 0fcd7ec 0fc0292 
0fc4e05 0fba327 0fc833f 0fcff98 0fc1603 
0fc0196 0fb5683 0fc372a 0fca9f4 0fbc784 
0fc6c0e 0fbc22c 0fca19d 0fd0c7a 0fc3272 
0fc0c60 0fb60af 0fc41ab 0fcc305 0fbd44f 
0fc3ccd 0fb92c0 0fc728d 0fcd78d 0fc01f8 
0fc4dec 0fba2f2 0fc82ff 0fcff5e 0fc15f2 
0fc009f 0fb5564 0fc3619 0fca92a 0fbc6a8 
0fc6bdb 0fbc1db 0fca12f 0fd0be7 0fc321e 
0fc0cd4 0fb6122 0fc41fd 0fcc32f 0fbd4a6 
0fc3cb2 0fb92a3 0fc7254 0fcd717 0fc01ca 
0fc4f68 0fba482 0fc847a 0fd0068 0fc177d 
0fc01a6 0fb5689 0fc3714 0fca9f5 0fbc7b9 
0fc6d14 0fbc337 0fca276 0fd0cb9 0fc3367 
0fc0f45 0fb639f 0fc4464 0fcc549 0fbd722 
0fc3e3d 0fb942b 0fc73d6 0fcd854 0fc034c 
0fc5267 0fba77e 0fc8765 0fd02e4 0fc1a59 
0fc0427 0fb5903 0fc39a0 0fcac67 0fbca2e 
0fc7017 0fbc642 0fca584 0fd0f75 0fc3657 
0fc1225 0fb6677 0fc4734 0fcc821 0fbd9ed 
0fc3fef 0fb95de 0fc756a 0fcda13 0fc04ed 
0fc54e9 0fbaa0b 0fc89e5 0fd0564 0fc1ccc 
0fc064e 0fb5b38 0fc3bc3 0fcaec6 0fbcc3b 
0fc71d2 0fbc7fc 0fca70c 0fd10d8 0fc37d4 
0fc147b 0fb68ee 0fc4966 0fcca44 0fbdc1b 
0fc412e 0fb973f 0fc76ad 0fcdb2b 0fc0618 
0fc56ef 0fbac38 0fc8bf8 0fd0720 0fc1ece 
0fc068e 0fb5b86 0fc3bdb 0fcaecf 0fbcc65 
0fc72a5 0fbc8d4 0fca7c7 0fd114c 0fc3892 
0fc156a 0fb69dd 0fc4a67 0fccb20 0fbdd19 
0fc4171 0fb977d 0fc76f9 0fcdb56 0fc0640 
0fc58a5 0fbaddf 0fc8d9d 0fd0871 0fc2058 
0fc07f2 0fb5ce2 0fc3d53 0fcb054 0fbcdd9 
0fc7305 0fbc941 0fca85e 0fd11b7 0fc3910 
0fc16ed 0fb6b5c 0fc4be5 0fcccb7 0fbdeaf 
0fc41f0 0fb97fe 0fc776e 0fcdba7 0fc06f2 
0fc5a0f 0fbaf54 0fc8ee4 0fd09c2 0fc21db 
0fc0845 0fb5d23 0fc3d6b 0fcb0b2 0fbce37 
0fc7333 0fbc973 0fca854 0fd1194 0fc3932 
0fc183a 0fb6ca5 0fc4d10 0fccdfb 0fbdff3 
0fc4175 0fb9770 0fc76ca 0fcdb55 0fc0662 
0fc5af6 0fbb030 0fc8fc5 0fd0a76 0fc22b5 
0fc08af 0fb5d91 0fc3de8 0fcb151 0fbce99 
0fc749f 0fbcad1 0fca9c9 0fd12ce 0fc3a9a 
