0f8a905 0f7f728 0f8d0fe 0f90a46 0f87467 
0faf0d7 0fa3c8b 0fb0b9b 0fb1e2f 0fab7c2 
0fafc1b 0fa4695 0fb15e2 0fb4a96 0fac839 
0fa9479 0f9de9d 0faaf0e 0fad95e 0fa5e4b 
0fb1ff0 0fa6a4a 0fb3ad0 0fb59f0 0faeab7 
0fa9a6f 0f9e385 0fab484 0fae6f1 0fa6702 
0fadf12 0fa2a15 0fafa0f 0fb096d 0faa78f 
0faf3eb 0fa3e3d 0fb0e23 0fb3ea4 0fac0d4 
0fa9495 0f9deb1 0faafac 0facb27 0fa604a 
0fb2daa 0fa76fe 0fb48ac 0fb5bee 0faf9ae 
0fab303 0f9f9ca 0faccd0 0fafa24 0fa801d 
0faffd1 0fa4786 0fb1a27 0fb222c 0fac82c 
0fb1d5e 0fa6328 0fb362a 0fb53ab 0fae878 
0fabc3e 0fa049b 0fad741 0faee92 0fa863f 
0fb51a1 0fa9b01 0fb6c64 0fb8293 0fb1b7b 
0fad1a6 0fa1a6f 0faeb59 0fb1be8 0fa9c99 
0fb19ff 0fa64a7 0fb3412 0fb44fb 0fae05c 
0fb3212 0fa7c2f 0fb4aaf 0fb79cd 0fafb29 
0faccb8 0fa179d 0fae62c 0fb0893 0fa9258 
0fb5e21 0faa8f4 0fb7748 0fb9604 0fb241b 
0fada06 0fa2306 0faf2b0 0fb2c0a 0faa30a 
0fb175a 0fa6108 0fb30fd 0fb4a4b 0fadda3 
0fb2c02 0fa7464 0fb44a3 0fb79f3 0faf6a6 
0fabcec 0fa0564 0fad688 0fb01a2 0fa851f 
0fb4881 0fa91bc 0fb6242 0fb856d 0fb10a5 
0fabfd0 0fa087b 0fad92a 0fb13ea 0fa89cd 
0faf9aa 0fa43ab 0fb146a 0fb2e65 0fabf54 
0fb0c07 0fa54b4 0fb2660 0fb5967 0fad5a1 
0fa9e06 0f9e674 0fab968 0fadfd8 0fa652c 
0fb2de1 0fa76d7 0fb495b 0fb66f2 0faf4ee 
0faa9a6 0f9f143 0fac4f3 0fafef5 0fa72f7 
0faeb27 0fa3476 0fb0772 0fb1e78 0fab188 
0fb05cd 0fa4f81 0fb2129 0fb553a 0fad06d 
0fa9cfb 0f9e8d8 0fab95f 0fae121 0fa66ec 
0fb3145 0fa7e7c 0fb4f04 0fb6f07 0fafb74 
0faad74 0f9f8d5 0facb72 0fb0acb 0fa777e 
0faee98 0fa3b88 0fb0db5 0fb2d3b 0faafd7 
0fb0767 0fa54c7 0fb25e5 0fb6025 0facad5 
0fa9ccf 0f9ea5b 0fabc19 0faece4 0fa5bc4 
0fb3256 0fa7f05 0fb50db 0fb7b93 0faf40d 
0fab0bc 0f9fb58 0faced5 0fb0dcc 0fa77c4 
0faf64a 0fa3f76 0fb156b 0fb22b8 0fabe63 
0fb170d 0fa5e79 0fb350f 0fb3f6e 0fae4a1 
0faaf11 0f9f737 0facdab 0fadc2e 0fa7c8d 
0fb453e 0fa8f29 0fb6359 0fb90ff 0fb138e 
0face3d 0fa1961 0faea23 0fb193a 0fa9bd2 
0fb1b10 0fa6757 0fb37da 0fb42b1 0fae1bd 
0fb43d4 0fa8bdf 0fb5dd7 0fb7b15 0fb1297 
0faeabf 0fa337b 0fb0576 0fb110c 0fab38a 
0fb94c2 0fae089 0fbad5f 0fb9f22 0fb5477 
0fb28fa 0fa7287 0fb418c 0fb41b0 0faedb2 
0fb8432 0fad3ae 0fb9edc 0fb7a1f 0fb4723 
0fbb9ff 0fb0828 0fbd34b 0fbc86b 0fb83a2 
0fb6e24 0fab93c 0fb884b 0fb7e18 0fb3558 
0fc1bd5 0fb6733 0fc3706 0fc3387 0fbe3b9 
0fbb686 0fafff9 0fbd235 0fbea6d 0fb81fd 
0fc14e1 0fb6046 0fc323c 0fc2c19 0fbdc81 
0fc4477 0fb8dcf 0fc6010 0fc776c 0fc0e5f 
0fbf06a 0fb395b 0fc0b80 0fc1dcc 0fbb696 
0fc8fde 0fbd9cf 0fcaaa7 0fcc7c0 0fc5615 
0fc1d35 0fb6573 0fc377c 0fc7856 0fbe581 
0fc6e5d 0fbb7a7 0fc893a 0fcb414 0fc334e 
0fc98d1 0fbe181 0fcb2f2 0fcfc78 0fc6249 
0fc401a 0fb8979 0fc5b01 0fc9611 0fc0714 
0fce49b 0fc2f02 0fcfff3 0fd2c16 0fcab2f 
0fc7a53 0fbc38c 0fc94c4 0fcd2e3 0fc42b0 
0fcd0f7 0fc1b2b 0fcec0a 0fd05a2 0fc954f 
0fd00a8 0fc49c1 0fd1a85 0fd4d5d 0fcc8f2 
0fcab05 0fbf3f2 0fcc4f8 0fce75e 0fc7128 
0fd4c2c 0fc95ab 0fd6670 0fd7e76 0fd1326 
0fcdab9 0fc23c1 0fcf56c 0fd295b 0fca4c4 
0fd2515 0fc7019 0fd40f8 0fd5684 0fcebb1 
0fd4aa2 0fc9535 0fd65ba 0fd9743 0fd1567 
0fce9f9 0fc3511 0fd0630 0fd2b56 0fcb26b 
0fd7f94 0fccbe6 0fd9c07 0fdb90c 0fd48c5 
0fd04d5 0fc5089 0fd2189 0fd5a74 0fcd0b6 
0fd46fd 0fc93ba 0fd63f5 0fd760e 0fd0ec3 
0fd6467 0fcafd9 0fd7fd8 0fdaab6 0fd2fe0 
0fcfd9c 0fc4831 0fd18d5 0fd38c9 0fcc597 
0fd8d16 0fcd85c 0fda803 0fdbf0f 0fd557f 
0fd0ecf 0fc5874 0fd298d 0fd59c7 0fcd9d1 
0fd4cc7 0fc9781 0fd681d 0fd76e2 0fd1472 
0fd6ce7 0fcb6c3 0fd86f0 0fdb24a 0fd37fc 
0fd03cb 0fc4db0 0fd1e7d 0fd3f9d 0fccc1c 
0fd945b 0fcdeb6 0fdae99 0fdc7ee 0fd5d20 
0fd14f6 0fc5dc0 0fd2ece 0fd635c 0fce037 
0fd4e3e 0fc97ec 0fd689a 0fd7cf3 0fd15b0 
0fd67bd 0fcb018 0fd80b0 0fdb166 0fd3316 
0fcf8ec 0fc410c 0fd11c0 0fd336c 0fcc0ad 
0fd83a5 0fccc8e 0fd9c3c 0fdad2e 0fd4b4c 
0fd01d7 0fc49ea 0fd19f0 0fd3c1b 0fccb8d 
0fd32e4 0fc7daa 0fd4c9b 0fd52f5 0fcf932 
0fd453c 0fc9084 0fd5ecf 0fda22a 0fd0fdd 
0fcd228 0fc1c25 0fceb29 0fd20e8 0fc98c9 
0fd5991 0fca3fc 0fd724a 0fdaaec 0fd1f9c 
0fcd410 0fc1c66 0fcec39 0fd44c7 0fc9bd7 
0fd04f8 0fc4df5 0fd1de5 0fd5921 0fcc8b4 
0fd1c88 0fc6350 0fd3413 0fd8e6b 0fce3d9 
0fca1ab 0fbe81f 0fcb964 0fd0d19 0fc663a 
0fd2647 0fc6c4c 0fd3da5 0fd8571 0fcea59 
0fc9adc 0fbde37 0fcb1a5 0fd14ea 0fc614c 
0fcbf2f 0fc04d9 0fcd665 0fd1bbb 0fc7f99 
0fcd1e3 0fc144a 0fce7a1 0fd42c3 0fc9645 
0fc4be4 0fb8e11 0fc61f5 0fcae7c 0fc0cf3 
0fcc8f8 0fc0bc0 0fcdf36 0fd221a 0fc864c 
0fc37ce 0fb7a74 0fc4cdb 0fca9b6 0fbf98c 
0fc596d 0fb9ddf 0fc6f5b 0fcabd8 0fc167b 
0fc69f6 0fbaddf 0fc7f6a 0fcd6fa 0fc2c04 
0fbe295 0fb2772 0fbf917 0fc4442 0fba4d7 
0fc6306 0fbaa8e 0fc7b20 0fcb643 0fc260d 
0fbd406 0fb1c87 0fbec80 0fc449c 0fb9d68 
0fbf524 0fb42ca 0fc108b 0fc4637 0fbbcf2 
0fc07f1 0fb54b4 0fc22d8 0fc8296 0fbd4ae 
0fb8236 0face72 0fb9d68 0fbeb13 0fb5020 
0fc068d 0fb525e 0fc21c7 0fc5dcc 0fbd65a 
0fb7cf7 0fac6d4 0fb9776 0fbeeba 0fb4f95 
0fb9be2 0fae821 0fbb839 0fbe719 0fb6869 
0fbb03c 0faf9a3 0fbcb94 0fc0616 0fb80c6 
0fb2685 0fa6d45 0fb4165 0fb6af7 0faf845 
0fbaa8c 0faf223 0fbc464 0fbdf3c 0fb7e58 
0fb2196 0fa68ff 0fb3aaf 0fb6c45 0faf659 
0fb46f5 0fa920a 0fb6096 0fb6bf8 0fb1368 
0fb6a78 0fab5b6 0fb83ae 0fba5b5 0fb34fc 
0faefc3 0fa39e4 0fb0970 0fb24c3 0fab6c4 
0fb818b 0faccd3 0fb9b77 0fbae56 0fb46a8 
0fb0cdd 0fa56b0 0fb25e0 0fb521c 0fad47b 
0fb3eb6 0fa8849 0fb588c 0fb666d 0fb03ae 
0fb7241 0fabb37 0fb8b55 0fbb27b 0fb3c06 
0fb015d 0fa4b6c 0fb1ae2 0fb3f1e 0fac7c3 
0fb9af5 0fae71d 0fbb468 0fbd573 0fb5d9c 
0fb2c04 0fa7a21 0fb4526 0fb7efb 0faed6c 
0fb602d 0faab5b 0fb7a79 0fb9453 0fb23f3 
0fb9252 0fadb43 0fbab98 0fbd6ea 0fb5dc6 
0fb1d85 0fa6792 0fb37ce 0fb55b0 0fae777 
0fbb19f 0fafab6 0fbcbb4 0fbe2ff 0fb7ccf 
0fb3d77 0fa83b1 0fb5632 0fb8b04 0fb0d3d 
0fb6ba6 0fab31e 0fb8488 0fb952a 0fb364b 
0fba144 0fae7d2 0fbb901 0fbdbf3 0fb6e4e 
0fb3235 0fa778f 0fb4917 0fb5feb 0fafb86 
0fbcd61 0fb1395 0fbe3ce 0fbe800 0fb95a4 
0fb58b9 0faa154 0fb7187 0fb9fba 0fb2730 
0fb83f2 0face5d 0fb9e1b 0fbb1b0 0fb4eb8 
0fbb78c 0fb01e6 0fbd13c 0fbffa6 0fb84f3 
0fb41ec 0fa8c2d 0fb5cd9 0fb872c 0fb0d14 
0fbd963 0fb2426 0fbf481 0fc1257 0fba350 
0fb6d63 0fab682 0fb870d 0fbc319 0fb385c 
0fb9dc2 0fae823 0fbb865 0fbcffd 0fb646a 
0fbd664 0fb2029 0fbf06f 0fc1e7c 0fba15f 
0fb642f 0faad8e 0fb7ed7 0fba9d2 0fb2d12 
0fbfe16 0fb45ff 0fc187c 0fc3c55 0fbc799 
0fb92f6 0fad953 0fbad22 0fbed7f 0fb6138 
0fbc141 0fb08f0 0fbdc50 0fbf827 0fb8d3e 
0fbfb7b 0fb42c5 0fc157e 0fc470b 0fbc9e0 
0fb8344 0facb3b 0fb9e22 0fbcb37 0fb4e69 
0fc1a01 0fb63eb 0fc35df 0fc5412 0fbe19e 
0fbabcb 0faf52a 0fbc729 0fc057b 0fb72e5 
0fbd6a5 0fb22c5 0fbf36e 0fc0cd6 0fb94d0 
0fc1123 0fb5e7a 0fc2d34 0fc58ea 0fbcdaf 
0fb98e0 0fae364 0fbb5a6 0fbd8df 0fb58e6 
0fc3348 0fb7eed 0fc5030 0fc60ff 0fbf27c 
0fbc523 0fb106d 0fbe1b0 0fc108d 0fb8619 
0fbef1c 0fb3c83 0fc0cf1 0fc1c9b 0fbae19 
0fc27de 0fb7524 0fc44c9 0fc7277 0fbed4c 
0fbaf26 0fafb09 0fbccb0 0fbf008 0fb72a1 
0fc4855 0fb9537 0fc650c 0fc7206 0fc0b90 
0fbdcb6 0fb27ed 0fbf99c 0fc046a 0fba5c9 
0fc03fc 0fb50a1 0fc217d 0fc15fc 0fbca3d 
0fc42f9 0fb8fbf 0fc5fcd 0fc63f0 0fc0cd6 
0fbcf00 0fb1983 0fbec20 0fbd517 0fb982d 
0fc6ced 0fbb5b1 0fc8ad0 0fc4273 0fc37a1 
0fc02f1 0fb4c73 0fc1fa6 0fbe66d 0fbd0b6 
0fc2b4b 0fb77d6 0fc476c 0fc223b 0fbee4a 
0fc5d6e 0fbaaf8 0fc77fe 0fce6b1 0fc251c 
0fbe915 0fb3a41 0fc0387 0fc74b6 0fbb250 
0fc8cb6 0fbde11 0fca83e 0fce50f 0fc556a 
0fc283e 0fb7451 0fc427f 0fc9565 0fbf265 
0fc51ae 0fb9bbf 0fc6d29 0fca1dd 0fc1a59 
0fc8a90 0fbd4ff 0fca62e 0fced3d 0fc5773 
0fc0fd4 0fb5a6a 0fc2c62 0fc62e6 0fbd9c2 
0fca654 0fbf153 0fcc24e 0fce56f 0fc6e13 
0fc39a8 0fb8364 0fc54ad 0fc9a73 0fc03f9 
0fc6171 0fbad3e 0fc7dbc 0fca3b4 0fc27ee 
0fc9a80 0fbe5cd 0fcb5fc 0fcf19f 0fc652f 
0fc2876 0fb7292 0fc438c 0fc741b 0fbf14d 
0fcc36a 0fc0d54 0fcde29 0fcfb31 0fc8c68 
0fc5fda 0fba804 0fc799c 0fcb0d8 0fc2bd8 
0fc909d 0fbd9bf 0fcaaed 0fcbf0c 0fc578a 
0fcd695 0fc1f20 0fcefee 0fd17a8 0fca047 
0fc6b2e 0fbb37f 0fc84ba 0fca005 0fc3244 
0fd0907 0fc52a3 0fd223a 0fd286c 0fcce38 
0fca30e 0fbebd7 0fcbc22 0fce436 0fc6bba 
0fccd34 0fc1778 0fce76b 0fcf31d 0fc91e0 
0fd0dc6 0fc571e 0fd2748 0fd44f9 0fcd65c 
0fc94cc 0fbde1d 0fcaf0a 0fcce90 0fc5c40 
0fd2b7e 0fc7610 0fd463f 0fd59a5 0fcf241 
0fcc639 0fc0fb0 0fce06a 0fd10e6 0fc900e 
0fceaf4 0fc35fe 0fd0662 0fd1797 0fcb065 
0fd2a0c 0fc74ce 0fd44d0 0fd6e4b 0fcf361 
0fcb10d 0fbfbdc 0fccc63 0fcf22b 0fc7912 
0fd4611 0fc91fd 0fd61d7 0fd77b0 0fd0ddb 
0fcdec2 0fc2835 0fcf91a 0fd2d2a 0fca8d4 
0fcffcf 0fc4a53 0fd1a92 0fd2c8a 0fcc566 
0fd3ddb 0fc87b5 0fd57d9 0fd7fb5 0fd076b 
0fcbefd 0fc0846 0fcd946 0fcff6b 0fc8748 
0fd4e73 0fc98a5 0fd6915 0fd7fb4 0fd1637 
0fce3e0 0fc2cad 0fcfe2d 0fd322f 0fcaf52 
0fd00f1 0fc4ab7 0fd1bda 0fd313f 0fcc7f4 
0fd3ecd 0fc87e4 0fd588d 0fd8672 0fd0961 
0fcbe47 0fc0735 0fcd854 0fd053b 0fc8726 
0fd4c78 0fc9673 0fd66c4 0fd8653 0fd13f6 
0fce2c5 0fc2b78 0fcfc5d 0fd3c3a 0fcacfd 
0fcf7ee 0fc41d2 0fd1227 0fd3300 0fcbdbb 
0fd363a 0fc7f76 0fd4f89 0fd8635 0fcff1e 
0fcb120 0fbfa16 0fcca85 0fcffe1 0fc786e 
0fd3bd3 0fc8552 0fd551d 0fd7e31 0fd0196 
0fcd0a5 0fc183e 0fce891 0fd3403 0fc9968 
0fce0cd 0fc28f9 0fcf913 0fd1b62 0fca4db 
0fd1945 0fc602b 0fd30c4 0fd7033 0fce044 
0fc8ac0 0fbd0c2 0fca25b 0fcebdd 0fc5016 
0fd0cbc 0fc536e 0fd248f 0fd61f2 0fccfe3 
0fc96b7 0fbd919 0fcaf12 0fd0d81 0fc5c19 
0fc987d 0fbd93a 0fcb0f6 0fcf508 0fc58d8 
0fc9599 0fbdec9 0fcb1a0 0fcc3f8 0fc5e50 
0fc8d40 0fbd556 0fca869 0fcd945 0fc5a0f 
0fc3ea6 0fb8751 0fc5aac 0fc7919 0fc086e 
0fcc688 0fc0f82 0fce023 0fcfdcc 0fc8f50 
0fc3a50 0fb8240 0fc52e7 0fc83ec 0fc03d4 
0fc95fe 0fbdf37 0fcaf5d 0fcc1cf 0fc5c26 
0fc8e6e 0fbd673 0fca6cc 0fcd770 0fc588d 
0fc3ed9 0fb8749 0fc57e8 0fc761a 0fc05e8 
0fcc627 0fc0ee6 0fcdedb 0fcfca8 0fc8e2d 
0fc38a2 0fb8061 0fc510e 0fc8219 0fc0227 
0fc93c1 0fbdce4 0fcace3 0fcbf56 0fc59e7 
0fc8ac7 0fbd2d1 0fca2fd 0fcd385 0fc54ea 
0fc397d 0fb8208 0fc528c 0fc70fa 0fc00a5 
0fcbf57 0fc083f 0fcd825 0fcf5f5 0fc877d 
0fc3265 0fb7a54 0fc4af9 0fc7c63 0fbfbfb 
0fc8d15 0fbd64d 0fca66d 0fcb946 0fc534a 
0fc86ad 0fbceb9 0fc9f04 0fccfe1 0fc50d1 
0fc3584 0fb7def 0fc4e7b 0fc6d64 0fbfcb5 
0fcbe49 0fc0712 0fcd6e4 0fcf462 0fc866d 
0fc311b 0fb78dd 0fc4972 0fc7b0d 0fbfaca 
0fc8937 0fbd263 0fca255 0fcb508 0fc4f60 
0fc8438 0fbcc49 0fc9c52 0fcccd4 0fc4e35 
0fc30d4 0fb7944 0fc499f 0fc687b 0fbf7c8 
0fcb91c 0fc01d9 0fcd1cc 0fcef2a 0fc811d 
0fc2c1a 0fb73c5 0fc44a8 0fc75f6 0fbf5c3 
0fc84fa 0fbce1a 0fc9e45 0fcb024 0fc4b07 
0fc8228 0fbca23 0fc9a9e 0fcca2b 0fc4c0b 
0fc3117 0fb7958 0fc49f5 0fc670e 0fbf77a 
0fcbd4c 0fc05bd 0fcd5bf 0fcf09e 0fc8464 
0fc33cf 0fb7b2e 0fc4bd3 0fc7adb 0fbfc79 
0fc8ce9 0fbd5b0 0fca872 0fcb9c3 0fc54cf 
0fc8b4f 0fbd316 0fca640 0fcd521 0fc5785 
0fc3684 0fb7f4c 0fc5273 0fc6fdb 0fbff38 
0fcc2b5 0fc0bcb 0fcde75 0fcf8eb 0fc8d06 
0fc3765 0fb7ebd 0fc5241 0fc82d2 0fc0426 
0fc8e8a 0fbd6bf 0fcaa47 0fcbbcb 0fc583c 
0fc8c2d 0fbd2f6 0fca689 0fcd603 0fc596c 
0fc3657 0fb7d4d 0fc513c 0fc70b3 0fc00a7 
0fcbe05 0fc053b 0fcd89e 0fcf6e3 0fc898a 
0fc2f2e 0fb75d2 0fc4964 0fc7f29 0fbfc92 
0fc8141 0fbc9f6 0fc9c20 0fcb354 0fc4b25 
0fc7eec 0fbc6ad 0fc9891 0fcceea 0fc4c66 
0fc231c 0fb6a96 0fc3d45 0fc636f 0fbedc9 
0fca993 0fbf125 0fcc326 0fce6f5 0fc752d 
0fc1993 0fb60d9 0fc32c5 0fc6cd2 0fbe677 
0fc64f3 0fbad9d 0fc7ee7 0fc997c 0fc2f21 
0fc6284 0fba922 0fc78f5 0fcaf85 0fc2f11 
0fc0455 0fb4b6c 0fc1af1 0fc4224 0fbcdb8 
0fc8b24 0fbd10c 0fca1f3 0fcc88d 0fc5666 
0fbfd9e 0fb4176 0fc1554 0fc50ad 0fbcb0a 
0fc4cd1 0fb91a8 0fc66ae 0fc7f89 0fc17de 
0fc4fc2 0fb9390 0fc691f 0fca38f 0fc1efa 
0fbf74d 0fb3e0b 0fc11bc 0fc395c 0fbc039 
0fc84d8 0fbcc6c 0fc9eca 0fcc5fc 0fc4a4d 
0fbfcf9 0fb4523 0fc16c7 0fc5a0d 0fbc002 
0fc4d1e 0fb99ad 0fc67c2 0fc926d 0fc0a17 
0fc4fec 0fb9e19 0fc6aaa 0fcbef0 0fc0f07 
0fbf537 0fb4127 0fc114c 0fc52bc 0fbb5da 
0fc8488 0fbd164 0fc9f8b 0fcd243 0fc4272 
0fc0193 0fb4c6a 0fc1ced 0fc58ef 0fbc061 
0fc5829 0fba335 0fc748b 0fc8905 0fc15f5 
0fc633d 0fba93d 0fc7dec 0fcad32 0fc323b 
0fc0e70 0fb56bb 0fc296b 0fc2da3 0fbdd8b 
0fc9c04 0fbe0a0 0fcb529 0fcc4b9 0fc67d0 
0fc117e 0fb5464 0fc2bc2 0fc4c5b 0fbde17 
0fc621d 0fbab4e 0fc7d0e 0fc7d93 0fc2641 
0fc693a 0fbbadc 0fc8443 0fca1dd 0fc3070 
0fc1119 0fb6386 0fc2ac4 0fc3d60 0fbdad8 
0fc9f9e 0fbf029 0fcb8d1 0fcbd02 0fc6684 
0fc1918 0fb65ef 0fc333d 0fc354a 0fbdfc7 
0fc629f 0fbaf0b 0fc7da0 0fc67fd 0fc2794 
0fc69a4 0fbb2d3 0fc8335 0fc9876 0fc34e9 
0fc0c11 0fb55cf 0fc274a 0fc32e8 0fbd637 
0fc95ee 0fbe0fe 0fcb168 0fcba23 0fc60d8 
0fc0adb 0fb5478 0fc25b9 0fc4164 0fbd79a 
0fc4e73 0fb98e0 0fc69d9 0fc6e44 0fc16d8 
0fc486a 0fb926f 0fc6397 0fc8a78 0fc14e0 
0fbe4a0 0fb2e1c 0fbffd9 0fc1723 0fbade7 
0fc662d 0fbafbf 0fc80e7 0fc94f4 0fc2ff1 
0fbe043 0fb2801 0fbf9ab 0fc25e6 0fbab66 
0fc2f1f 0fb77af 0fc490a 0fc59c2 0fbf709 
0fc382a 0fb804e 0fc51b4 0fc81ba 0fc04c6 
0fbe126 0fb28d4 0fbfa63 0fc1bf1 0fba9ae 
0fc6cea 0fbb585 0fc8651 0fca571 0fc35a0 
0fbea7c 0fb3186 0fc02eb 0fc39b2 0fbb47c 
0fc3531 0fb7d57 0fc4e26 0fc6611 0fbfb09 
0fc40f9 0fb881a 0fc58c5 0fc8cb2 0fc0aa6 
0fbe637 0fb2de3 0fbfef4 0fc2952 0fbade8 
0fc7401 0fbbc34 0fc8c51 0fcb16c 0fc3be7 
0fbf5d8 0fb3cb3 0fc0d6d 0fc4ae4 0fbbf75 
0fc3fc1 0fb87f6 0fc5810 0fc74af 0fc0569 
0fc4ca4 0fb93d6 0fc6405 0fc9ce1 0fc15dd 
0fbeedf 0fb3650 0fc06f9 0fc3325 0fbb517 
0fc7b9f 0fbc3d8 0fc93a6 0fcb93d 0fc4234 
0fbfb61 0fb42f3 0fc1320 0fc4c90 0fbc43d 
0fc4699 0fb9002 0fc5fa5 0fc75ea 0fc0c3a 
0fc5732 0fba025 0fc6fba 0fc9fb2 0fc2139 
0fbfc1b 0fb4590 0fc1595 0fc3626 0fbc3ce 
0fc8a48 0fbd47c 0fca432 0fcbe98 0fc5323 
0fc0b7c 0fb5483 0fc252c 0fc559d 0fbd67e 
0fc55a0 0fba056 0fc701a 0fc80ca 0fc1cdd 
0fc69c0 0fbb2c1 0fc827d 0fca925 0fc33b9 
0fc0954 0fb52b1 0fc22e1 0fc3e53 0fbd088 
0fc94d2 0fbded6 0fcae2e 0fcc70d 0fc5bca 
0fc1458 0fb5cf1 0fc2cd9 0fc6148 0fbdcdd 
0fc5c80 0fba605 0fc7567 0fc8bc1 0fc20b6 
0fc70e8 0fbb968 0fc88d5 0fcbe1b 0fc38d8 
0fc10bc 0fb593d 0fc293f 0fc5762 0fbd61a 
0fc9eab 0fbe728 0fcb722 0fce218 0fc6557 
0fc1d8f 0fb646d 0fc353d 0fc80fa 0fbe5e4 
0fc6141 0fba95a 0fc7913 0fcacf1 0fc251f 
0fc72b4 0fbb9b9 0fc898b 0fcde11 0fc3a19 
0fc0c91 0fb521b 0fc2350 0fc6e7f 0fbd03d 
0fc9603 0fbdb27 0fcac29 0fcf236 0fc59ac 
0fc0e42 0fb500f 0fc237f 0fc8016 0fbd532 
0fc4b29 0fb8cae 0fc6160 0fc9c31 0fc0f27 
0fc555a 0fb97b3 0fc6a2a 0fcba5d 0fc1af9 
0fbe2d3 0fb2421 0fbf807 0fc3b89 0fba772 
0fc63a8 0fba535 0fc77d7 0fcb4fb 0fc24a7 
0fbd412 0fb146d 0fbe6f6 0fc4262 0fb900b 
0fc064f 0fb4966 0fc1a4a 0fc5758 0fbbff2 
0fc10ac 0fb524a 0fc2410 0fc789e 0fbd0a1 
0fb9d6c 0fae042 0fbb1c3 0fbf840 0fb5af3 
0fc20ac 0fb6514 0fc345e 0fc8cef 0fbe1c0 
0fb95bd 0fadceb 0fbadf6 0fc0f59 0fb5cba 
0fbca25 0fb1445 0fbe4a1 0fc24bb 0fb9004 
0fbd945 0fb233d 0fbf316 0fc4d56 0fba640 
0fb639f 0faadcc 0fb7e52 0fbc3ed 0fb30b3 
0fbe7ca 0fb31b3 0fc01de 0fc3c49 0fbb8f2 
0fb59da 0faa23f 0fb7390 0fbc01d 0fb317f 
0fb8b08 0fad3d5 0fba571 0fbc6ee 0fb5c1f 
0fb9640 0fadd40 0fbb00f 0fbe740 0fb6509 
0fb206d 0fa6673 0fb3916 0fb6345 0faec61 
0fba24c 0faea00 0fbba50 0fbdb5b 0fb6db1 
0fb1455 0fa5c68 0fb2bdf 0fb60cf 0fae055 
0fb4278 0fa8d33 0fb5b12 0fb68b5 0fb0a44 
0fb5490 0fa9f5a 0fb6d75 0fb9614 0fb207a 
0fae11f 0fa29ae 0faf9c7 0fb1abf 0faaafa 
0fb6d4a 0fab597 0fb8462 0fb9bf0 0fb3690 
0faeec9 0fa3597 0fb040c 0fb358b 0fab97d 
0fb2b2d 0fa7357 0fb407a 0fb4e1e 0faf1fd 
0fb4ea8 0fa96c7 0fb6340 0fb87da 0fb1836 
0fae675 0fa2e56 0fafc6f 0fb19f4 0faabbe 
0fb7c42 0fac3f2 0fb92b3 0fbae1e 0fb421d 
0fb083f 0fa5085 0fb1e90 0fb4db7 0faceca 
0fb4841 0fa92d3 0fb5f8f 0fb6e55 0fb0990 
0fb70da 0fabae7 0fb8732 0fbb1c7 0fb33c5 
0fb0776 0fa4f50 0fb1e97 0fb43d0 0facd29 
0fb9afc 0fae366 0fbb283 0fbcc66 0fb617d 
0fb2345 0fa6a87 0fb3a0a 0fb6b39 0faed14 
0fb5d08 0faa688 0fb7407 0fb83ab 0fb22b5 
0fb82c1 0facaaa 0fb9874 0fbbe97 0fb4d5f 
0fb195b 0fa60d7 0fb2e80 0fb4832 0fae058 
0fbac37 0faf5c5 0fbc23c 0fbcecf 0fb741a 
0fb3783 0fa809a 0fb4d7a 0fb72e0 0fb0328 
0fb6f57 0fab926 0fb86bf 0fb94fd 0fb37f7 
0fb988e 0fae04b 0fbaf58 0fbd914 0fb66c1 
0fb2bd8 0fa72c1 0fb43a1 0fb637f 0faf98d 
0fbbe3f 0fb053b 0fbd645 0fbec0f 0fb8b5c 
0fb4767 0fa8d31 0fb5ea9 0fb8ec7 0fb166c 
0fb7cf5 0fac4bb 0fb9572 0fba7d1 0fb47b6 
0fba4be 0faebde 0fbbc68 0fbe752 0fb7204 
0fb3610 0fa7da4 0fb4e51 0fb724b 0fb009c 
0fbc878 0fb10e7 0fbe0e3 0fbfb30 0fb9243 
0fb52eb 0fa99d6 0fb6a94 0fba215 0fb1f2b 
0fb8990 0fad124 0fba44a 0fbbcd3 0fb5399 
0fbb468 0fafa6b 0fbceb7 0fc025b 0fb8259 
0fb4564 0fa8b74 0fb5fee 0fb8ae7 0fb114a 
0fbd9e0 0fb2048 0fbf1b5 0fc0f10 0fba29c 
0fb6390 0faa8bb 0fb7b0f 0fbb2b2 0fb2e3f 
0fb9b1c 0fae12a 0fbb33b 0fbc919 0fb61b3 
0fbc578 0fb09ba 0fbdc65 0fc0c40 0fb8fa8 
0fb55eb 0fa9a5e 0fb6d75 0fb96c2 0fb1bc2 
0fbeb11 0fb3134 0fc02cc 0fc23a7 0fbb008 
0fb78ee 0fabeff 0fb9165 0fbcb7c 0fb3d00 
0fbb0ad 0faf7e1 0fbcaad 0fbe022 0fb71c3 
0fbe063 0fb2759 0fbfa16 0fc215e 0fba401 
0fb7400 0fabbbb 0fb8e61 0fbab9b 0fb37f9 
0fc0e59 0fb57d9 0fc2985 0fc3a69 0fbd265 
0fb9f7c 0faea1c 0fbbb10 0fbe742 0fb62ec 
0fbd700 0fb255c 0fbf360 0fbffe2 0fb93ed 
0fc0801 0fb5730 0fc23f7 0fc491b 0fbc2f3 
0fb9c1c 0fae716 0fbb7c3 0fbd348 0fb5a9f 
