0fb51ee 0fa875c 0fc4440 0fbb13e 0fb7c74 
0fb779a 0faaf09 0fc723c 0fbd42d 0fb9619 
0fb0ffe 0fa468c 0fc0a05 0fb6c78 0fb2e35 
0fb5da6 0fa9479 0fc5601 0fbb9a6 0fb7cea 
0fb1e88 0fa5619 0fc160f 0fb7a8a 0fb3d4f 
0fb16c5 0fa4df2 0fc0f94 0fb72b6 0fb35f8 
0fb4bf2 0fa83ee 0fc46eb 0fba8df 0fb6b16 
0faecec 0fa2409 0fbe833 0fb4a65 0fb0c31 
0fb3ee0 0fa7643 0fc3abb 0fb9d19 0fb5f5d 
0fb0081 0fa3713 0fbfd70 0fb5f0f 0fb1fe5 
0faf56e 0fa2c5d 0fbf126 0fb52f5 0fb1635 
0fb298d 0fa6163 0fc25df 0fb86f7 0fb4a20 
0fac8dc 0f9ff96 0fbc52a 0fb2613 0fae934 
0fb1b3e 0fa52ac 0fc1750 0fb7846 0fb3cf8 
0fae16b 0fa1878 0fbddd3 0fb3f39 0fb0248 
0fad784 0fa0e96 0fbd1b1 0fb34ba 0faf99d 
0fb0c25 0fa43d1 0fc05a3 0fb6989 0fb2e52 
0faaedd 0f9e5ae 0fba733 0fb0c18 0fad052 
0fb0748 0fa3f28 0fbfecb 0fb6416 0fb2980 
0fad5b8 0fa0d4c 0fbcdb3 0fb3328 0faf687 
0fad1bb 0fa08e1 0fbc907 0fb2ea2 0faf32e 
0fb0dd0 0fa455b 0fc0598 0fb6b17 0fb2fe3 
0fab427 0f9eb00 0fbaba8 0fb122d 0fad73f 
0fb0cd8 0fa44a5 0fc048c 0fb6b02 0fb31a8 
0fadce8 0fa1413 0fbd62c 0fb3b82 0faffc4 
0fad853 0fa0f7a 0fbd130 0fb3635 0fafb74 
0fb1502 0fa4c86 0fc0f23 0fb72f1 0fb3724 
0fabd0d 0f9f373 0fbb70d 0fb1a89 0fade0d 
0fb1705 0fa4e5b 0fc1030 0fb7396 0fb38e8 
0faeb46 0fa2224 0fbe42e 0fb47b2 0fb0bd9 
0faea44 0fa20a2 0fbe218 0fb45b1 0fb0bc7 
0fb2c83 0fa636c 0fc24d8 0fb87ed 0fb4d63 
0fad862 0fa0e60 0fbcfda 0fb3333 0faf871 
0fb361c 0fa6cb8 0fc2d2d 0fb9067 0fb56ff 
0fb0d14 0fa4323 0fc053c 0fb6766 0fb2c31 
0fb0d49 0fa42e6 0fc0495 0fb66c2 0fb2cf5 
0fb4dc9 0fa83ce 0fc467b 0fba7c4 0fb6d1b 
0faf697 0fa2b7e 0fbefac 0fb5050 0fb14e1 
0fb4ff7 0fa858b 0fc489a 0fba923 0fb6ed4 
0fb2408 0fa5921 0fc1cbf 0fb7d1e 0fb411c 
0fb1f1c 0fa546f 0fc1687 0fb76f4 0fb3d3c 
0fb6022 0fa963e 0fc586b 0fbb94a 0fb7df9 
0fb06fc 0fa3c3e 0fbff2f 0fb612f 0fb242b 
0fb5fb0 0fa95a6 0fc5751 0fbb95e 0fb7e0a 
0fb310d 0fa6682 0fc29e6 0fb8b29 0fb4ddd 
0fb28bc 0fa5da7 0fc212f 0fb8272 0fb4688 
0fb67f5 0fa9d64 0fc6144 0fbc213 0fb85ad 
0fb0d95 0fa426c 0fc06f1 0fb67ea 0fb2afa 
0fb63f0 0fa99b9 0fc5cf4 0fbbe31 0fb827c 
0fb33d5 0fa694a 0fc2d9d 0fb8e95 0fb5111 
0fb2b94 0fa612b 0fc24ce 0fb85e1 0fb4a19 
0fb6ce6 0faa2f7 0fc67d4 0fbc7ea 0fb8b37 
0fb144a 0fa4963 0fc0f69 0fb6f84 0fb31d0 
0fb6dd2 0faa40b 0fc6826 0fbc8e1 0fb8ca3 
0fb41ba 0fa781d 0fc3c57 0fb9d5d 0fb5f35 
0fb3b27 0fa7152 0fc3503 0fb9637 0fb5a0b 
0fb7bc8 0fab2ab 0fc765c 0fbd776 0fb9ac6 
0fb1f84 0fa5569 0fc1884 0fb7b8f 0fb3db2 
0fb74aa 0faab24 0fc6d06 0fbd131 0fb9384 
0fb4473 0fa7929 0fc3fcd 0fba1ed 0fb6218 
0fb3980 0fa6e72 0fc2e72 0fb9481 0fb57ac 
0fb7795 0faadcf 0fc6d4e 0fbd2db 0fb9498 
0fb1b5e 0fa50fc 0fc164d 0fb770a 0fb379a 
0fb72cd 0faa9ae 0fc6f06 0fbcde2 0fb904b 
0fb42e4 0fa78a4 0fc3da7 0fb9ea0 0fb5f6a 
0fb34b7 0fa6abf 0fc2d1f 0fb90a7 0fb523d 
0fb6fd2 0faa726 0fc682a 0fbcc6e 0fb8cc2 
0fb1149 0fa47a6 0fc0a24 0fb6ddb 0fb2d39 
0fb63cb 0fa9b08 0fc5d62 0fbc09a 0fb80f9 
0fb3493 0fa6b30 0fc2ec2 0fb91c4 0fb5071 
0fb2add 0fa6151 0fc23da 0fb87b7 0fb47cd 
0fb6a91 0faa1cb 0fc6470 0fbc7fc 0fb8751 
0fb11fe 0fa4850 0fc0b3f 0fb6f61 0fb2e21 
0fb6b62 0faa29a 0fc6434 0fbc82e 0fb88bb 
0fb4062 0fa7737 0fc39b7 0fb9d60 0fb5c4a 
0fb38ef 0fa6fc6 0fc30ee 0fb9564 0fb55d8 
0fb7a92 0fab1c6 0fc735f 0fbd755 0fb9766 
0fb2194 0fa57cf 0fc1a1b 0fb7e48 0fb3df6 
0fb78c0 0faaff5 0fc70c8 0fbd506 0fb9679 
0fb4c73 0fa8327 0fc4558 0fba921 0fb68f4 
0fb4140 0fa77c9 0fc3941 0fb9d2c 0fb5ede 
0fb7ec2 0fab5c7 0fc7788 0fbdace 0fb9c5f 
0fb2228 0fa5856 0fc1a83 0fb7df3 0fb3f1d 
0fb7732 0faae30 0fc6ee7 0fbd263 0fb9582 
0fb4dcc 0fa8478 0fc463a 0fba96e 0fb6ad0 
0fb42ff 0fa7968 0fc3a36 0fb9de2 0fb60ed 
0fb8300 0fab9f9 0fc7ab9 0fbde10 0fba0bf 
0fb27cb 0fa5dd1 0fc1f45 0fb82b8 0fb4502 
0fb7cb3 0fab380 0fc73a7 0fbd722 0fb9b53 
0fb53f3 0fa8a40 0fc4bca 0fbaed7 0fb714c 
0fb4aa7 0fa80ac 0fc4166 0fba4c5 0fb690b 
0fb8f57 0fac60f 0fc86e4 0fbe9c0 0fbadad 
0fb357e 0fa6b5e 0fc2cee 0fb8fd9 0fb534f 
0fb8b02 0fac181 0fc8219 0fbe4e9 0fbaa35 
0fb61f5 0fa97de 0fc59ec 0fbbc43 0fb7fe2 
0fb56ce 0fa8c6d 0fc4dab 0fbb06e 0fb75a2 
0fb99ad 0fad001 0fc9153 0fbf393 0fbb87d 
0fb403c 0fa75c4 0fc37a8 0fb9a10 0fb5e72 
0fb9289 0fac8d8 0fc8981 0fbebec 0fbb22c 
0fb6a22 0fa9ffb 0fc61c8 0fbc3f1 0fb8873 
0fb5fc6 0fa958d 0fc566e 0fbb915 0fb7efc 
0fba3b9 0fada3f 0fc9b09 0fbfd93 0fbc278 
0fb4c1d 0fa8190 0fc4338 0fba5e4 0fb6a08 
0fba48e 0fada84 0fc9bed 0fbfe0c 0fbc39e 
0fb8169 0fab6f6 0fc799b 0fbdb4b 0fb9ef6 
0fb7904 0faae69 0fc6fe7 0fbd254 0fb9780 
0fbc2fa 0faf91a 0fcba15 0fc1cab 0fbe143 
0fb6de6 0faa369 0fc646e 0fbc7ba 0fb8bb6 
0fbc78a 0fafdc7 0fcbd99 0fc2102 0fbe674 
0fba4cc 0fadac7 0fc9b6b 0fbff03 0fbc258 
0fb98a6 0facef7 0fc8d8f 0fbf25c 0fbb751 
0fbddb1 0fb1477 0fcd289 0fc37d9 0fbfc06 
0fb7fec 0fab5c8 0fc7474 0fbda21 0fb9d6f 
0fbcdfd 0fb0537 0fcc36f 0fc27fb 0fbece0 
0fb9f96 0fad64b 0fc970b 0fbfa60 0fbbd37 
0fb8662 0fabca3 0fc7e1d 0fbe0c2 0fba518 
0fbc0a6 0faf7a8 0fcb9e4 0fc1b90 0fbdf5a 
0fb5a4b 0fa9015 0fc537c 0fbb54d 0fb7872 
0fba1c6 0fad86f 0fc9aad 0fbfc7e 0fbc14c 
0fb6fd4 0faa603 0fc6953 0fbcaf6 0fb8dbc 
0fb51df 0fa8861 0fc4a54 0fbacb3 0fb70bd 
0fb8a2e 0fac17b 0fc827b 0fbe53e 0fba8e3 
0fb1e90 0fa55ca 0fc15b3 0fb7970 0fb3bf2 
0fb604d 0fa985b 0fc558c 0fbba0b 0fb7e44 
0fb2b62 0fa640f 0fc1f07 0fb8556 0fb4865 
0fb0ebc 0fa45ab 0fc04e6 0fb6956 0fb2d30 
0fb4dc5 0fa8528 0fc45d7 0fba8bf 0fb6d63 
0fae96a 0fa1edc 0fbe32f 0fb44b8 0fb0913 
0fb33c8 0fa69e1 0fc2e25 0fb8f7f 0fb548e 
0fb061e 0fa3c81 0fc00e4 0fb62ae 0fb2529 
0fae7f5 0fa1e3a 0fbe140 0fb4414 0fb081f 
0fb25ee 0fa5d22 0fc1fc3 0fb8244 0fb45f1 
0fabf86 0f9f5b9 0fbb93d 0fb1c24 0fade96 
0fb063c 0fa3d1d 0fbff10 0fb631d 0fb269e 
0fad962 0fa0ffa 0fbd27e 0fb3715 0faf859 
0fabb52 0f9f1df 0fbb364 0fb190b 0fadb2d 
0fafcee 0fa3488 0fbf614 0fb5b66 0fb1cac 
0fa9a59 0f9d0b7 0fb9379 0faf8b7 0fab957 
0fae4a2 0fa1b8f 0fbdcea 0fb4281 0fb051c 
0fabe97 0f9f52b 0fbb7a6 0fb1d0b 0faddc6 
0faa469 0f9da88 0fb9ca2 0fb02ca 0fac4ef 
0fae8cd 0fa1f85 0fbe223 0fb47b9 0fb093b 
0fa87ef 0f9be5f 0fb80cc 0fae6fc 0faa7db 
0fad482 0fa0bc0 0fbcd61 0fb331b 0faf593 
0fab22a 0f9e925 0fbac1a 0fb11a9 0fad22f 
0fa9b60 0f9d228 0fb9429 0fafa9b 0fabce8 
0fae5a3 0fa1d1d 0fbdf47 0fb44f9 0fb0771 
0fa8aba 0f9c09c 0fb8549 0fae9e8 0faabc7 
0fadaf6 0fa113e 0fbd588 0fb39c4 0fafd5a 
0fabd66 0f9f334 0fbb8a4 0fb1c76 0fade5e 
0faa85a 0f9de6e 0fba297 0fb06ca 0faca41 
0faf47c 0fa2b00 0fbef88 0fb52de 0fb1609 
0fa9c96 0f9d226 0fb9797 0fafae0 0fabd32 
0faee33 0fa2408 0fbe897 0fb4b7c 0fb0ff5 
0fad345 0fa0974 0fbcce0 0fb3050 0faf36f 
0fabf95 0f9f6c7 0fbb658 0fb1b6b 0fadfbd 
0fb0e99 0fa45a4 0fc05f3 0fb6a42 0fb2d83 
0fab75f 0f9ed21 0fbae28 0fb1263 0fad46f 
0fb0c27 0fa4260 0fc0217 0fb6616 0fb2a0d 
0faf39e 0fa298b 0fbea29 0fb4d89 0fb10d5 
0fae092 0fa15e1 0fbd703 0fb39f6 0faff0e 
0fb2e5a 0fa63fd 0fc2705 0fb88fa 0fb4d6b 
0fad58a 0fa09e4 0fbce79 0fb3044 0faf3ad 
0fb25ed 0fa5b47 0fc1ede 0fb8073 0fb455f 
0fb09d2 0fa3ec4 0fc0393 0fb6410 0fb27a2 
0faf1da 0fa2673 0fbeab1 0fb4b0b 0fb102e 
0fb3f09 0fa74a3 0fc3857 0fb98ce 0fb5d68 
0fae43e 0fa195a 0fbdd80 0fb3ea1 0fb01b6 
0fb345b 0fa6a3c 0fc2cf1 0fb8e67 0fb532e 
0fb1a11 0fa4f6f 0fc1318 0fb7502 0fb3763 
0fb026b 0fa37d7 0fbf9ac 0fb5cc9 0fb20c0 
0fb50c0 0fa8706 0fc48a3 0fbab7f 0fb6f04 
0faf3f4 0fa297c 0fbec20 0fb4efe 0fb1145 
0fb424d 0fa78ac 0fc3a5f 0fb9d09 0fb60bd 
0fb24e7 0fa5af4 0fc1df3 0fb8045 0fb41e4 
0fb096e 0fa3f53 0fc0134 0fb6449 0fb275b 
0fb559c 0fa8c61 0fc4e4c 0fbb0c5 0fb72eb 
0faf6a8 0fa2cec 0fbf00c 0fb520b 0fb12d3 
0fb4638 0fa7d54 0fc439c 0fba123 0fb63ba 
0fb2fd2 0fa6786 0fc30f7 0fb8d0f 0fb4bb8 
0fb1530 0fa4d0f 0fc1178 0fb728e 0fb31bd 
0fb5f8f 0fa95ea 0fc5b2a 0fbbbed 0fb7c8b 
0fafe6c 0fa3431 0fbf889 0fb5ae4 0fb1a75 
0fb48f6 0fa7f0c 0fc3dbd 0fba4a2 0fb66be 
0fb2967 0fa5f45 0fc2157 0fb8521 0fb4554 
0fb084a 0fa3f11 0fc03e9 0fb6334 0fb2480 
0fb4e9c 0fa8617 0fc49f5 0fba9cc 0fb6ba9 
0faeb2d 0fa212f 0fbe514 0fb466f 0fb07a1 
0fb3682 0fa6df9 0fc2d76 0fb9174 0fb53ca 
0fb1aef 0fa5311 0fc1001 0fb76aa 0fb3690 
0fafa65 0fa31da 0fbf3b9 0fb55ec 0fb16f9 
0fb486e 0fa7f69 0fc440c 0fba469 0fb657a 
0faec5c 0fa22ce 0fbe6da 0fb4912 0fb08d6 
0fb3975 0fa710b 0fc3348 0fb960b 0fb5753 
0fb1de2 0fa54e1 0fc187c 0fb7b35 0fb3a9e 
0fafe92 0fa3545 0fbf86e 0fb5b71 0fb1c15 
0fb48c9 0fa8053 0fc43e8 0fba5fb 0fb666f 
0faea7d 0fa2133 0fbe537 0fb47a5 0fb070b 
0fb36c4 0fa6e4b 0fc2ffd 0fb937a 0fb548c 
0fb1c05 0fa5325 0fc15a7 0fb794d 0fb3899 
0faff05 0fa3598 0fbf75d 0fb5bb4 0fb1c89 
0fb4caa 0fa8413 0fc4553 0fba936 0fb6a72 
0faefb6 0fa2688 0fbe832 0fb4bf9 0fb0ce8 
0fb39f7 0fa7173 0fc31e4 0fb956c 0fb587f 
0fb1ccb 0fa5428 0fc15d6 0fb78d9 0fb3a28 
0fafbfe 0fa3329 0fbf42c 0fb579c 0fb1a44 
0fb4892 0fa8040 0fc411b 0fba427 0fb66ef 
0faed67 0fa242d 0fbe59f 0fb48c4 0fb0af4 
0fb389c 0fa702b 0fc2fee 0fb9384 0fb578a 
0fb211f 0fa585b 0fc1927 0fb7c7c 0fb3e9a 
0fb0580 0fa3c3c 0fbfc39 0fb6020 0fb238e 
0fb5681 0fa8da3 0fc4dad 0fbb129 0fb74a5 
0fafde2 0fa33fd 0fbf529 0fb5887 0fb1b26 
0fb4b1f 0fa81e7 0fc41d0 0fba535 0fb69d0 
0fb65fd 0fa9ce9 0fc5cff 0fbc187 0fb8489 
0fb1a0f 0fa5072 0fc11b5 0fb7600 0fb3739 
0fb365a 0fa6d2b 0fc2d56 0fb91f7 0fb5506 
0fb51cd 0fa88c2 0fc49b4 0fbadda 0fb6fa9 
0fb0650 0fa3c90 0fbfd78 0fb621e 0fb2430 
0fb62a0 0fa99c9 0fc59a2 0fbbe59 0fb8171 
0fb17ee 0fa4e5e 0fc0f75 0fb7401 0fb3573 
0fb350d 0fa6be4 0fc2b9b 0fb90a5 0fb53ea 
0fb517d 0fa888d 0fc48e6 0fbad7d 0fb6fa4 
0fb0576 0fa3bc3 0fbfc6a 0fb6117 0fb2360 
0fb6284 0fa99ae 0fc598b 0fbbe07 0fb8159 
0fb18f0 0fa4f5d 0fc10c2 0fb74d2 0fb3668 
0fb35aa 0fa6c5b 0fc2ca0 0fb90fb 0fb545a 
0fb547b 0fa8b64 0fc4c39 0fbb020 0fb7253 
0fb08e1 0fa3f1d 0fbffea 0fb6442 0fb269c 
0fb6648 0fa9d82 0fc5d57 0fbc19c 0fb84d8 
0fb1bb3 0fa523e 0fc1348 0fb776b 0fb38e6 
0fb36ac 0fa6d8c 0fc2d39 0fb91ec 0fb5526 
0fb5434 0fa8b3e 0fc4b99 0fbafe1 0fb71d3 
0fb0586 0fa3c0d 0fbfc97 0fb6113 0fb2337 
0fb6147 0fa98e6 0fc5864 0fbbcdb 0fb8011 
0fb1578 0fa4c5f 0fc0d46 0fb7165 0fb32ee 
0fb2ebb 0fa65be 0fc2580 0fb89f1 0fb4d63 
0fb4cb1 0fa8395 0fc4464 0fba84e 0fb6a6d 
0fafe83 0fa34b3 0fbf59d 0fb59c2 0fb1c26 
0fb5b30 0fa9280 0fc523c 0fbb648 0fb7999 
0fb1256 0fa4909 0fc09d1 0fb6d96 0fb2f3f 
0fb2ea5 0fa65c9 0fc2565 0fb8995 0fb4cc4 
0fb50df 0fa8830 0fc488d 0fbac4c 0fb6e3a 
0fb072c 0fa3db4 0fbfe0a 0fb6245 0fb246e 
0fb669d 0fa9e08 0fc5d4d 0fbc180 0fb84a1 
0fb1c9c 0fa537f 0fc1433 0fb7812 0fb399b 
0fb35ee 0fa6cf4 0fc2ccf 0fb90c6 0fb5420 
0fb552b 0fa8c33 0fc4cf6 0fbaffe 0fb723e 
0fb043e 0fa3a7e 0fbfb76 0fb5e9e 0fb215b 
0fb5ed6 0fa95ee 0fc5649 0fbb8f6 0fb7c94 
0fb1299 0fa4909 0fc0ab4 0fb6cda 0fb2eb3 
0fb2b26 0fa61df 0fc21d9 0fb8497 0fb4878 
0fb4c76 0fa8367 0fc43f3 0fba630 0fb6933 
0faffcd 0fa362e 0fbf69d 0fb595f 0fb1c9e 
0fb60eb 0fa982f 0fc57c8 0fbbaa0 0fb7ed4 
0fb19de 0fa502f 0fc118d 0fb740b 0fb3648 
0fb361d 0fa6c64 0fc2cb3 0fb8fa2 0fb53c6 
0fb59ca 0fa8fea 0fc5115 0fbb3de 0fb76bc 
0fb0b7d 0fa40c9 0fc02c6 0fb6591 0fb2822 
0fb6c11 0faa237 0fc6471 0fbc624 0fb89ab 
0fb2411 0fa58b0 0fc202c 0fb7ec1 0fb3f7e 
0fb3ed3 0fa7420 0fc3c20 0fb98fb 0fb5bfd 
0fb5fc7 0fa95fb 0fc5adb 0fbb9ef 0fb7d2f 
0fb0b5d 0fa40b6 0fc0585 0fb64f8 0fb2770 
0fb622b 0fa992a 0fc5b2d 0fbbbc1 0fb7e37 
0fb116b 0fa47ef 0fc08c2 0fb6b41 0fb2b78 
0fb2491 0fa5b86 0fc18b7 0fb7d6e 0fb3f92 
0fb45ca 0fa7c55 0fc399e 0fb9eb5 0fb6077 
0faf3bb 0fa29be 0fbe775 0fb4c37 0fb0e3a 
0fb5023 0fa8667 0fc4605 0fba82e 0fb6b5e 
0fb0320 0fa397b 0fbfa1e 0fb5c11 0fb1d1a 
0fb1737 0fa4dd9 0fc0dbc 0fb6ffd 0fb32ea 
0fb356c 0fa6c36 0fc2cf3 0fb8ee9 0fb50a1 
0fadfb9 0fa15bd 0fbd65c 0fb38fc 0fafbef 
0fb378a 0fa6eec 0fc2fa1 0fb9103 0fb55d6 
0fae8cf 0fa1f8c 0fbe496 0fb42ce 0fb060a 
0faf61f 0fa2cca 0fbf026 0fb4f4e 0fb14c9 
0fb118b 0fa4856 0fc0c42 0fb6b79 0fb2fdb 
0faba54 0f9f028 0fbb335 0fb1404 0fad85d 
0fb113e 0fa4820 0fc0a38 0fb6b5c 0fb3012 
0fac5a5 0f9fb82 0fbbfa0 0fb204e 0fae2c6 
0fadb16 0fa1187 0fbd3e9 0fb3564 0faf910 
0faff2d 0fa36cd 0fbf7e4 0fb5a3a 0fb1c0a 
0faae3d 0f9e480 0fba579 0fb090c 0faca9d 
0fb0b67 0fa41c5 0fc0199 0fb6623 0fb28c6 
0fac6b2 0f9fc8b 0fbbd6d 0fb21d2 0fae268 
0fade7d 0fa151f 0fbd371 0fb3947 0fafb4f 
0fb0512 0fa3c29 0fbfb31 0fb6057 0fb210c 
0fab4d8 0f9ead8 0fbaa53 0fb1001 0fad084 
0fb1139 0fa47ec 0fc06db 0fb6c3a 0fb2dd7 
0fac9b9 0f9ffa0 0fbbff2 0fb24f6 0fae4dd 
0fadd1c 0fa1332 0fbd223 0fb379e 0faf96f 
0fb0100 0fa372f 0fbf6dc 0fb5bc6 0fb1c9c 
0faae79 0f9e3ba 0fba3d4 0fb0909 0fac9d8 
0fb086a 0fa3ea0 0fbfd78 0fb62e3 0fb24d4 
0fac074 0f9f605 0fbb5e1 0fb1b34 0fadb8b 
0fad29f 0fa0840 0fbc6dd 0fb2caa 0faef01 
0faf6c4 0fa2c7f 0fbeb9c 0fb5128 0fb12a1 
0faa4b2 0f9d98b 0fb987c 0fafebc 0fac06e 
0fb02d4 0fa388d 0fbf609 0fb5caa 0fb1fb7 
0fabf3d 0f9f44a 0fbb298 0fb1982 0fadae5 
0fad383 0fa08d8 0fbc501 0fb2cb1 0faf0fe 
0fafc41 0fa31b0 0fbef84 0fb562b 0fb18a5 
0faae35 0f9e2de 0fba17f 0fb0801 0faca50 
0fb0fbf 0fa4533 0fc0435 0fb6977 0fb2cde 
0fad0c7 0fa05bb 0fbc620 0fb2adf 0faec8a 
0fae961 0fa1e9d 0fbde0a 0fb4327 0fb0671 
0fb1867 0fa4e2b 0fc0e59 0fb72e0 0fb34dd 
0faccf7 0fa01f9 0fbc2b5 0fb2751 0fae925 
0fb30a8 0fa66a4 0fc264b 0fb8ae4 0fb4df6 
0faf4c8 0fa2a2e 0fbeb12 0fb4f8c 0fb10bb 
0fb0d3e 0fa42fb 0fc0309 0fb6786 0fb2a44 
0fb3b59 0fa7166 0fc3296 0fb9622 0fb57ac 
0faebea 0fa215b 0fbe2d3 0fb4696 0fb080c 
0fb4a5d 0fa8057 0fc409a 0fba4fc 0fb6761 
0fb0662 0fa3c00 0fbfd03 0fb6172 0fb2200 
0fb15e4 0fa4ba4 0fc0bbc 0fb7083 0fb32c4 
0fb3e2f 0fa7439 0fc3511 0fb9927 0fb5a45 
0fae828 0fa1d5a 0fbdefc 0fb42f1 0fb03f0 
0fb4140 0fa77a8 0fc37f0 0fb9c37 0fb5d96 
0fafa34 0fa30aa 0fbf271 0fb55fe 0fb13c3 
0fb01fa 0fa38ad 0fbf8bc 0fb5d39 0fb1c88 
0fb23d8 0fa5abb 0fc1adc 0fb7f53 0fb3ea0 
0fac70d 0f9fd53 0fbbd03 0fb2207 0fae1dc 
0fb1adc 0fa522f 0fc0fa7 0fb7502 0fb36f7 
0fad1d7 0fa08fb 0fbc7e1 0fb2c45 0faee20 
0fade1e 0fa1414 0fbd787 0fb38ea 0fafbc3 
0fb0989 0fa3fea 0fc048c 0fb64ce 0fb2809 
0fab554 0f9eb37 0fbafb8 0fb110e 0fad3a6 
0fb11ae 0fa48cf 0fc0bdd 0fb6d4d 0fb30ae 
0faceb6 0fa04e9 0fbc90c 0fb2a46 0faebfc 
0fad98e 0fa1000 0fbd258 0fb3521 0faf7ff 
0fb0472 0fa3b49 0fbfd88 0fb60cb 0fb2282 
0faab62 0f9e1a2 0fba3e3 0fb07a8 0fac97e 
0fb04de 0fa3c09 0fbfd37 0fb6158 0fb2428 
0fac01f 0f9f6b2 0fbb983 0fb1d68 0faddce 
0fac550 0f9fc53 0fbbcd7 0fb225b 0fae593 
0faedbc 0fa2507 0fbe511 0fb4aa2 0fb0d29 
0fa8f6f 0f9c619 0fb864d 0faec21 0faae15 
0fae125 0fa189f 0fbd74b 0fb3ce0 0fb0095 
0fa973f 0f9cdc1 0fb8de4 0faf2e8 0fab51c 
0fa9a10 0f9d0cd 0fb8fb2 0faf5af 0fab941 
0fac520 0f9fc93 0fbbbe0 0fb2215 0fae401 
0fa6b28 0f9a1f4 0fb61c4 0fac8b9 0fa89b7 
0fac2a1 0f9fa2d 0fbb906 0fb1ff0 0fae208 
0fa7ff2 0f9b6d1 0fb77c0 0fadd9c 0fa9dda 
0fa870b 0f9bdd1 0fb7dad 0fae3ce 0faa627 
0fab698 0f9ed92 0fbadc3 0fb135a 0fad50b 
0fa61fd 0f99804 0fb58b3 0fabe40 0fa8023 
0fabff7 0f9f715 0fbb740 0fb1c07 0fadf42 
0fa8732 0f9bdce 0fb80d7 0fae3ca 0faa56c 
0fa9488 0f9cb81 0fb8f5a 0faf113 0fab44a 
0fac8bd 0fa004a 0fbc448 0fb25ad 0fae825 
0fa76e0 0f9adbe 0fb7138 0fad34e 0fa95f0 
0fad53a 0fa0cfa 0fbce01 0fb313a 0faf52f 
0fa9c58 0f9d348 0fb95b4 0faf8ae 0fab9fd 
0faa718 0f9de3d 0fb9f84 0fb030a 0fac52f 
0fad95f 0fa111b 0fbd1be 0fb35eb 0faf654 
0fa8635 0f9bcdc 0fb7bec 0fae224 0faa228 
0fae4f6 0fa1c07 0fbd7bd 0fb4008 0fb0252 
0faac7d 0f9e2b2 0fb9fb1 0fb0757 0fac89f 
0fab733 0f9ed7a 0fbaa47 0fb1169 0fad4b2 
0faec51 0fa22f6 0fbe149 0fb46f9 0fb0999 
0fa98b6 0f9ce62 0fb8e7d 0faf326 0fab5cc 
0faf68b 0fa2ccd 0fbece9 0fb50b9 0fb14f1 
0fabe2e 0f9f399 0fbb56c 0fb1899 0fadb28 
0fac6b7 0f9fc0e 0fbbcc5 0fb1ffc 0fae4b8 
0fafc96 0fa324d 0fbf36e 0fb558f 0fb19f9 
0faa838 0f9dd4b 0fb9e00 0fb0122 0fac53d 
0fb0680 0fa3cb7 0fbfb85 0fb5fa5 0fb24ae 
0facde1 0fa03b8 0fbc37b 0fb2736 0faea9b 
0fad52f 0fa0b26 0fbc9da 0fb2e4a 0faf331 
0fb0b23 0fa41bf 0fc0058 0fb64a7 0fb28ab 
0fab55d 0f9eb35 0fba9dc 0fb0eb7 0fad270 
0fb1366 0fa4a10 0fc07fb 0fb6cb8 0fb315c 
0fadd63 0fa13b5 0fbd3b8 0fb375b 0faf93e 
0fae72b 0fa1dad 0fbdcd1 0fb40ef 0fb041b 
0fb208b 0fa5775 0fc1777 0fb7b1e 0fb3cab 
0facb40 0fa0175 0fbc1d3 0fb25af 0fae709 
0fb29d2 0fa6122 0fc204c 0fb8429 0fb46b8 
0faf26e 0fa298d 0fbea32 0fb4d6f 0fb0dd2 
0fafa38 0fa3187 0fbf2cb 0fb54d9 0fb16fc 
0fb3463 0fa6c5c 0fc308f 0fb8fec 0fb50b9 
0fadfd7 0fa1707 0fbde45 0fb3bf5 0fafc12 
0fb3b25 0fa7323 0fc39b7 0fb9849 0fb5829 
0fafd0c 0fa3420 0fbf9cc 0fb5b3c 0fb187a 
0fafc7f 0fa3243 0fbf4ff 0fb59aa 0fb193d 
0fb312b 0fa672e 0fc28f7 0fb8db7 0fb4d3e 
0fadc28 0fa11b9 0fbd214 0fb3779 0faf761 
0fb3d99 0fa742f 0fc3357 0fb986d 0fb59db 
0fb0b3c 0fa4166 0fc04cb 0fb660e 0fb25b5 
0fb12c6 0fa4912 0fc0a7c 0fb6d3c 0fb2e94 
0fb4b36 0fa8275 0fc4145 0fba5b6 0fb6679 
0faf3b7 0fa2aff 0fbe6a4 0fb4dd8 0fb0eab 
0fb5013 0fa8840 0fc4308 0fbaa16 0fb6c1f 
0fb18af 0fa5010 0fc0e56 0fb73a6 0fb3346 
0fb1c69 0fa53de 0fc11e7 0fb76d0 0fb37ee 
0fb51e6 0fa8a2f 0fc48f3 0fbad52 0fb6d68 
0fafb33 0fa31a1 0fbf2fc 0fb569f 0fb16be 
0fb5a93 0fa91f6 0fc50c3 0fbb5a8 0fb774f 
0fb2416 0fa5a73 0fc1ba7 0fb7fc5 0fb3f6a 
0fb234f 0fa596f 0fc1bfd 0fb7ec3 0fb3fab 
0fb55de 0fa8d21 0fc4fbd 0fbb223 0fb71bc 
0faf906 0fa2fab 0fbf23d 0fb5552 0fb1431 
0fb4fb1 0fa8719 0fc47fb 0fbabdf 0fb6bfe 
0fb1613 0fa4cbb 0fc0e6b 0fb729c 0fb312e 
