0f7ecca 0f1ad7e 00162cf 0ff4d61 0f19ce6 
0fd0b99 0fc354b 0fdc4d2 001fed3 0fc72ca 
0fd074b 0fc2e1a 0fe5148 0021b4a 0fc726c 
0fd69da 0fc92c0 0fe69ff 001b627 0fcd3f9 
0fcdb26 0fc0437 0fd9f1b 0022f13 0fc4591 
0fd673d 0fc8f38 0ff100b 001c73f 0fcd4e7 
0fd1cee 0fc45e3 0fdd844 001ec0e 0fc8659 
0fd1558 0fc39e7 0fe5e7e 0020c54 0fc823c 
0fd75c5 0fc9e55 0fe73ab 001a90a 0fce114 
0fce673 0fc1179 0fdaa9e 0022110 0fc52a1 
0fd7096 0fc9ba0 0ff0391 001b9ee 0fcdfae 
0fd255d 0fc5265 0fde39d 001de88 0fc90df 
0fd19d5 0fc45ed 0fe5499 001f7c9 0fc8acd 
0fd7a37 0fcac77 0fe70f8 001651e 0fceb0b 
0fcea0d 0fc1c14 0fdaf81 00213a8 0fc593f 
0fd6ed9 0fc9cec 0fed216 001b455 0fcdf60 
0fd2132 0fc4e2a 0fde111 001de6c 0fc8ba7 
0fd1501 0fc4185 0fe47c7 001e8d2 0fc822d 
0fd73e7 0fca360 0fe74a8 00189c3 0fcdd9a 
0fce45f 0fc0dcd 0fda5c8 0022249 0fc4841 
0fd6a2a 0fc902b 0fee612 0ff1f06 0fcd191 
0fd1a29 0fc422e 0fdd4ff 0010999 0fc7965 
0fd049a 0fc26d4 0fe2e41 001b00e 0fc67f3 
0fd61a9 0fc84da 0fe5876 001003c 0fcc406 
0fcbf23 0fbe147 0fd819d 0024408 0fc258b 
0fd2c00 0fc48b7 0fec96a 001fcc5 0fc92e5 
0fce167 0fc05b3 0fd9eaf 0022845 0fc43c9 
0fcd349 0fbf5aa 0fe6f04 0024db3 0fc3b36 
0fd36e3 0fc5987 0fe640b 001ebf0 0fc9a70 
0fca913 0fbcc48 0fd7a1e 0026764 0fc0cbd 
0fd2df1 0fc4c15 0ff481e 0020853 0fc958b 
0fce3fb 0fc0734 0fda37e 0022ae2 0fc48df 
0fcd8f7 0fbfa19 0fe6cbb 0024b8e 0fc420e 
0fd3c14 0fc6359 0fe61f8 001e22f 0fca42d 
0fcb74c 0fbde1d 0fd7c18 0025106 0fc1cab 
0fd47e4 0fc6a8b 0feeb13 001e520 0fcaef9 
0fd0eed 0fc346f 0fdc893 001ffe8 0fc72d5 
0fd0df5 0fc3004 0fe71d1 00218b7 0fc74ef 
0fd7dc5 0fca452 0fe8cf5 001a638 0fce463 
0fcff03 0fc24b3 0fdc0fc 0020e21 0fc6629 
0fd944e 0fcb7f6 0ff3be6 001a00c 0fcfe03 
0fd5f01 0fc8548 0fe16ef 001b46a 0fcc394 
0fd5fed 0fc819d 0fea050 001cc46 0fcc690 
0fdd2ba 0fcf7b2 0fed1b5 0015a96 0fd3770 
0fd53da 0fc778b 0fe0bd7 001c254 0fcb6f3 
0fde981 0fd0a69 0ff5600 0015253 0fd4ee0 
0fdb3a7 0fcd836 0fe6674 0016329 0fd15d7 
0fdb10b 0fcd1f4 0fea001 0017c21 0fd16df 
0fe2290 0fd4476 0fef3bc 0010acd 0fd86d9 
0fda1af 0fcc336 0fe5487 00174ac 0fd05b9 
0fe2f0d 0fd4e6d 0ff3f15 0010b0a 0fd9619 
0fdf819 0fd194c 0fea7fe 0011e0d 0fd5a40 
0fdedf2 0fd0c54 0feb503 0013df1 0fd5480 
0fe5b01 0fd7bd3 0ff18d1 000d058 0fdbf91 
0fdd1f8 0fcf35a 0fe844c 0014130 0fd35a5 
0fe5830 0fd785b 0ff2faf 000df52 0fdbef7 
0fe1904 0fd3c30 0feca5d 000f8a8 0fd7c35 
0fe09c5 0fd29b9 0fec3df 0011e8b 0fd707f 
0fe7090 0fd9359 0ff2866 000b689 0fdd65c 
0fde2dc 0fd054f 0fe9735 0012af0 0fd4903 
0fe6435 0fd851e 0ff1e50 000ce73 0fdcd27 
0fe1ffa 0fd4462 0fed339 000eb9a 0fd8593 
0fe07cd 0fd295a 0fec112 0011ac3 0fd719b 
0fe684f 0fd8bf0 0ff1fa4 000b9c9 0fdd119 
0fd070a 0fc2eab 0fdc778 0020817 0fc7b40 
0fc9f3e 0fbc4b5 0fd6c45 0026ecf 0fc1522 
0fd3085 0fc564d 0fe5f76 001f542 0fca712 
0fcad84 0fbd50c 0fd61a0 0025258 0fc214b 
0fcf014 0fc14b4 0fe42ea 00234b9 0fc678c 
0fd07db 0fc2fbf 0fdc8b3 0020789 0fc7bf1 
0fc9f5d 0fbc53e 0fd6d21 0026e61 0fc1538 
0fd2fc3 0fc55fa 0fe6331 001f60f 0fca661 
0fcada5 0fbd5c3 0fd621e 002523e 0fc217a 
0fcef03 0fc143c 0fe4573 00235a1 0fc66af 
0fd092f 0fc3183 0fdcb0d 002064e 0fc7d70 
0fc9f54 0fbc568 0fd6b66 0026e16 0fc1542 
0fd301f 0fc5652 0fe60eb 001f589 0fca6d7 
0fcaf28 0fbd6ee 0fd6346 0025070 0fc2302 
0fcefe4 0fc1496 0fe3b56 002345f 0fc678b 
0fd0b03 0fc32cd 0fdcb87 002044e 0fc7f42 
0fca17f 0fbc740 0fd6b6c 0026b6a 0fc1779 
0fd3303 0fc58e4 0fe5ec1 001f274 0fca9cd 
0fcb250 0fbd9f3 0fd667d 0024d26 0fc264e 
0fcf212 0fc16ad 0fe399f 0023206 0fc69da 
0fd0dd4 0fc359a 0fdce89 00201b9 0fc8249 
0fca3ed 0fbc9ab 0fd6ce9 0026920 0fc1a08 
0fd3734 0fc5d0c 0fe624b 001eea9 0fcae1d 
0fcb765 0fbdf07 0fd6b5d 0024810 0fc2b5e 
0fcf6a5 0fc1b35 0fe36ee 0022d68 0fc6e6b 
0fd141a 0fc3bcc 0fdd3d0 001fba2 0fc8887 
0fca9f4 0fbcfac 0fd715f 00262fd 0fc2028 
0fd3c2a 0fc6227 0fe6556 001e9a6 0fcb375 
0fcbcc3 0fbe4c0 0fd70fa 00242bf 0fc3149 
0fcf9b9 0fc1eaa 0fe33bb 00229d8 0fc7247 
0fd1834 0fc407e 0fdd708 001f6db 0fc8da1 
0fcab77 0fbd1d8 0fd7099 0026064 0fc22a1 
0fd3d70 0fc63e4 0fe6188 001e7ff 0fcb581 
0fcbf2e 0fbe79f 0fd7318 0024035 0fc3427 
0fcfc01 0fc2163 0fe32b2 00227b2 0fc74de 
0fd1c7c 0fc456e 0fddbae 001f33a 0fc922f 
0fcafa6 0fbd71d 0fd7495 0025c4d 0fc2722 
0fd42e2 0fc6aa0 0fe6749 001e265 0fcbb7e 
0fcc75c 0fbf138 0fd7c14 00237af 0fc3cda 
0fd061c 0fc2cb7 0fe37f2 0021d7a 0fc7f22 
0fd2aaf 0fc53f2 0fde902 001e5a2 0fca014 
0fcc12f 0fbe80d 0fd82f2 0024bbe 0fc37e1 
0fd58c2 0fc7f1c 0fe7437 001ce5c 0fcd03f 
0fce119 0fc08cc 0fd9473 0021f97 0fc5516 
0fd201a 0fc447a 0fe3dca 002048f 0fc97e8 
0fd46c2 0fc6eaf 0fe0401 001ca7c 0fcbb6b 
0fcdd2c 0fc0420 0fd9be8 0022fe5 0fc5346 
0fd751b 0fc9d69 0fe7ceb 001b15f 0fcec9c 
0fcfd72 0fc27f9 0fdb1fa 002020d 0fc7263 
0fd3dc7 0fc6574 0fe401b 001e607 0fcb6c4 
0fd6706 0fc92a4 0fe20ba 001a8fb 0fcdd6b 
0fcfdd0 0fc2826 0fdb764 0020cf8 0fc757e 
0fd971f 0fcc1ff 0fe7a75 0018d9c 0fd0fde 
0fd2156 0fc4dd9 0fdd483 001dd47 0fc95cb 
0fd604a 0fc8980 0fe3f25 001c356 0fcd852 
0fd8a43 0fcb713 0fe4073 0018603 0fcfec7 
0fd1e59 0fc497c 0fdd657 001edab 0fc93eb 
0fdb4b7 0fce0a8 0fe8f89 0017176 0fd2c39 
0fd3a62 0fc685d 0fdee45 001c3e9 0fcade3 
0fd717e 0fc9c55 0fe45f6 001b0cf 0fce904 
0fd9656 0fcc270 0fe4caf 00179de 0fd09ac 
0fd243a 0fc502d 0fddc03 001e615 0fc97e9 
0fdb3a0 0fce11e 0fe8360 0016f80 0fd29af 
0fd35ad 0fc6313 0fdeb83 001c646 0fca912 
0fd6bbf 0fc9385 0fe4cac 000ada4 0fce47a 
0fd8a43 0fcb3c1 0fe426b 0018073 0fcfd97 
0fd104c 0fc397f 0fdcbb5 001f7e5 0fc8578 
0fd957d 0fcc4f4 0fe785a 0018755 0fd0f89 
0fd0d0a 0fc4248 0fdcc02 001e279 0fc8889 
0fd4093 0fc6c91 0fe2806 001d853 0fcbbc6 
0fd6e31 0fc9959 0fe2f0f 001a337 0fcdff6 
0fcfeb5 0fc2655 0fdc072 001fc9c 0fc7401 
0fda04d 0fcc443 0feab91 0fe6b8d 0fd1529 
0fd1f4d 0fc3d40 0fdd1a8 00045a0 0fc8e7b 
0fd46f3 0fc5d28 0fe5378 001ddbf 0fcb625 
0fd67da 0fc8a55 0fe1f87 001adf2 0fcd236 
0fcf638 0fc146f 0fdb245 00225da 0fc5a33 
0fd89b4 0fca8d9 0fec738 001ad14 0fcf250 
0fd0a24 0fc2e5e 0fdbc6c 001fe13 0fc780c 
0fd377e 0fc59a0 0fe8507 001ef4f 0fcaf9d 
0fd5f33 0fc806d 0fe1feb 001b989 0fccda3 
0fce666 0fc02c4 0fda8e9 0022f78 0fc530b 
0fd6f21 0fc9190 0fe9534 001bbe4 0fcdfd2 
0fcf35a 0fc1966 0fda73d 00212a3 0fc65b8 
0fd273d 0fc4bcd 0fe68a9 0020121 0fc9c45 
0fd4ce6 0fc7722 0fe094e 001c45f 0fcbf50 
0fcdab3 0fbfdf1 0fd9884 00232e8 0fc4d4c 
0fd6c8f 0fc8f86 0fe9539 001c060 0fce030 
0fcf81f 0fc1a05 0fda76b 0020f96 0fc6743 
0fd2ced 0fc5097 0fe5367 001fdb2 0fca061 
0fd5cfa 0fc8431 0fe1a31 001bcac 0fccd95 
0fcefa9 0fc15b8 0fda9f6 0022354 0fc6170 
0fd8716 0fcabe8 0fea04f 001a7ff 0fcfa05 
0fd1755 0fc3d62 0fdc671 001f10c 0fc869e 
0fd4e01 0fc72cf 0fe489f 001db68 0fcc178 
0fd804f 0fca8fd 0fe35f9 0019703 0fcf0fc 
0fd15b0 0fc3b59 0fdc929 001fbb6 0fc8685 
0fdaebf 0fcd501 0fe9425 0017e0f 0fd2176 
0fd3f29 0fc6763 0fdee53 001c825 0fcaea8 
0fd7337 0fc98a3 0fe552d 001b678 0fce6fd 
0fda331 0fccb68 0fe56bb 00175e9 0fd1532 
0fd3301 0fc58ff 0fde629 001e069 0fca4a8 
0fdc7aa 0fced62 0feb078 00167ed 0fd3b9d 
0fd57cc 0fc7f70 0fe06af 001b0c7 0fcc981 
0fd896e 0fcae94 0fe5fc2 001a046 0fcff44 
0fdb84d 0fce0a1 0fe6b7a 0015f3c 0fd2b35 
0fd4620 0fc6bb5 0fdf874 001ca06 0fcba04 
0fdd529 0fcfad3 0fea069 00156d6 0fd4aed 
0fd6072 0fc87b4 0fe1013 001a464 0fcd348 
0fd8c7c 0fcb028 0fe5112 0019b44 0fd02f5 
0fdb8fd 0fce024 0fe6b45 0015d2c 0fd2d0f 
0fd408b 0fc6611 0fdf461 001cccf 0fcb651 
0fdce94 0fcf34c 0fe95b3 0015ad8 0fd465c 
0fd56ad 0fc7df4 0fe0866 001aa80 0fccbde 
0fd7e3d 0fca38c 0fe425c 001a4b6 0fcf85a 
0fda6c1 0fccfaa 0fe5c0a 0016a84 0fd1f14 
0fd2b4c 0fc53c3 0fde14d 001ddc5 0fca482 
0fdb508 0fcdebf 0fe7d0e 0016df8 0fd3257 
0fd360c 0fc62a3 0fdec2c 001c2ff 0fcb0c5 
0fd5341 0fc7dfa 0fe17a6 001c6cd 0fcd284 
0fd75d9 0fca538 0fe2fa9 001928d 0fcf35c 
0fcf167 0fc20d4 0fdadd0 0020d94 0fc7136 
0fd772d 0fca765 0fe4eac 001a55f 0fcf90e 
0fcf83b 0fc28da 0fdb00a 001fe55 0fc757b 
0fd1782 0fc43d7 0fdfa12 002037d 0fc9720 
0fd3cf8 0fc6bcb 0fdf791 001cf19 0fcb8a8 
0fcb750 0fbe3bc 0fd71b3 0024be6 0fc331f 
0fd3cd9 0fc68c0 0fe34a2 001e2bd 0fcba0d 
0fcbbe5 0fbe942 0fd709c 0023cce 0fc34cf 
0fcd40b 0fbfef9 0fdc7b7 0024576 0fc5091 
0fcfaba 0fc2b0b 0fdbc2a 00213e8 0fc744f 
0fc7475 0fba3e0 0fd35e1 00292a9 0fbede8 
0fcfb41 0fc2692 0fe468c 0022cd9 0fc7414 
0fc79d8 0fba92f 0fd2b26 00284ca 0fbefd6 
0fc8fa4 0fbbcda 0fdbee8 0028bf0 0fc0b38 
0fcb348 0fbdfd7 0fd77a3 0025499 0fc2c45 
0fc2662 0fb52b5 0fce70c 002d684 0fba0c7 
0fcad90 0fbdc0e 0fdfc1e 00270e7 0fc2939 
0fc3101 0fb5f6d 0fce43b 002c86a 0fba7af 
0fc4c38 0fb790a 0fdc537 002cf85 0fbc722 
0fc7a3b 0fbaaa9 0fd5367 002920b 0fbf13f 
0fbf6d7 0fb2546 0fcbab0 0030894 0fb6f06 
0fc8439 0fbb33e 0fde929 0029927 0fbfea1 
0fc10b0 0fb4220 0fcc54c 002e5f0 0fb88b9 
0fc33a9 0fb6436 0fdd132 002e54e 0fbb1d4 
0fc71f4 0fba4bc 0fd67fa 0029e13 0fbed30 
0fbfda0 0fb2b0d 0fce029 0030d2b 0fb7714 
0fc95b8 0fbc22e 0fe6c75 00295d5 0fc1173 
0fc2879 0fb58bb 0fcdacb 002dc9b 0fba1c4 
0fc514e 0fb7bad 0fe1c07 002d54d 0fbccf5 
0fc90ca 0fbbc5f 0fd8549 00289b2 0fc0889 
0fc16fb 0fb3ee0 0fcf5e4 002fa16 0fb8e4f 
0fcb060 0fbd7c9 0fe7a17 0027f54 0fc28e4 
0fc45ed 0fb6ed5 0fcf3ba 002c3bb 0fbb9f6 
0fc6a7f 0fb8ff2 0fe1526 002bf7f 0fbe0d4 
0fca5f8 0fbd03b 0fd9424 0027654 0fc1b10 
0fc2856 0fb503b 0fd0381 002e8d8 0fb9f53 
0fcbb3d 0fbe19b 0fe73a7 0027244 0fc350d 
0fc4b48 0fb74c3 0fcfd50 002b7af 0fbc3d9 
0fc6b8b 0fb9173 0fe13a4 002b864 0fbe84d 
0fca866 0fbd2f9 0fd9838 0026f6b 0fc224e 
0fc2bb9 0fb5420 0fd0110 002e1ce 0fba537 
0fcc115 0fbe887 0fe6737 0026b21 0fc3c64 
0fc5579 0fb80e1 0fd05e3 002accc 0fbce4b 
0fc7738 0fba0ad 0fddd21 002a8d6 0fbf4b4 
0fcb59c 0fbe273 0fd90ad 0025c45 0fc3247 
0fc3a88 0fb6592 0fd0a1d 002ca76 0fbb912 
0fcd184 0fbfd73 0fe5d8a 002525b 0fc5249 
0fc6ca6 0fb9767 0fd22d7 002931d 0fbe8d3 
0fc9796 0fbbd87 0fe2c1a 0028a12 0fc1556 
0fcdef1 0fc0789 0fdc43c 0023706 0fc589e 
0fc666c 0fb8de3 0fd3a36 002a446 0fbe1ae 
0fd0388 0fc285f 0fe8ce2 0022703 0fc7f63 
0fca414 0fbca64 0fd566a 0025ec5 0fc1c93 
0fccac8 0fbed3b 0fe17f3 00259f1 0fc4766 
0fd1462 0fc39d8 0fde8f0 002068c 0fc8e5f 
0fc9fb0 0fbc400 0fd5d9e 0026fdf 0fc1b1c 
0fd3a4a 0fc5cf8 0fe8bbb 001f5b4 0fcb60b 
0fcd9a6 0fbfc6a 0fd8699 002309e 0fc50bb 
0fcfb5f 0fc1b3f 0fe1dfc 0022d7f 0fc75f6 
0fd3fcb 0fc62b3 0fe04e5 001dc95 0fcb752 
0fcc38e 0fbe824 0fd7d10 0024bea 0fc3be1 
0fd554c 0fc7bca 0fe9254 001d839 0fcd02d 
0fcede3 0fc18d2 0fd9d8c 002173f 0fc65ec 
0fd0698 0fc2ef9 0fe00bd 0021c94 0fc834f 
0fd46fb 0fc719d 0fe0495 001d021 0fcc0da 
0fcc4df 0fbee19 0fd7991 00244ab 0fc3e78 
0fd54bb 0fc7d2d 0fe5b0b 001d385 0fccf7b 
0fceb57 0fc1718 0fd9c60 00213a0 0fc624f 
0fd01fd 0fc296d 0fdded6 0021b44 0fc7cf6 
0fd414d 0fc6ba1 0fdfb44 001d0f7 0fcb9d0 
0fcbc0b 0fbe57f 0fd72bf 0024974 0fc35d5 
0fd4796 0fc724c 0fe57ee 001dcc1 0fcc4c1 
0fcdad5 0fc091d 0fd904b 002214e 0fc5534 
0fcee9b 0fc1baf 0fde6ee 0022d18 0fc6cad 
0fd2e65 0fc5ce8 0fdf000 001e36e 0fca8f6 
0fca89b 0fbd30c 0fd6285 0025dd0 0fc226f 
0fd3782 0fc606e 0fe5d06 001ef17 0fcb231 
0fcca10 0fbf968 0fd7bf0 002360f 0fc413d 
0fce19b 0fc0db9 0fe133d 00243f0 0fc5a75 
0fd2049 0fc4e68 0fde945 001f963 0fc9657 
0fc99bf 0fbc71d 0fd556f 00272b7 0fc0ff4 
0fd27db 0fc552b 0fe856f 002051b 0fca069 
0fcb9bd 0fbebb5 0fd6cba 00246c7 0fc2fee 
0fcc83e 0fbfb35 0fde5fb 00252f7 0fc4450 
0fd0575 0fc38f7 0fdd0fe 002059a 0fc80d1 
0fc7d78 0fbaad1 0fd3cba 0027ecd 0fbf946 
0fd0ecc 0fc3b8b 0fe4824 0021172 0fc8ba7 
0fca955 0fbd210 0fd5d39 0024e00 0fc1f8f 
0fcbf72 0fbe33d 0fda9bf 0025925 0fc36cc 
0fd05e3 0fc2f28 0fdd446 0020b50 0fc7ce7 
0fc7e27 0fbaf2a 0fd4f9a 0027db2 0fbfd52 
0fd1b30 0fc4228 0feac6f 00208cd 0fc9495 
0fcc0bc 0fbe40b 0fd77d6 00241e0 0fc32b6 
0fcdd66 0fbfc92 0fe1d52 0024500 0fc535b 
0fd2d1d 0fc4cba 0fe04a1 001f276 0fca0a8 
0fcb4da 0fbd463 0fd74d8 0023bc5 0fc2848 
0fd3fb4 0fc6909 0fe8a75 0018840 0fcbb89 
0fcd647 0fbf91f 0fd83c8 0022e3e 0fc4768 
0fcf2e2 0fc11a3 0fe21e8 002397d 0fc626b 
0fd3f55 0fc6162 0fe17d5 001e323 0fcad32 
0fcc1be 0fbe53a 0fd76bc 0025059 0fc2fdd 
0fd54e9 0fc7d98 0fe914b 001d9cf 0fcc951 
0fcf573 0fc2222 0fda735 0020f3d 0fc68fd 
0fd0e22 0fc32d5 0fe1f55 0021705 0fc84c1 
0fd592b 0fc7f7b 0fe2261 001c4d1 0fccb9b 
0fcd9c0 0fc0107 0fd8f17 002346b 0fc4dda 
0fd66ea 0fc8ff3 0fe878c 001c290 0fce074 
0fd06a1 0fc377b 0fdba36 001f9ee 0fc7eab 
0fd2326 0fc4b16 0fe0f73 001fffb 0fc9c8a 
0fd74ce 0fc998b 0fe31e0 001aa08 0fce7e8 
0fcfc79 0fc1ec8 0fdab0b 00212b3 0fc6e78 
0fd94e5 0fcb741 0fe7b6d 0019974 0fd098e 
0fd4217 0fc6957 0fdeec3 001c597 0fcb3d1 
0fd61f1 0fc8599 0fe3fb1 001c730 0fcd87d 
0fdb7ab 0fcde5d 0fe70b5 00169ce 0fd2bea 
0fd440d 0fc6971 0fdf42b 001ce73 0fcb832 
0fde0b6 0fd05f1 0fec063 00151f6 0fd568b 
0fd8d7d 0fcb543 0fe3aa7 0017d3c 0fcff98 
0fdaa7a 0fcce77 0fe632f 0017e5b 0fd2010 
0fdfb4e 0fd213d 0feaad3 00123e4 0fd6e6f 
0fd7fae 0fca338 0fe2ecf 0018f83 0fcf317 
0fe10e8 0fd311f 0fec2c5 0011f81 0fd8671 
0fdb215 0fcd6dd 0fe5e49 00156e7 0fd23f8 
0fdc052 0fce10f 0fe7149 001677e 0fd3481 
0fe0558 0fd2886 0feb197 0011944 0fd760a 
0fd822d 0fca306 0fe2d83 0018e92 0fcf1ea 
0fe0df9 0fd2e32 0febbc9 0012537 0fd8018 
0fdab55 0fcce31 0fe5438 0015e9b 0fd1b59 
0fdb5d0 0fcd61c 0fe6606 001708c 0fd2b13 
0fdf7ff 0fd1b63 0fea508 00122a1 0fd6b8b 
0fd6e20 0fc9015 0fe1be2 0019bca 0fce1f6 
0fdf4f6 0fd1686 0fea610 00138f1 0fd6bbe 
0fd8e6b 0fcb22f 0fe3a68 0017527 0fd0183 
0fd94cb 0fcb5a1 0fe4713 0018b17 0fd0bd7 
0fdd7ad 0fcfaed 0fe8677 0013dc6 0fd4cb8 
0fd4c62 0fc7053 0fdfc39 001b9ff 0fcc2db 
0fdd239 0fcf5c5 0fe857e 00157f8 0fd4c42 
0fd6f18 0fc9657 0fe1d59 001937a 0fce6fd 
0fd7658 0fc9b30 0fe2afc 001a671 0fcf240 
0fdbadf 0fce390 0fe6cbe 0015910 0fd35d7 
0fd2df4 0fc5695 0fde0e3 001d5dc 0fca995 
0fdb097 0fcd936 0fe6980 00173fe 0fd30b5 
0fd4b27 0fc77b0 0fdff89 001b02a 0fcc8eb 
0fd4e21 0fc7a5b 0fe0fd0 001ca03 0fcd1a9 
0fd9170 0fcc294 0fe4c7f 0017e69 0fd15b4 
0fd035b 0fc3377 0fdbc47 001fd93 0fc8716 
0fd88bc 0fcb5f2 0fe6146 0019bc0 0fd0c53 
0fd2136 0fc4f85 0fdd34d 001daae 0fc9f16 
0fd20c8 0fc4c9f 0fddbdb 001f753 0fca1f1 
0fd625d 0fc8f6b 0fe162d 001ad93 0fce116 
0fccef1 0fbfcf3 0fd836f 0022faf 0fc4e43 
0fd4f6e 0fc7cb9 0fe1c0d 001d05a 0fcd099 
0fce721 0fc18de 0fd9957 0021132 0fc63e0 
0fce63e 0fc1243 0fdba3b 00232b7 0fc66eb 
0fd286a 0fc5855 0fde377 001e9ea 0fca666 
0fc9603 0fbc343 0fd4915 0026a19 0fc1318 
0fd1613 0fc4271 0fdf6c2 002098c 0fc9538 
0fcb20e 0fbdf1a 0fd6260 00247b8 0fc2bd9 
0fcb29d 0fbddb2 0fd9715 0026623 0fc3014 
0fd0014 0fc3023 0fdc549 0021474 0fc7ab9 
0fc7297 0fba297 0fd2947 0028f04 0fbee05 
0fcfeb5 0fc2e1d 0fe37e0 0022798 0fc7ae4 
0fca1b1 0fbd60a 0fd5399 0025b3a 0fc1a48 
0fca64d 0fbd95d 0fd8680 002718e 0fc2076 
0fcf574 0fc291b 0fdb09d 00219d3 0fc6e70 
0fc6908 0fb98b6 0fd1b47 002943e 0fbe370 
0fcf6de 0fc22a6 0fe022e 0022df1 0fc7434 
0fc9d65 0fbcc88 0fd4b5b 0026643 0fc1662 
0fca0e0 0fbca63 0fde95f 0028359 0fc1e23 
0fceeaa 0fc1a6b 0fddab8 0022fa5 0fc6acf 
0fc5b5e 0fb880a 0fd1c45 002b04b 0fbd8e3 
0fce117 0fc0c73 0fe810b 0024cc6 0fc6067 
0fc8103 0fbaf54 0fd2e66 0028424 0fbf8f8 
0fc7b99 0fba4ff 0fd92a3 002a2ff 0fbf783 
0fcc74b 0fbeff2 0fd94c1 00252fb 0fc405a 
0fc30a2 0fb588d 0fce27f 002d5ac 0fba90e 
0fcb921 0fbdd92 0fe1811 0027294 0fc3184 
0fc5f20 0fb83fc 0fd093f 002a5f6 0fbd3cd 
0fc6163 0fb8573 0fd966f 002be13 0fbdae2 
0fcba9c 0fbe4ce 0fda663 0026091 0fc338f 
0fc3637 0fb5efc 0fcf215 002d38f 0fbae5c 
0fcc534 0fbec8c 0fe5844 0026694 0fc4028 
0fc7158 0fb9a52 0fd231f 002917a 0fbe96d 
0fc75c5 0fb9b3b 0fdb602 002a664 0fbf260 
0fcd187 0fbf84e 0fdbc74 0024814 0fc4c24 
0fc4c40 0fb70ae 0fd0626 002bc38 0fbc5d8 
0fcdcf6 0fc0089 0fe64a3 0024fb0 0fc5922 
0fc8b85 0fbb1e4 0fd3b46 002796d 0fc04bb 
0fc8ee6 0fbb2cd 0fdab6e 0028ff4 0fc0a58 
0fceb93 0fc123f 0fdc916 002306f 0fc6673 
0fc63c2 0fb88a3 0fd1b64 002a56c 0fbdf74 
0fcf2b2 0fc1676 0fe6f23 00239cc 0fc7213 
0fca310 0fbc8d6 0fd5317 00264e7 0fc2000 
0fca629 0fbc86e 0fdeeb7 0027ddc 0fc25ff 
0fd0290 0fc25bf 0fdede6 0021e4e 0fc7edd 
0fc7a26 0fb9bfa 0fd32d1 002930e 0fbf628 
0fd0748 0fc268e 0fe874e 0022aa8 0fc84d7 
0fcb678 0fbd8f1 0fd6408 00252a5 0fc3145 
0fcb7bb 0fbd745 0fdba45 002694e 0fc35eb 
0fd1574 0fc39d7 0fdda9c 0020503 0fc91d4 
0fc8e28 0fbb34d 0fd3e8c 00276ce 0fc0afd 
0fd1c71 0fc41f3 0fe3cf9 0020cbc 0fc9c2f 
0fcd022 0fbf8e3 0fd8001 0023550 0fc4d24 
0fcd456 0fbf989 0fdd162 0024af1 0fc5481 
0fd35da 0fc5d50 0fe00c6 001e4c5 0fcb33a 
0fcb190 0fbd819 0fd63d8 00254b9 0fc2e79 
0fd439d 0fc6810 0fe57a4 001e6b4 0fcc249 
0fcfb63 0fc21d8 0fda9b2 0020904 0fc758c 
0fcfdf4 0fc20cf 0fdd129 00220d8 0fc7b46 
0fd5eb5 0fc841a 0fe1a90 001bbd4 0fcda20 
0fcd76b 0fbfdf0 0fd8874 0022cde 0fc539f 
0fd642b 0fc89f4 0fe40d4 001c295 0fce3bc 
0fd1871 0fc41bd 0fdc840 001e775 0fc948a 
0fd16c3 0fc3d77 0fdd49b 0020313 0fc96e1 
0fd7712 0fca06b 0fe2dcd 0019f2b 0fcf526 
0fcee2b 0fc180c 0fda12b 00211f5 0fc6c45 
0fd7c65 0fca4db 0fe420f 001a83c 0fcfd60 
0fd3278 0fc5ddb 0fde38f 001cbf9 0fcafb6 
0fd33cd 0fc5bea 0fdef3e 001e5e7 0fcb41a 
0fd98f0 0fcc329 0fe4eee 0017e60 0fd171d 
0fd1509 0fc3e9e 0fdc7d4 001ee32 0fc929b 
0fda6e2 0fccf9f 0fe6feb 001815d 0fd27a8 
0fd6167 0fc8dae 0fe12ff 001a008 0fcde8d 
0fd644d 0fc8ebe 0fe203e 001b714 0fce5d2 
0fdccb4 0fcfb06 0fe83da 0014bb1 0fd4ce4 
0fd4b47 0fc7923 0fdffdb 001b7f0 0fccab9 
0fddfe6 0fd0bd2 0fe98e1 00149ca 0fd6159 
0fd9a0a 0fcc845 0fe4c80 0016782 0fd1800 
0fd9a9e 0fcc5a1 0fe52a1 001820a 0fd1bd1 
0fe0022 0fd2d60 0feb528 00119db 0fd7f06 
0fd7a08 0fca7ba 0fe2ef3 00189e1 0fcf886 
0fe09fe 0fd3705 0fec20c 0012074 0fd8a7c 
0fdc2a6 0fcf1c9 0fe74f6 0013f8c 0fd3ff3 
0fdbe56 0fceafb 0fe76de 0015d3b 0fd3fc6 
0fe1ed2 0fd4f82 0fed4ec 000f869 0fd9eff 
0fd95e4 0fcc607 0fe4bce 0016b90 0fd15a4 
0fe2079 0fd50b8 0feda85 00106c0 0fda2e0 
0fdd614 0fd08ab 0fe8995 0012933 0fd54cd 
0fdcc7c 0fcfcad 0fe8552 0014d67 0fd4f32 
0fe2ac4 0fd5e03 0fee068 000edce 0fdabab 
0fd9b1a 0fccbfa 0fe5139 001657f 0fd1b37 
0fe195f 0fd4925 0fed4b1 0010b42 0fd9ca1 
