0faf850 0fa13d8 0fba7db 0fa81a1 0fa8f4f 
0fb243a 0fa3ec6 0fbccad 0faa814 0fab880 
0fb65e4 0fa7ffa 0fc0f61 0faea17 0fafc4c 
0fb127c 0fa2c57 0fbbc26 0fa96d2 0faa9f6 
0fb58d9 0fa736d 0fc010e 0fadc8c 0faec7b 
0fb3c63 0fa55ed 0fbe685 0fac0b8 0fad508 
0fb2363 0fa3de5 0fbcbd9 0faa743 0fab7c0 
0fb6652 0fa8053 0fc0faf 0faea60 0fafcb9 
0fb1269 0fa2c44 0fbbc1e 0fa96b4 0faaa13 
0fb57d4 0fa7274 0fc0035 0fadb93 0faeba9 
0fb3cae 0fa5649 0fbe6eb 0fac10b 0fad58b 
0fb23e7 0fa3e65 0fbcc47 0faa794 0fab845 
0fb674b 0fa8145 0fc1072 0faeb22 0fafd98 
0fb1341 0fa2d1c 0fbbcd8 0fa976c 0faaad3 
0fb574d 0fa71f5 0fbff80 0fadaf6 0faeaf1 
0fb3d34 0fa56e2 0fbe76d 0fac19a 0fad5ea 
0fb22f0 0fa3d88 0fbcb6f 0faa6d0 0fab743 
0fb6804 0fa8222 0fc1141 0faebf8 0fafe33 
0fb13af 0fa2d8a 0fbbd27 0fa97c7 0faab23 
0fb5796 0fa7233 0fbff94 0fadb19 0faeb25 
0fb3e78 0fa5804 0fbe851 0fac299 0fad722 
0fb243a 0fa3eb8 0fbcc68 0faa7d8 0fab883 
0fb691a 0fa8344 0fc124f 0faecfc 0faff58 
0fb14f1 0fa2ee2 0fbbe84 0fa98ff 0faac79 
0fb57f6 0fa729e 0fc0001 0fadb5f 0faeb6b 
0fb3ede 0fa5878 0fbe8d9 0fac2f6 0fad762 
0fb22c3 0fa3d35 0fbcafc 0faa650 0fab6f3 
0fb687f 0fa8276 0fc116c 0faec24 0fafe6f 
0fb140c 0fa2dc3 0fbbd68 0fa9801 0faab71 
0fb568e 0fa7114 0fbfe75 0fad9ed 0fae9f3 
0fb3ed1 0fa585a 0fbe8c4 0fac2ee 0fad756 
0fb21c8 0fa3c42 0fbca0c 0faa56c 0fab5fd 
0fb6676 0fa808d 0fc0f7d 0faea39 0fafc68 
0fb126d 0fa2c45 0fbbbde 0fa9661 0faa9cd 
0fb53c8 0fa6e6e 0fbfbc2 0fad725 0fae712 
0fb3cc7 0fa566c 0fbe6b2 0fac0db 0fad528 
0fb1f3c 0fa39cb 0fbc778 0faa2d1 0fab35b 
0fb648d 0fa7eab 0fc0d86 0fae83f 0fafa54 
0fb105c 0fa2a41 0fbb9da 0fa945e 0faa7ac 
0fb513f 0fa6bf2 0fbf934 0fad4a7 0fae477 
0fb3bbd 0fa556d 0fbe5a5 0fabfda 0fad40b 
0fb1d55 0fa37ef 0fbc5ae 0faa107 0fab175 
0fb63ef 0fa7e22 0fc0d1a 0fae7c7 0faf9b7 
0fb1050 0fa2a3f 0fbb9f8 0fa9472 0faa7ae 
0fb515a 0fa6c06 0fbf96a 0fad4c7 0fae482 
0fb3c15 0fa55b6 0fbe610 0fac01c 0fad448 
0fb1cb4 0fa3749 0fbc529 0faa052 0fab0c2 
0fb63b6 0fa7de5 0fc0cd8 0fae76c 0faf957 
0fb106e 0fa2a62 0fbba21 0fa9479 0faa7bc 
0fb50be 0fa6b7b 0fbf8ea 0fad428 0fae3d4 
0fb3d45 0fa56fe 0fbe753 0fac154 0fad56a 
0fb1d46 0fa37dc 0fbc597 0faa0ce 0fab141 
0fb64ec 0fa7f2d 0fc0e18 0fae8bb 0fafa7f 
0fb11cc 0fa2bbb 0fbbb60 0fa95c7 0faa903 
0fb50c6 0fa6b8d 0fbf8cb 0fad42f 0fae3df 
0fb3e93 0fa585c 0fbe889 0fac2a5 0fad6b1 
0fb1d5d 0fa380d 0fbc58c 0faa0d9 0fab145 
0fb663b 0fa8092 0fc0f35 0fae9f2 0fafba0 
0fb1341 0fa2d51 0fbbcc7 0fa9746 0faaa70 
0fb5252 0fa6d29 0fbfa41 0fad5ae 0fae530 
0fb4035 0fa59ff 0fbea0e 0fac439 0fad836 
0fb1e88 0fa392e 0fbc6c6 0faa20f 0fab275 
0fb6727 0fa816c 0fc1010 0faeacf 0fafc89 
0fb1430 0fa2e2b 0fbbdaf 0fa9823 0faab72 
0fb51a2 0fa6c7f 0fbf97c 0fad4f3 0fae481 
0fb4031 0fa5a18 0fbea22 0fac448 0fad83e 
0fb1d1a 0fa37e5 0fbc576 0faa0c0 0fab133 
0fb665b 0fa80d1 0fc0f6d 0faea21 0fafbcc 
0fb13b8 0fa2ddd 0fbbd5a 0fa97c9 0faaaf4 
0fb519d 0fa6c8e 0fbf9a2 0fad504 0fae489 
0fb4146 0fa5b3d 0fbeb34 0fac55d 0fad95a 
0fb1cf9 0fa37be 0fbc529 0faa07e 0fab0f8 
0fb6602 0fa8076 0fc0efb 0fae9b6 0fafb59 
0fb1286 0fa2ca8 0fbbc24 0fa9692 0faa9cc 
0fb4f94 0fa6a8f 0fbf79f 0fad309 0fae292 
0fb3f76 0fa5971 0fbe974 0fac396 0fad77a 
0fb1aa8 0fa357b 0fbc303 0fa9e50 0faaea7 
0fb647d 0fa7f0b 0fc0d7b 0fae844 0faf9cd 
0fb117d 0fa2bb3 0fbbb11 0fa95a8 0faa8c2 
0fb4d9d 0fa6898 0fbf580 0fad10a 0fae06c 
0fb3e63 0fa585e 0fbe843 0fac283 0fad668 
0fb18d9 0fa33a8 0fbc11f 0fa9c77 0faaced 
0fb629d 0fa7d1c 0fc0b6d 0fae63e 0faf7d2 
0fb0ff4 0fa2a14 0fbb96c 0fa93ee 0faa732 
0fb4a15 0fa650e 0fbf1f2 0facd63 0fadce8 
0fb3bbb 0fa55ac 0fbe599 0fabfc2 0fad3a8 
0fb15ac 0fa3079 0fbbe05 0fa9948 0faa9ab 
0fb5fa5 0fa7a28 0fc0896 0fae35f 0faf4dd 
0fb0c59 0fa2679 0fbb5d8 0fa9051 0faa39c 
0fb474d 0fa624a 0fbef39 0facab3 0fada32 
0fb3a93 0fa547f 0fbe45e 0fabe9e 0fad290 
0fb13db 0fa2e9c 0fbbbf4 0fa9762 0faa7e1 
0fb5f86 0fa7a09 0fc082a 0fae320 0faf4ab 
0fb0d5b 0fa2781 0fbb697 0fa913a 0faa48a 
0fb4887 0fa6380 0fbf00c 0facbbd 0fadb38 
0fb3ccf 0fa56c5 0fbe667 0fac0d0 0fad49f 
0fb159b 0fa3071 0fbbdc0 0fa9943 0faa98e 
0fb6217 0fa7caa 0fc0ade 0fae5e3 0faf72d 
0fb0fbe 0fa29e8 0fbb959 0fa93fa 0faa722 
0fb4a4f 0fa6536 0fbf234 0facdd2 0fadd40 
0fb3fd0 0fa59a4 0fbe9ae 0fac3ff 0fad7ea 
0fb16ed 0fa3173 0fbbf2b 0fa9a89 0faab42 
0fb63fc 0fa7e34 0fc0cc3 0fae7a6 0faf951 
0fb121d 0fa2bef 0fbbbaa 0fa9631 0faa9bb 
0fb4b01 0fa65ad 0fbf2e7 0face6a 0fade16 
0fb4135 0fa5afa 0fbeb48 0fac571 0fad987 
0fb1772 0fa31fc 0fbc010 0fa9b4f 0faac0d 
0fb6490 0fa7ede 0fc0dc3 0fae889 0fafa1a 
0fb11fe 0fa2be2 0fbbbee 0fa9661 0faa9d4 
0fb4a19 0fa64d4 0fbf24d 0facdcb 0fadd6f 
0fb407e 0fa5a2f 0fbea86 0fac4cc 0fad8e6 
0fb1613 0fa3090 0fbbe9f 0fa99f9 0faaad5 
0fb6330 0fa7d6c 0fc0c32 0fae71c 0faf8c8 
0fb1106 0fa2adc 0fbbae9 0fa9567 0faa907 
0fb48e5 0fa6398 0fbf123 0facc9e 0fadc5c 
0fb4003 0fa59ba 0fbea37 0fac477 0fad89a 
0fb154a 0fa2fd0 0fbbe17 0fa9955 0faaa3c 
0fb62de 0fa7d2f 0fc0c33 0fae6f7 0faf89e 
0fb112a 0fa2b01 0fbbb4d 0fa9592 0faa93f 
0fb48a7 0fa635b 0fbf0ea 0facc53 0fadc31 
0fb40f7 0fa5aa5 0fbeb11 0fac538 0fad9b7 
0fb165b 0fa30c0 0fbbee5 0fa9a06 0faab67 
0fb6519 0fa7f44 0fc0e29 0fae8d2 0fafae2 
0fb131c 0fa2ce7 0fbbcff 0fa9756 0faab5d 
0fb4a13 0fa64c7 0fbf23b 0facd9e 0faddcc 
0fb43f0 0fa5da8 0fbee10 0fac832 0fadc9d 
0fb16ef 0fa315c 0fbbf89 0fa9ab5 0faabe6 
0fb64e7 0fa7f1c 0fc0de0 0fae8aa 0fafa86 
0fb1463 0fa2e29 0fbbe16 0fa987a 0faac6f 
0fb49cc 0fa647e 0fbf1cc 0facd40 0fadd3b 
0fb436b 0fa5d22 0fbed57 0fac78b 0fadbf1 
0fb153f 0fa2faa 0fbbdbd 0fa98f6 0faaa39 
0fb62fa 0fa7d25 0fc0bde 0fae6b2 0faf893 
0fb1267 0fa2c1e 0fbbc26 0fa9681 0faaa98 
0fb472e 0fa61cd 0fbef4a 0facaad 0fadad1 
0fb425d 0fa5c0f 0fbec90 0fac6ae 0fadb28 
0fb13b7 0fa2e2b 0fbbc7e 0fa979d 0faa903 
0fb6206 0fa7c45 0fc0b20 0fae5df 0faf7d9 
0fb1201 0fa2bc4 0fbbbc7 0fa961d 0faaa4e 
0fb4676 0fa611d 0fbee6e 0fac9e6 0fada18 
0fb4306 0fa5cb3 0fbeceb 0fac728 0fadbbc 
0fb1465 0fa2ee0 0fbbcd9 0fa9826 0faa9a3 
0fb637b 0fa7dcf 0fc0c51 0fae746 0faf946 
0fb133c 0fa2d1e 0fbbce5 0fa9764 0faaba0 
0fb46d7 0fa61a3 0fbeec4 0faca57 0fada86 
0fb44b0 0fa5e6b 0fbee87 0fac8c9 0fadd65 
0fb153b 0fa2fa5 0fbbdb1 0fa98f7 0faaa8e 
0fb6405 0fa7e51 0fc0cc9 0fae7bc 0faf9da 
0fb1410 0fa2dea 0fbbdba 0fa982a 0faac87 
0fb46b5 0fa617c 0fbee9e 0faca26 0fada79 
0fb45a4 0fa5f66 0fbef89 0fac9be 0fade62 
0fb14d0 0fa2f52 0fbbd64 0fa9890 0faaa34 
0fb6461 0fa7ebc 0fc0d2c 0fae80f 0fafa23 
0fb1546 0fa2f1e 0fbbed8 0fa994d 0faadae 
0fb469a 0fa615c 0fbee5a 0fac9eb 0fada39 
0fb461a 0fa5fd1 0fbefd5 0faca16 0fadeac 
0fb13a7 0fa2e1a 0fbbc15 0fa9753 0faa8fd 
0fb63cb 0fa7e22 0fc0c74 0fae768 0faf969 
0fb13f0 0fa2dd9 0fbbd9f 0fa980f 0faac50 
0fb44f9 0fa5fd1 0fbece0 0fac874 0fad892 
0fb44db 0fa5eb9 0fbeead 0fac903 0fadd71 
0fb125a 0fa2ce6 0fbbab8 0fa9610 0faa799 
0fb626a 0fa7cc6 0fc0ae1 0fae5fe 0faf7df 
0fb12d2 0fa2cb8 0fbbc47 0fa96e3 0faab10 
0fb4373 0fa5e52 0fbeb26 0fac6db 0fad6df 
0fb437f 0fa5d6e 0fbed33 0fac7a3 0fadbf3 
0fb10b6 0fa2b5b 0fbb8fd 0fa947f 0faa5ee 
0fb6116 0fa7b97 0fc098d 0fae4d9 0faf696 
0fb11a8 0fa2bb7 0fbbb34 0fa95ee 0faaa02 
0fb4211 0fa5d0e 0fbe9e4 0fac5a6 0fad5a2 
0fb43e1 0fa5dc8 0fbed8b 0fac80e 0fadc5d 
0fb10e9 0fa2b67 0fbb912 0fa9488 0faa62d 
0fb61a5 0fa7c15 0fc0a23 0fae54a 0faf728 
0fb130e 0fa2d03 0fbbc95 0fa9736 0faab80 
0fb42be 0fa5dae 0fbea7a 0fac63e 0fad66e 
0fb4753 0fa6149 0fbf0f4 0facb6e 0fadfd6 
0fb1328 0fa2dc7 0fbbb8c 0fa96ef 0faa88e 
0fb643a 0fa7eb3 0fc0ccd 0fae7e8 0faf9ba 
0fb1693 0fa308d 0fbc038 0fa9ac8 0faaf00 
0fb445f 0fa5f43 0fbec14 0fac7d9 0fad7e3 
0fb489c 0fa6291 0fbf242 0faccc3 0fae110 
0fb134b 0fa2df7 0fbbbd8 0fa9747 0faa8c6 
0fb64aa 0fa7f49 0fc0d5c 0fae89b 0fafa31 
0fb1728 0fa3130 0fbc0de 0fa9b87 0faafa5 
0fb43f0 0fa5eda 0fbebad 0fac788 0fad77a 
0fb495f 0fa6354 0fbf2fe 0facd9b 0fae1d1 
0fb34e6 0fa4ecd 0fbde27 0fab871 0facde0 
0fb1d91 0fa3864 0fbc502 0faa086 0fab201 
0fb6024 0fa7a80 0fc0890 0fae35c 0faf69c 
0fb0caf 0fa26dc 0fbb565 0fa902a 0faa458 
0fb5149 0fa6c2c 0fbf880 0fad427 0fae4f9 
0fb35d2 0fa4fb4 0fbdeed 0fab957 0face99 
0fb1de4 0fa38ad 0fbc53b 0faa0e9 0fab23c 
0fb614f 0fa7bb4 0fc09af 0fae4ac 0faf7b9 
0fb0dbe 0fa27ee 0fbb661 0fa914c 0faa563 
0fb5262 0fa6d41 0fbf97c 0fad53b 0fae60d 
0fb377e 0fa5158 0fbe08b 0fabb1c 0fad04a 
0fb1e17 0fa38e0 0fbc56d 0faa134 0fab291 
0fb628e 0fa7ce6 0fc0adf 0fae5e2 0faf8fb 
0fb0ed0 0fa28f2 0fbb779 0fa925e 0faa684 
0fb5234 0fa6d17 0fbf972 0fad530 0fae5ff 
0fb385a 0fa5248 0fbe19c 0fabc1f 0fad14f 
0fb1da5 0fa3879 0fbc523 0faa0d2 0fab234 
0fb62cf 0fa7d32 0fc0b20 0fae62c 0faf93f 
0fb0f06 0fa292c 0fbb79d 0fa9292 0faa6c6 
0fb519e 0fa6c84 0fbf8c7 0fad498 0fae562 
0fb3904 0fa52ec 0fbe239 0fabcc0 0fad1e7 
0fb1c74 0fa3736 0fbc3eb 0fa9f9e 0fab0fe 
0fb60dc 0fa7b2e 0fc0927 0fae43f 0faf739 
0fb0c63 0fa2679 0fbb514 0fa9010 0faa42c 
0fb4df6 0fa68da 0fbf548 0fad120 0fae1dd 
0fb3609 0fa4fdf 0fbdf64 0fab9eb 0facf12 
0fb18a4 0fa3359 0fbc058 0fa9c01 0faad7d 
0fb5df1 0fa782d 0fc0674 0fae17d 0faf4a0 
0fb0955 0fa2352 0fbb260 0fa8d35 0faa19a 
0fb4bdd 0fa66a3 0fbf37b 0facf2c 0fae01e 
0fb34ed 0fa4e9f 0fbde77 0fab8e1 0face45 
0fb189b 0fa3328 0fbc056 0fa9bfb 0faad9f 
0fb6011 0fa7a39 0fc088b 0fae39b 0faf6d1 
0fb0c83 0fa266b 0fbb571 0fa9045 0faa4ad 
0fb4f63 0fa6a18 0fbf6e5 0fad292 0fae37b 
0fb39b0 0fa536b 0fbe33d 0fabd9e 0fad2f4 
0fb1d1a 0fa37af 0fbc4e6 0faa077 0fab21f 
0fb652d 0fa7f61 0fc0dca 0fae8c1 0fafbe2 
0fb11c7 0fa2bb1 0fbbad0 0fa9599 0faaa0c 
0fb52e1 0fa6d92 0fbfa4f 0fad606 0fae704 
0fb3eeb 0fa589d 0fbe852 0fac2ce 0fad82e 
0fb1fcc 0fa3a6f 0fbc795 0faa334 0fab4e1 
0fb6773 0fa81ad 0fc1008 0faeafa 0fafe08 
0fb13f3 0fa2de6 0fbbd0f 0fa97ba 0faac2f 
0fb5423 0fa6ed7 0fbfb9d 0fad742 0fae832 
0fb407a 0fa5a26 0fbe9e6 0fac451 0fad9cc 
0fb20e8 0fa3b7b 0fbc8a3 0faa42e 0fab5fb 
0fb686b 0fa8298 0fc10f6 0faebd6 0faff0a 
0fb143c 0fa2e20 0fbbd2d 0fa97e2 0faac8f 
0fb549a 0fa6f40 0fbfbf5 0fad795 0fae8cd 
0fb4061 0fa59f5 0fbe9b2 0fac3fe 0fad99e 
0fb1f54 0fa39d0 0fbc6ef 0faa26c 0fab450 
0fb6747 0fa816f 0fc0faa 0faea8d 0fafdca 
0fb12fd 0fa2ce1 0fbbbe2 0fa968f 0faab3a 
0fb51c8 0fa6c79 0fbf91d 0fad4ac 0fae5d0 
0fb3ed6 0fa5886 0fbe831 0fac273 0fad7f9 
0fb1d17 0fa379a 0fbc4c1 0faa022 0fab20b 
0fb650e 0fa7f23 0fc0d64 0fae82b 0fafb72 
0fb10a1 0fa2a67 0fbb98f 0fa9413 0faa8dc 
0fb4dd2 0fa6874 0fbf548 0fad0b4 0fae1d8 
0fb3c24 0fa55bd 0fbe57f 0fabfb0 0fad539 
0fb18eb 0fa3360 0fbc096 0fa9bf2 0faadfc 
0fb628c 0fa7ca0 0fc0abb 0fae599 0faf8ec 
0fb0f13 0fa28d4 0fbb7d8 0fa9278 0faa745 
0fb4cbf 0fa6765 0fbf412 0facf97 0fae0b6 
0fb3b7f 0fa5524 0fbe4d7 0fabf0b 0fad499 
0fb176a 0fa31e7 0fbbf11 0fa9a79 0faac77 
0fb6126 0fa7b4e 0fc0987 0fae44c 0faf791 
0fb0dc1 0fa27a1 0fbb6c3 0fa9145 0faa605 
0fb4b21 0fa65d8 0fbf270 0facdef 0fadefa 
0fb3b42 0fa54ef 0fbe49e 0fabeca 0fad444 
0fb16ad 0fa3129 0fbbe5d 0fa99ac 0faab93 
0fb601f 0fa7a59 0fc087b 0fae346 0faf65b 
0fb0deb 0fa27c8 0fbb6bc 0fa914c 0faa60b 
0fb4a4f 0fa64ff 0fbf17b 0facd0e 0fade16 
0fb3b6b 0fa551d 0fbe497 0fabedc 0fad452 
0fb15f3 0fa3074 0fbbd72 0fa98e1 0faaae7 
0fb6150 0fa7b84 0fc0959 0fae442 0faf766 
0fb0e70 0fa2850 0fbb730 0fa91bd 0faa68d 
0fb4af5 0fa65ae 0fbf21b 0facda7 0fade9f 
0fb3e13 0fa57c6 0fbe726 0fac166 0fad6d4 
0fb18d7 0fa3363 0fbc04a 0fa9bb0 0faad9f 
0fb6384 0fa7db9 0fc0b8e 0fae67e 0faf979 
0fb113e 0fa2b2a 0fbb9fb 0fa949c 0faa94b 
0fb4d22 0fa67e7 0fbf431 0facfd5 0fae0be 
0fb4029 0fa59f3 0fbe942 0fac39a 0fad8ec 
0fb1995 0fa342c 0fbc11c 0fa9c8b 0faae75 
0fb64f9 0fa7f4a 0fc0d1b 0fae808 0fafaf9 
0fb125d 0fa2c5b 0fbbb35 0fa95cd 0faaa7f 
0fb4cc7 0fa67ac 0fbf404 0facf9e 0fae078 
0fb406d 0fa5a50 0fbe9ac 0fac3f2 0fad944 
0fb181b 0fa32c5 0fbbfb3 0fa9b1a 0faad0f 
0fb63e1 0fa7e39 0fc0bf3 0fae6e6 0faf9d3 
0fb110e 0fa2b05 0fbb9da 0fa9460 0faa92b 
0fb49f0 0fa64bb 0fbf107 0facc9c 0fadd86 
0fb3f62 0fa5930 0fbe880 0fac2d0 0fad818 
0fb14eb 0fa2f8a 0fbbc77 0fa97de 0faa9de 
0fb60d9 0fa7b32 0fc08fc 0fae3e4 0faf6b6 
0fb0ec8 0fa28be 0fbb79b 0fa9222 0faa6d9 
0fb476b 0fa6243 0fbee7b 0faca1a 0fadaea 
0fb3e09 0fa57df 0fbe721 0fac16f 0fad6a8 
0fb135e 0fa2e01 0fbbaf8 0fa9659 0faa847 
0fb602a 0fa7a9e 0fc0844 0fae32f 0faf5f2 
0fb0f47 0fa2958 0fbb813 0fa92a8 0faa767 
0fb46cd 0fa61b2 0fbeddd 0fac983 0fada5b 
0fb3ebe 0fa589b 0fbe7d9 0fac222 0fad762 
0fb12e2 0fa2d85 0fbba86 0fa95df 0faa7de 
0fb6019 0fa7a88 0fc0827 0fae318 0faf5e1 
0fb0f52 0fa295f 0fbb82c 0fa92b2 0faa77a 
0fb4601 0fa60f6 0fbed3d 0fac8c4 0fad996 
0fb3f86 0fa597a 0fbe8c5 0fac302 0fad834 
0fb13cf 0fa2e80 0fbbb83 0fa96cc 0faa8cc 
0fb619d 0fa7c19 0fc09c2 0fae49c 0faf75b 
0fb10d9 0fa2ae7 0fbb9c7 0fa9442 0faa902 
0fb46fe 0fa61f2 0fbee2d 0fac9b6 0fada77 
0fb4112 0fa5aff 0fbea23 0fac477 0fad9a0 
0fb14e4 0fa2f8e 0fbbc6f 0fa97cb 0faa9d5 
0fb62ae 0fa7d23 0fc0a8e 0fae58f 0faf841 
0fb121e 0fa2c2d 0fbbad4 0fa956c 0faaa30 
0fb4734 0fa6222 0fbee38 0fac9db 0fada8f 
0fb419a 0fa5b8b 0fbeab2 0fac502 0fada15 
0fb1424 0fa2ed3 0fbbbcc 0fa9727 0faa910 
0fb6259 0fa7cdc 0fc0a56 0fae55a 0faf7eb 
0fb11e6 0fa2bf4 0fbbaa6 0fa9549 0faa9fd 
0fb4664 0fa615d 0fbed61 0fac920 0fad9d6 
0fb4255 0fa5c56 0fbeb53 0fac5cb 0fadad3 
0fb1449 0fa2f0a 0fbbbc3 0fa974a 0faa949 
0fb62eb 0fa7d7d 0fc0aca 0fae5f6 0faf88e 
0fb1260 0fa2c72 0fbbb17 0fa95ca 0faaa96 
0fb469a 0fa6197 0fbed90 0fac94c 0fada16 
0fb4452 0fa5e50 0fbed2f 0fac7a7 0fadcca 
0fb14d1 0fa2f89 0fbbc35 0fa97a1 0faa9d5 
0fb638a 0fa7e13 0fc0b5e 0fae66d 0faf910 
0fb1362 0fa2d73 0fbbc35 0fa96b0 0faab8c 
0fb44dc 0fa5fd9 0fbebef 0fac787 0fad847 
0fb4316 0fa5d19 0fbec0d 0fac668 0fadb80 
0fb1262 0fa2d27 0fbb9f9 0fa9555 0faa76d 
0fb60f7 0fa7ba3 0fc08e1 0fae3ef 0faf672 
0fb1195 0fa2bc9 0fbba8e 0fa94ed 0faa9d3 
0fb42b4 0fa5de4 0fbe9ee 0fac57a 0fad64c 
0fb4183 0fa5ba3 0fbea7b 0fac4ea 0fada03 
0fb1038 0fa2b08 0fbb7e9 0fa933c 0faa559 
0fb5fbc 0fa7a62 0fc07a5 0fae2b1 0faf54a 
0fb1014 0fa2a52 0fbb90a 0fa939d 0faa862 
0fb4131 0fa5c44 0fbe83b 0fac3e3 0fad493 
0fb4103 0fa5b0f 0fbe9ea 0fac450 0fad97d 
0fb0eff 0fa29d3 0fbb68c 0fa9201 0faa41a 
0fb5ece 0fa7974 0fc069d 0fae1c6 0faf43e 
0fb103c 0fa2a49 0fbb8f7 0fa93a2 0faa878 
0fb410e 0fa5c02 0fbe81a 0fac3d9 0fad499 
0fb41db 0fa5bcc 0fbeb03 0fac569 0fada89 
0fb100c 0fa2ab3 0fbb7dc 0fa933f 0faa57a 
0fb60d1 0fa7b44 0fc08e7 0fae403 0faf6a0 
0fb1109 0fa2aec 0fbba0c 0fa94a5 0faa9ad 
0fb4225 0fa5d00 0fbe972 0fac51b 0fad5fe 
0fb4320 0fa5d01 0fbec74 0fac6c7 0fadc04 
0fb10a7 0fa2b2d 0fbb881 0fa93e6 0faa644 
0fb61c5 0fa7c26 0fc09cb 0fae4ee 0faf796 
0fb12b5 0fa2c96 0fbbbc0 0fa9655 0faab5b 
0fb42b6 0fa5d8e 0fbe9ff 0fac5af 0fad683 
0fb4539 0fa5f09 0fbee5c 0fac8ca 0faddf4 
0fb1151 0fa2bd4 0fbb92b 0fa9490 0faa6ec 
0fb621c 0fa7c88 0fc0a38 0fae554 0faf7e3 
0fb1462 0fa2e55 0fbbd91 0fa9817 0faad21 
0fb430b 0fa5de4 0fbea49 0fac5f5 0fad6e4 
0fb4785 0fa6145 0fbf08a 0facaf5 0fae046 
0fb128f 0fa2cef 0fbba56 0fa95b2 0faa844 
0fb637f 0fa7dd2 0fc0b88 0fae6a7 0faf93f 
0fb15d5 0fa2f98 0fbbee8 0fa996e 0faae83 
0fb438f 0fa5e35 0fbeaca 0fac66a 0fad756 
0fb48cd 0fa627b 0fbf1fd 0facc5b 0fae18d 
0fb12e0 0fa2d3d 0fbbacf 0fa962e 0faa8a4 
0fb63e6 0fa7e42 0fc0c0c 0fae72c 0faf9c6 
0fb16ff 0fa30bc 0fbc028 0fa9aaa 0faafca 
0fb440a 0fa5eb0 0fbeb3b 0fac6e4 0fad7e0 
0fb4955 0fa6308 0fbf27a 0faccd5 0fae202 
0fb12c9 0fa2d27 0fbba99 0fa95e1 0faa869 
0fb643a 0fa7e77 0fc0c0b 0fae72b 0faf9b9 
0fb17ad 0fa315a 0fbc068 0fa9b06 0fab029 
0fb4467 0fa5f14 0fbeb59 0fac71a 0fad7f6 
0fb49ea 0fa639b 0fbf2db 0facd54 0fae270 
0fb12c7 0fa2d14 0fbba70 0fa95d8 0faa84d 
0fb643d 0fa7e79 0fc0c00 0fae73d 0faf9b9 
0fb16c7 0fa3083 0fbbf94 0fa9a49 0faaf66 
0fb41f6 0fa5cb2 0fbe909 0fac4d5 0fad5b6 
0fb485e 0fa6225 0fbf179 0facbed 0fae10c 
0fb10cb 0fa2b26 0fbb8a0 0fa93f2 0faa68a 
0fb62e7 0fa7d33 0fc0ac1 0fae5e8 0faf874 
0fb16a6 0fa3068 0fbbfba 0fa9a3d 0faaf61 
0fb40c6 0fa5b86 0fbe80f 0fac3b3 0fad489 
0fb4999 0fa635b 0fbf2c7 0facd2d 0fae235 
0fb10fd 0fa2b56 0fbb8d3 0fa942a 0faa6b3 
0fb6342 0fa7da1 0fc0b34 0fae663 0faf8ba 
0fb17d6 0fa3196 0fbc0d3 0fa9b6b 0fab076 
0fb4171 0fa5c25 0fbe884 0fac44f 0fad512 
0fb4a3f 0fa63fa 0fbf331 0facdbd 0fae2b5 
0fb116f 0fa2bd3 0fbb926 0fa949a 0faa717 
0fb63e5 0fa7e51 0fc0ba7 0fae6f1 0faf949 
0fb18a5 0fa3270 0fbc18d 0fa9c3b 0fab14b 
0fb4130 0fa5bf8 0fbe82e 0fac411 0fad4db 
0fb4c9f 0fa6672 0fbf57c 0fad005 0fae502 
0fb11c5 0fa2c30 0fbb975 0fa94d4 0faa76b 
0fb64a4 0fa7f0f 0fc0c55 0fae78f 0faf9ea 
0fb1a58 0fa3421 0fbc325 0fa9db6 0fab2e7 
0fb41c0 0fa5c84 0fbe8a2 0fac463 0fad546 
0fb4da3 0fa6780 0fbf694 0fad104 0fae600 
0fb12a9 0fa2d18 0fbba74 0fa95cc 0faa868 
0fb64fe 0fa7f75 0fc0cd0 0fae815 0fafa58 
0fb1a33 0fa340d 0fbc32d 0fa9dbe 0fab2cf 
0fb3eeb 0fa59d0 0fbe523 0fac0ba 0fad195 
0fb4ac0 0fa64be 0fbf2d8 0facd43 0fae238 
0fb0f31 0fa29bc 0fbb60c 0fa915e 0faa3fa 
0fb61ce 0fa7c63 0fc0895 0fae3e1 0faf618 
0fb164b 0fa3041 0fbbe6b 0fa98fc 0faadff 
0fb3cd6 0fa57bf 0fbe30c 0fabed4 0facf76 
0fb48c5 0fa62a6 0fbf0c9 0facb4a 0fae035 
0fb0cac 0fa271b 0fbb38d 0fa8ee6 0faa180 
0fb61c0 0fa7c38 0fc0971 0fae4db 0faf703 
0fb162a 0fa3016 0fbbf2d 0fa99ea 0faaee7 
0fb3d18 0fa57fe 0fbe405 0fac005 0fad0c0 
0fb4a69 0fa644b 0fbf313 0facdd3 0fae2bf 
0fb0d35 0fa27ab 0fbb4d5 0fa905e 0faa2ea 
0fb6080 0fa7b07 0fc083c 0fae38e 0faf5a7 
0fb1747 0fa3129 0fbc036 0fa9ad4 0faafcf 
0fb3b4b 0fa5629 0fbe24f 0fabe23 0facec6 
0fb4b40 0fa6529 0fbf425 0faceaa 0fae36d 
0fb0e27 0fa289b 0fbb5f3 0fa913f 0faa3d1 
0fb621f 0fa7ca2 0fc09ad 0fae503 0faf720 
0fb1a56 0fa341f 0fbc313 0fa9dbb 0fab2df 
