0fb6f9b 0fc9012 0facdc5 0fadece 0fca88a 
0fb416a 0fc5586 0faa472 0fab6cf 0fb82cb 
0fb7b3f 0fc698a 0fadcb6 0fb00d1 0fb9bd4 
0fafca1 0fc4d76 0fa5eb9 0fa7f82 0fb99aa 
0fb7dab 0fc5b4c 0fae049 0faf5c0 0fba6d9 
0fb1e9a 0fc57f0 0fa8084 0faa99b 0fb9c34 
0fb2fec 0fc43a4 0fa930f 0faa6ab 0fb8f0b 
0fb6b3b 0fc594f 0faccef 0faf08b 0fb8e0c 
0faeb9b 0fc40fb 0fa4df5 0fa6ecd 0fb7f42 
0fb68b3 0fc4e7d 0facb96 0fae11b 0fb85b5 
0fb08f0 0fc487b 0fa6aec 0fa957f 0fb7955 
0fb1ab1 0fc3550 0fa7e33 0fa9349 0fb71d6 
0fb57c7 0fc4cbc 0faba13 0faded5 0fb7396 
0fadf73 0fc3338 0fa4265 0fa640b 0fb59ca 
0fb5de9 0fc3eeb 0fac0f9 0fad8ab 0fb6241 
0fb005c 0fc3a37 0fa6292 0fa8d83 0fb5bb6 
0fb0dee 0fc2693 0fa7174 0fa86c9 0fb584d 
0fb4512 0fc417b 0faa778 0facc3a 0fb60e8 
0fac636 0fc2bd9 0fa294a 0fa4c15 0fb57d0 
0fb3e85 0fc41c5 0faa1db 0fabb0c 0fb6907 
0fade25 0fc4451 0fa4095 0fa6c43 0fb701f 
0faea49 0fc3412 0fa4e36 0fa656a 0fb7545 
0fb222a 0fc45ec 0fa851d 0faaa96 0fb8242 
0faa8dd 0fc23fc 0fa0c47 0fa2eb4 0fb74cd 
0fb2268 0fc2dcb 0fa8613 0fa9e51 0fb7432 
0fac2e6 0fc2d8e 0fa258a 0fa5066 0fb6065 
0faca0a 0fc26d7 0fa2e30 0fa43dd 0fb4e88 
0fb019f 0fc37ac 0fa64e7 0fa8923 0fb4a43 
0fa8a86 0fbfec5 0f9ee93 0fa10d8 0fb309c 
0fb05ae 0fbee1c 0fa69ff 0fa8233 0fb2e98 
0faaa4f 0fbd2a0 0fa0d95 0fa38c0 0fb1d41 
0fab4c2 0fbb5a7 0fa194c 0fa2ffa 0fb1215 
0faeb81 0fbcfc9 0fa4ef1 0fa737a 0fb1932 
0fa7233 0fbb374 0f9d60b 0f9f859 0fb0d12 
0faea8a 0fbbfc9 0fa4ec5 0fa6737 0fb16e5 
0fa91e1 0fbbc56 0f9f4f9 0fa207c 0fb0f24 
0fa9dac 0fbacbb 0fa020c 0fa18f4 0fb08fa 
0fadc86 0fbbe73 0fa3fc5 0fa643c 0fb0e2e 
0fa696b 0fb9fb3 0f9cd49 0f9ef49 0fafbf8 
0fae74f 0fbafc6 0fa4baa 0fa62e5 0fafe78 
0fa96df 0fbb186 0f9fa43 0fa2481 0faf589 
0faa7b7 0fba759 0fa0c7e 0fa21c2 0faf11d 
0faec1f 0fbc812 0fa4fd5 0fa72a1 0fafcc5 
0fa7c1b 0fbb62f 0f9e04c 0fa00f2 0faf335 
0fafedc 0fbcc1d 0fa6351 0fa791c 0fb0240 
0fab1fa 0fbd3c3 0fa1575 0fa3e71 0fb01c5 
0fac6d4 0fbc944 0fa2ba9 0fa4037 0faffac 
0fb1211 0fbe7d7 0fa75cf 0fa980d 0fb082b 
0faa7d5 0fbce9e 0fa0bfc 0fa2ced 0fafa52 
0fb2c33 0fbea91 0fa9093 0faa6ec 0fb09ca 
0fae26a 0fbfbfe 0fa45cd 0fa6ed2 0fb0afb 
0fafb2c 0fbef6d 0fa5fb7 0fa74c1 0fb03e1 
0fb497d 0fc0ad7 0faacf5 0facf44 0fb0685 
0fae065 0fbf378 0fa446c 0fa64ec 0faf3af 
0fb69a8 0fc04a9 0facdfd 0fae3c0 0faf88a 
0fb23ab 0fc093b 0fa86dd 0fab024 0faef59 
0fb3925 0fc0342 0fa9dcd 0fab2ac 0fae553 
0fb897c 0fc216e 0faed09 0fb0f79 0fae666 
0fb1eb8 0fc1496 0fa8275 0faa361 0fad157 
0fba3c6 0fc3395 0fb07e7 0fb1de0 0fad36c 
0fb5a6b 0fc4073 0fabd5f 0fae727 0fac773 
0fb6ba6 0fc361a 0fad002 0fae577 0fabbed 
0fbb5e4 0fc552d 0fb1917 0fb3c67 0fabf50 
0fb4078 0fc45be 0faa41e 0fac670 0faae30 
0fbbe60 0fc607c 0fb2257 0fb3982 0fab5e6 
0fb6b88 0fc6c54 0face63 0faf97d 0faafc5 
0fb71a5 0fc6765 0fad602 0faec5b 0faaaa6 
0fbb726 0fc8bed 0fb1a72 0fb3e01 0fab3c2 
0fb3b0e 0fc7aaa 0fa9ee9 0fac181 0faa953 
0fbb5c8 0fc8b7a 0fb1a2c 0fb3173 0fab8f9 
0fb61f7 0fc9038 0fac535 0faf145 0fabce6 
0fb6467 0fc8168 0fac8ff 0fae06c 0fabefc 
0fba88b 0fca3f9 0fb0bee 0fb3067 0facd3b 
0fb27ac 0fc89af 0fa8b87 0faaf41 0fac6b3 
0fba0a1 0fc8df0 0fb050e 0fb1c7b 0fad516 
0fb4c20 0fc8845 0faaf54 0fadb5a 0fad2ae 
0fb49d7 0fc702e 0faae5c 0fac548 0facfe5 
0fb8f4c 0fc835b 0faf2ca 0fb166f 0fadcca 
0fb0cc3 0fc643f 0fa70c5 0fa9401 0fad2ea 
0fb870f 0fc6b2e 0faeb75 0fb0257 0fadca7 
0fb335f 0fc6857 0fa96a5 0fac217 0fad951 
0fb31ad 0fc5208 0fa965f 0faac8f 0fad791 
0fb7bc2 0fc6680 0fadf5f 0fb025b 0fae4f2 
0faf95b 0fc4838 0fa5d5e 0fa8043 0fadbbe 
0fb74a3 0fc513a 0fad911 0faef29 0fae8c3 
0fb220c 0fc5082 0fa8529 0fab06d 0fae7cb 
0fb1c12 0fc38f7 0fa80b3 0fa96ff 0fae348 
0fb6ae7 0fc4dad 0face81 0faf0ae 0faec63 
0faecea 0fc30b3 0fa50d5 0fa7355 0fade66 
0fb7092 0fc3d2e 0fad510 0fae9ef 0fae5b7 
0fb2b32 0fc42b1 0fa8e6f 0fab82d 0fae338 
0fb3003 0fc3247 0fa94d9 0faa98c 0fae062 
0fb852a 0fc5226 0fae8e3 0fb0a0e 0faeee4 
0fb0a0e 0fc3f05 0fa6e0c 0fa8fc6 0fae6ef 
0fb89f9 0fc4d35 0faee95 0fb0326 0faf22a 
0fb402f 0fc5044 0faa370 0facd9c 0faf140 
0fb3cfa 0fc4130 0faa1b7 0fab6f3 0faf10e 
0fb8bcf 0fc5acd 0faef83 0fb1116 0faff85 
0fb0c13 0fc430a 0fa7003 0fa9235 0faf808 
0fb8721 0fc4f3f 0faeb90 0fb00b2 0fb05f1 
0fb3bf4 0fc5277 0fa9f37 0fac91d 0fb07b6 
0fb37d0 0fc4161 0fa9c82 0fab1be 0fb08e2 
0fb87fd 0fc5f70 0faeb82 0fb0cbf 0fb197e 
0fb0b69 0fc486a 0fa6f55 0fa9153 0fb12b0 
0fb85a3 0fc565e 0faea1c 0faff23 0fb21c9 
0fb3bdb 0fc58bb 0fa9f49 0fac8f7 0fb261b 
0fb3626 0fc46c3 0fa9afa 0fab080 0fb26e8 
0fb8736 0fc5e32 0faeb00 0fb0c22 0fb35c5 
0fb0dcd 0fc43d2 0fa71e2 0fa93e9 0fb2cc8 
0fb8b40 0fc4b5f 0faefda 0fb0480 0fb373b 
0fb4d4e 0fc4f38 0fab0a9 0fad946 0fb3212 
0fb54c5 0fc455b 0fab979 0facdba 0fb2655 
0fbb1f0 0fc6273 0fb158e 0fb35c4 0fb2b11 
0fb3ca4 0fc5385 0faa07d 0fac279 0fb18ae 
0fbb417 0fc62e6 0fb18a9 0fb2d79 0fb1a12 
0fb783f 0fc5177 0fadc46 0fb0445 0fb0de2 
0fb6cf3 0fc3cbe 0fad1fe 0fae91d 0fafcb9 
0fbacec 0fc59d8 0fb112c 0fb3391 0fb0288 
0fb24de 0fc3964 0fa895d 0faad43 0faf42a 
0fb92de 0fc436b 0faf7f6 0fb0dda 0faf6f3 
0fb4c74 0fc4758 0faadac 0fad6fa 0faeec9 
0fb4477 0fc3232 0faa709 0fabd15 0fae7ce 
0fb94e7 0fc4969 0faf657 0fb1745 0faf44b 
0fb19c2 0fc3142 0fa7b56 0fa9d6e 0faecce 
0fb8ee3 0fc3f7c 0faf0e2 0fb05c4 0fafe2a 
0fb4cb6 0fc454b 0faadb4 0fad6d7 0fb019d 
0fb4595 0fc35e7 0faa8be 0fabe9e 0fb0056 
0fb9771 0fc5322 0fafbc7 0fb1cb3 0fb0f30 
0fb204f 0fc441f 0fa8518 0faa72d 0fb051d 
0fb9794 0fc56c4 0fafcee 0fb11fc 0fb0e74 
0fb5aae 0fc5ebd 0fabeeb 0fae802 0fb0c51 
0fb56dc 0fc4e95 0fabc41 0fad257 0fb06f3 
0fbacac 0fc6c42 0fb10ff 0fb3190 0fb10b3 
0fb399b 0fc5b5c 0fa9e39 0fac08c 0fb05d4 
0fbb14f 0fc713b 0fb168e 0fb2bac 0fb0e45 
0fb756d 0fc8154 0fad978 0fb028d 0fb0abd 
0fb704a 0fc799a 0fad590 0faebaf 0fb0550 
0fbc7fb 0fc9a04 0fb2c46 0fb4cb2 0fb1125 
0fb53f1 0fc8bc0 0fab879 0fadac7 0fb05bb 
0fbcc70 0fc99c6 0fb31ac 0fb467b 0fb0ed8 
0fb933f 0fca213 0faf737 0fb202d 0fb0c86 
0fb8d9d 0fc957d 0faf2cb 0fb08ee 0fb0887 
0fbe4cf 0fcb655 0fb4934 0fb6951 0fb15de 
0fb6d27 0fcacdf 0fad1c3 0faf3db 0fb0cae 
0fbe357 0fcbf95 0fb4858 0fb5cf6 0fb19f9 
0fba7cc 0fccbe1 0fb0b8e 0fb3493 0fb1f15 
0fb9dd1 0fcbb90 0fb02e0 0fb1920 0fb217d 
0fbf103 0fcd8a3 0fb552a 0fb7600 0fb32cc 
0fb71bf 0fcc08b 0fad644 0faf9be 0fb2acc 
0fbde07 0fcc677 0fb433e 0fb58e7 0fb370a 
0fb96fd 0fcc8b9 0fafae5 0fb2524 0fb3b5d 
0fb809c 0fcb120 0fae5d5 0fafca1 0fb3d66 
0fbcdf9 0fcc8cb 0fb321a 0fb53c9 0fb5214 
0fb4883 0fcb178 0faacd4 0fad0cf 0fb5274 
0fbb66c 0fcb088 0fb1b78 0fb3123 0fb667a 
0fb72e4 0fca7cd 0fad6b0 0fb0108 0fb6f5b 
0fb5ea0 0fc8bf1 0fac3bd 0fadaa1 0fb6da0 
0fbb2c3 0fca154 0fb16fc 0fb380e 0fb783a 
0fb2e61 0fc8482 0fa92a6 0fab718 0fb6e29 
0fb9d11 0fc8709 0fb01fd 0fb17cc 0fb77a0 
0fb59d5 0fc8482 0fabd67 0fae8be 0fb73f1 
0fb40db 0fc6778 0faa5c8 0fabdb0 0fb6b7f 
0fb9428 0fc7b0a 0faf845 0fb1a3c 0fb712e 
0fb08dd 0fc637e 0fa6d10 0fa92fa 0fb5f93 
0fb7585 0fc6519 0fada7d 0faf0a2 0fb6343 
0fb86d9 0fc670b 0faebe0 0fb0008 0fbd74a 
0fb9750 0fc7a74 0fafb01 0fb21c0 0fbdd16 
0fb40d9 0fc5f91 0faa573 0fac26c 0fbd27c 
0fbbae3 0fc7530 0fb1f4d 0fb3969 0fbe06b 
0fb4b51 0fc6ac1 0faaf21 0fad790 0fbd922 
0fb8704 0fc64aa 0faebf7 0fb0015 0fbdb31 
0fb9883 0fc76fa 0fafc2d 0fb22bd 0fbe130 
0fb4152 0fc5bca 0faa5e8 0fac2f2 0fbd6f6 
0fbbab5 0fc72a1 0fb1f17 0fb3940 0fbe5d1 
0fb4a75 0fc69ea 0faae3b 0fad6ba 0fbdf87 
0fb846b 0fc6345 0fae97f 0fafd9b 0fbe2ca 
0fb969a 0fc7737 0fafa6e 0fb20bd 0fbea0d 
0fb3f26 0fc5bc3 0faa3e0 0fac0c6 0fbdfa5 
0fbb96b 0fc71ff 0fb1deb 0fb37b5 0fbec68 
0fb48eb 0fc6f78 0faacd5 0fad592 0fbe483 
0fb8286 0fc64c6 0fae7b4 0fafb80 0fbe43f 
0fb9726 0fc7996 0fafafa 0fb2114 0fbea91 
0fb3e59 0fc5f57 0faa31a 0fac009 0fbdd49 
0fbb95b 0fc75a3 0fb1de0 0fb3792 0fbe929 
0fb4bc2 0fc6bc4 0faaf97 0fad826 0fbe0e1 
0fb82db 0fc6643 0fae7f2 0fafc3a 0fbe345 
0fb9776 0fc7c8d 0fafb29 0fb21b2 0fbe8d8 
0fb3e99 0fc6236 0faa331 0fac088 0fbdb95 
0fbb999 0fc77e0 0fb1e0b 0fb3816 0fbe782 
0fb4bff 0fc6cd0 0faafda 0fad8c4 0fbdf94 
0fb8323 0fc64d2 0fae834 0fafce1 0fbe04e 
0fb985b 0fc7867 0fafc22 0fb230d 0fbe450 
0fb3e31 0fc5edd 0faa2e0 0fac0eb 0fbd5b2 
0fbb960 0fc760b 0fb1df2 0fb387d 0fbe039 
0fb4c13 0fc6c16 0fab006 0fad985 0fbd636 
0fb8367 0fc646b 0fae897 0fafdac 0fbd7c8 
0fb999c 0fc77d0 0fafd66 0fb2484 0fbde1a 
0fb3ecf 0fc5d24 0faa364 0fac1ce 0fbd335 
0fbb9a1 0fc7216 0fb1e1a 0fb38bb 0fbe1cb 
0fb4cd0 0fc67bd 0fab08c 0fada40 0fbdce7 
0fb8149 0fc5e92 0fae65d 0fafb7d 0fbe13a 
0fb98ef 0fc73ff 0fafcde 0fb237b 0fbeba3 
0fb3d06 0fc5e0c 0faa1ec 0fabf8a 0fbe171 
0fbb8dd 0fc78c9 0fb1db3 0fb374f 0fbedf4 
0fb4d84 0fc74c0 0fab1e1 0fada44 0fbe783 
0fb8213 0fc714f 0fae7b0 0fafc17 0fbe433 
0fb9c6c 0fc8e63 0fb0090 0fb2757 0fbe2e6 
0fb4261 0fc7597 0faa73c 0fac593 0fbc98f 
0fbbcda 0fc8a55 0fb2176 0fb3bf4 0fbc2b9 
0fb4a95 0fc7fbc 0faae6f 0fad888 0fbad85 
0fb7969 0fc75f4 0fade77 0faf3ec 0fba577 
0fb914f 0fc87a2 0faf509 0fb1c21 0fba3e4 
0fb36f1 0fc6ddf 0fa9b97 0fab9ca 0fb8bb9 
0fbb7ba 0fc86bc 0fb1c6e 0fb36ea 0fb8826 
0fb4806 0fc81a1 0faac07 0fad6ce 0fb744d 
0fb725e 0fc7afa 0fad7b2 0faee4e 0fb69dd 
0fb7be9 0fc8cc1 0fae006 0fb09d8 0fb66c6 
0fb0370 0fc677d 0fa6850 0fa8a9c 0fb56b4 
0fb66cc 0fc6f54 0facb9a 0fae94c 0fb5ead 
0fae290 0fc5937 0fa4688 0fa7410 0fb5434 
0fb00f2 0fc3f1f 0fa663f 0fa7e76 0fb5136 
0fb0c8b 0fc43aa 0fa70b1 0fa9aa2 0fb55b8 
0fa9ad3 0fc157b 0f9ffc2 0fa2124 0fb4932 
0fb0c1c 0fc1748 0fa70ea 0fa8d04 0fb5383 
0fa9428 0fbfed4 0f9f82a 0fa247c 0fb46c9 
0fabd80 0fbe829 0fa230e 0fa3985 0fb4147 
0fad66e 0fbf260 0fa3a97 0fa6305 0fb4497 
0fa6b7a 0fbcbad 0f9d064 0f9f0f2 0fb3533 
0fae55d 0fbd3d5 0fa4a23 0fa6549 0fb3fb2 
0fa6ba0 0fbc070 0f9cfa2 0f9fb9d 0fb37ee 
0fa9158 0fbac5c 0f9f6b6 0fa0cca 0fb3842 
0faa895 0fbb672 0fa0c7d 0fa348c 0fb3eb5 
0fa35d2 0fb9007 0f99a77 0f9bae3 0fb3019 
0faad60 0fb9b81 0fa120d 0fa2cb2 0fb39a0 
0fa301a 0fb8ae8 0f993d5 0f9bfb6 0fb318e 
0fa532f 0fb7453 0f9b829 0f9cda2 0fb30e7 
0fa6a63 0fb7d76 0f9cdfa 0f9f607 0fb35b2 
0f9f241 0fb534a 0f956b9 0f9774a 0fb264c 
0fa6b47 0fb596b 0f9cfd1 0f9ea5b 0fb2eb2 
0f9ed01 0fb46a1 0f95073 0f97cd8 0fb2362 
0fa0e6d 0fb2eed 0f97350 0f9890a 0fb2008 
0fa2925 0fb3783 0f98cab 0f9b47b 0fb22b2 
0f9b30c 0fb0756 0f9174a 0f93821 0fb139f 
0fa2edd 0fb0cdd 0f99348 0f9adad 0fb1d3e 
0f9b83d 0faf511 0f91bb2 0f9478f 0fb13cb 
0f9e220 0fadf24 0f946eb 0f95c62 0fb148e 
0fa0244 0faec54 0f96572 0f98dcc 0fb1ce7 
0f99143 0fadbf1 0f8f540 0f91629 0fb12f5 
0fa12aa 0fae8a9 0f976a2 0f990b1 0fb1ee2 
0f9a083 0fad8db 0f903b9 0f92f4f 0fb19c7 
0f9cd58 0fac7bf 0f931f1 0f94767 0fb180c 
0f9f144 0fadc5e 0f95492 0f97ba5 0fb1c67 
0f9888f 0fabe89 0f8ecac 0f90c86 0fb0e1c 
0fa095e 0facf8e 0f96d70 0f98765 0fb15a9 
0f99b3c 0fac82c 0f8fe59 0f92984 0fb0cc0 
0f9c51a 0fabc30 0f929b0 0f93f14 0fb0c9f 
0f9e582 0fad515 0f948d1 0f96faf 0fb1629 
0f979af 0fabb56 0f8ddd6 0f8fd86 0fb0ff1 
0f9f3cb 0facfc0 0f95816 0f971cd 0fb2461 
0f983f1 0fac5b1 0f8e69c 0f91103 0fb2462 
0f9a971 0fab807 0f90bcd 0f920bb 0fb2a84 
0f9c7a6 0facd23 0f928b4 0f94ec2 0fb3a9e 
0f95bb7 0fab100 0f8bd9a 0f8dce3 0fb3756 
0f9d57c 0fac22d 0f9375c 0f950a4 0fb4a4e 
0f968bd 0fab5c1 0f8c9d0 0f8f3a5 0fb4983 
0f99077 0faa390 0f8f2c3 0f90773 0fb4ee6 
0f9b269 0fab1d0 0f9136f 0f93913 0fb57c1 
0f94c50 0fa90e2 0f8ae31 0f8cce8 0fb4af4 
0f9ca5a 0fa9ce5 0f92c92 0f9454a 0fb532e 
0f964bf 0fa90d0 0f8c83e 0f8f21e 0fb4a91 
0f99123 0fa7e16 0f8f5fc 0f90ae9 0fb441a 
0f9b9be 0fa8edc 0f91d48 0f94305 0fb44c1 
0f95940 0fa7392 0f8bd92 0f8dc5c 0fb32d0 
0f9de5f 0fa89c4 0f942b9 0f95b1d 0fb3a82 
0f97f13 0fa85d9 0f8e29f 0f90b6d 0fb2d0d 
0f9b389 0fa7eee 0f9185e 0f92bfe 0fb279a 
0f9e60d 0fa9c95 0f949a7 0f96de2 0fb2bfb 
0f98cbb 0fa8b58 0f8f11c 0f90ea8 0fb1d77 
0fa1772 0faa645 0f97bd6 0f9931a 0fb24a2 
0f9bf22 0faaa44 0f922c2 0f94a95 0fb1922 
0f9f4fe 0faa892 0f957bd 0f96a7c 0fb11c1 
0fa2a92 0facd9a 0f98bbb 0f9aeec 0fb184e 
0f9d2c3 0fabf6f 0f9360b 0f952ab 0fb0d06 
0fa6069 0fadb2b 0f9c4eb 0f9dba2 0fb17c5 
0fa0692 0fae3ec 0f969f0 0f992aa 0fb0ced 
0fa37d0 0faec62 0f99c95 0f9afee 0fb0b8f 
0fa6b2b 0fb158e 0f9ce90 0f9f281 0fb12ce 
0fa11cd 0fb0991 0f9760d 0f9939c 0fb0145 
0faa2f2 0fb2679 0fa072c 0fa1e34 0fb09c8 
0fa4c0e 0fb29ad 0f9af62 0f9d763 0fb0012 
0fa7f3a 0fb29f1 0f9e3fa 0f9f69b 0fafceb 
0fab3a8 0fb4d63 0fa1724 0fa3a89 0fb0355 
0fa5382 0fb3c4a 0f9b7bc 0f9d58f 0faf3f5 
0fadd94 0fb56e5 0fa41ca 0fa591f 0fafa43 
0fa820a 0fb59c1 0f9e54d 0fa0eab 0faeb9d 
0faad97 0fb5e78 0fa1224 0fa26a4 0fae236 
0fadf39 0fb8281 0fa4251 0fa67de 0fae49e 
0fa7896 0fb7351 0f9dc5f 0f9fc1f 0fad02f 
0fafe88 0fb905e 0fa6261 0fa7a4d 0fad539 
0fa9f1e 0fb9492 0fa0205 0fa2b9a 0fac996 
0fac7e3 0fb910b 0fa2c3a 0fa411d 0fac05a 
0faf853 0fbaeec 0fa5b7c 0fa81ae 0fabf6d 
0fa904c 0fb948d 0f9f451 0fa14f8 0faabb3 
0fb167a 0fbadd2 0fa7a8e 0fa93e9 0fab515 
0fab541 0fbb81f 0fa1852 0fa436b 0fab112 
0fae0ad 0fbb8c6 0fa4541 0fa5a15 0fab53a 
0fb1dd2 0fbd86a 0fa8132 0faa67f 0fabe8f 
0fac26e 0fbbdc5 0fa2686 0fa4639 0fab2c0 
0fb538a 0fbd54f 0fab7d2 0facf9b 0fabea2 
0fafb2e 0fbe6e4 0fa5e50 0fa87db 0fab80a 
0fb2d84 0fbe60c 0fa9257 0faa65e 0fab9e5 
0fb7036 0fc080c 0fad3cb 0faf81a 0faca28 
0fb14ef 0fc051b 0fa7917 0fa97e7 0fac41a 
0fbab90 0fc32ca 0fb0fe8 0fb26b2 0fad86d 
0fb5ec2 0fc47e0 0fac242 0faeaef 0fadede 
0fb932b 0fc4832 0faf825 0fb0b6e 0fae8fd 
0fbdc22 0fc68a0 0fb3ff1 0fb630b 0fafa23 
0fb8cdc 0fc6150 0faf0f0 0fb0e98 0faf6ec 
0fc2b3e 0fc939e 0fb8f7b 0fba41c 0fb0acd 
0fbf44b 0fca7b9 0fb57bd 0fb7d30 0fb0adb 
0fc3f6e 0fcafec 0fba463 0fbb5fe 0fb0b48 
0fc6750 0fcdac5 0fbcabd 0fbf12b 0fb137e 
0fbe03c 0fcc6a5 0fb444b 0fb6576 0fb02df 
0fc3b51 0fcd4b0 0fb9f93 0fbb981 0fb0a04 
0fbbfd1 0fcc14a 0fb231f 0fb4e16 0fafd53 
0fbd240 0fca37a 0fb3708 0fb4b92 0faf110 
0fc04cb 0fcad8a 0fb6874 0fb8baf 0faeb07 
0fb9fd3 0fc8769 0fb041e 0fb2180 0face64 
0fc2403 0fc92a6 0fb887d 0fb9c7f 0face65 
0fbcf4d 0fc8c5e 0fb32ce 0fb5845 0fabccf 
0fbf28b 0fc8311 0fb576f 0fb6866 0fab009 
0fc24b8 0fca320 0fb889c 0fba8f8 0faaceb 
0fbb72e 0fc9b14 0fb1bca 0fb381c 0fa9369 
0fc2990 0fcbd48 0fb8e84 0fba3c9 0fa923a 
0fbc267 0fcbfe0 0fb2685 0fb4e53 0fa81ec 
0fbd125 0fcb379 0fb366b 0fb4b02 0fa7181 
0fbf4e6 0fccacb 0fb58d0 0fb7bfa 0fa6c77 
0fb8172 0fcb260 0fae622 0fb03c8 0fa551d 
0fbf4d7 0fccac8 0fb5998 0fb6f3f 0fa54f2 
0fb9535 0fcc0b4 0faf965 0fb2123 0fa45b3 
0fbaaf2 0fca93d 0fb109d 0fb2508 0fa4064 
0fbd4b1 0fcba39 0fb391a 0fb5cf5 0fa4dbe 
0fb5ea2 0fca239 0fac390 0fae2f8 0fa4dd6 
0fbd1c0 0fcb5f8 0fb36e1 0fb4eba 0fa6464 
0fb6f8a 0fcb0f2 0fad3d5 0fafdcb 0fa69a7 
0fb8700 0fca020 0faecaa 0fb021d 0fa6f32 
0fbbb24 0fcb102 0fb1fbd 0fb4426 0fa7ef6 
0fb5198 0fc8f4a 0fab6d9 0fad755 0fa79ac 
0fbce10 0fc9dce 0fb3348 0fb4b2b 0fa8c82 
0fb7572 0fc9af8 0fad96b 0fb02c2 0fa8dec 
0fb92b8 0fc8d22 0faf7b7 0fb0c7b 0fa8d78 
0fbcd68 0fca78f 0fb3115 0fb542c 0fa9574 
0fb6c55 0fc942a 0fad075 0faeef7 0fa8773 
0fbf2d3 0fcae11 0fb5713 0fb6cab 0fa9230 
0fba1c9 0fcb527 0fb052a 0fb2c5a 0fa8de4 
0fbc0d3 0fcb117 0fb259e 0fb37fa 0fa8dce 
0fbf7a0 0fccf47 0fb5b54 0fb7d13 0fa9b89 
0fb8af1 0fcbbc8 0faef2d 0fb0d25 0fa9568 
0fc062e 0fcd3a1 0fb6a87 0fb8044 0fa9fc9 
0fbab07 0fcd58c 0fb0e4f 0fb36f5 0fa9942 
0fbc236 0fccb04 0fb26c5 0fb3af5 0fa9392 
0fbf82b 0fcdffe 0fb5bb2 0fb7ea7 0fa955a 
0fb8b21 0fcbf12 0faef1b 0fb0e88 0fa7b57 
0fc08f4 0fccd17 0fb6d33 0fb83df 0fa7930 
0fbaeed 0fcc58d 0fb1252 0fb3bcc 0fa6a2a 
0fbc5f4 0fcb0a6 0fb2ab0 0fb3f9c 0fa5908 
0fbfb96 0fcc7f6 0fb5f10 0fb8350 0fa50e5 
0fb85d2 0fcaf65 0fae9b5 0fb0aa5 0fa3483 
0fbfe24 0fcc111 0fb627f 0fb7a20 0fa2b3e 
0fba131 0fcbc98 0fb0471 0fb2f3a 0fa0e3f 
0fbb449 0fca9a4 0fb18cf 0fb2e8d 0f9f2c2 
0fbeb59 0fcc395 0fb4ed1 0fb7344 0f9e622 
0fb75db 0fcad83 0fad9db 0fafb53 0f9cf5e 
0fbf0cb 0fcc35d 0fb552c 0fb6d00 0f9d823 
0fb917b 0fcc6bf 0faf4d8 0fb204f 0f9d54a 
0fb9f91 0fcb7f2 0fb047d 0fb1aaf 0f9dc34 
0fbd38a 0fccee3 0fb373b 0fb5cd1 0f9f064 
0fb534e 0fcb3f8 0fab7a2 0fada1a 0f9f21c 
0fbc6b8 0fcbfb8 0fb2b5a 0fb4433 0fa08ed 
0fb5fec 0fcb3ab 0fac37f 0faf03e 0fa0d09 
0fb6398 0fc9506 0fac88c 0fae048 0fa1290 
0fb9016 0fca4ab 0faf3da 0fb1a90 0fa2513 
0fb0819 0fc8090 0fa6c70 0fa9049 0fa25e1 
0fb7aa8 0fc83eb 0fadf48 0faf8ba 0fa3e56 
0fb1093 0fc7db6 0fa73eb 0faa14f 0fa450e 
0fb135b 0fc6712 0fa781b 0fa8f80 0fa4d34 
0fb44fd 0fc76d9 0faa85c 0face61 0fa61c3 
0fabdf3 0fc4b84 0fa21b0 0fa45b2 0fa6184 
0fb375e 0fc47be 0fa9b77 0fab47f 0fa73ee 
0fad31f 0fc3bc4 0fa35f6 0fa6313 0fa76c9 
0fad632 0fc2445 0fa3a9e 0fa51ed 0fa7b1e 
0fb0aee 0fc33b0 0fa6e6f 0fa9467 0fa8dda 
0fa82d8 0fc039d 0f9e6e4 0fa0aff 0fa8c7d 
0fafac8 0fbfa89 0fa5f50 0fa785e 0faa41f 
0fa9498 0fbe01e 0f9f815 0fa2542 0faa5f2 
0fa9782 0fbb741 0f9fc45 0fa1342 0faa723 
0fad239 0fbc5a4 0fa358a 0fa5aa7 0fab84f 
0fa4ca8 0fba518 0f9b050 0f9d2ec 0fab1a1 
0fac99d 0fbad0b 0fa2d9e 0fa457d 0fabed7 
0fa6c2b 0fb9e18 0f9cf3b 0f9fb3d 0fab8f6 
0fa7090 0fb8c79 0f9d4f3 0f9ebca 0fab6fb 
0faaf5c 0fba710 0fa12b3 0fa3735 0fac535 
0fa2c99 0fb8076 0f99077 0f9b363 0fabbb7 
0faa2ed 0fb8963 0fa0727 0fa1f23 0facac0 
0fa3f9d 0fb8549 0f9a2a7 0f9cef2 0fad0a8 
0fa3b9c 0fb70d1 0f9a000 0f9b772 0fad71e 
0fa6cd3 0fb897c 0f9cfe7 0f9f60f 0fae8cb 
0f9e103 0fb66c1 0f9449e 0f96941 0fae4a5 
0fa4faf 0fb6af0 0f9b3a2 0f9cd4d 0faf672 
0f9ea24 0fb5ae4 0f94cfa 0f97a65 0faf944 
0f9e669 0fb37e8 0f94abd 0f96365 0faff9a 
0fa1bcb 0fb3fcc 0f97ed3 0f9a58a 0fb136d 
