0fa4545 0fc479d 0f97ceb 0f9a7c8 0ff6a14 
0f6d1c1 000de6b 0f615ff 0f61968 0056625 
0f76498 0fd7073 0f6a727 0f6d83c 0053c5b 
0f67129 0fddeba 0f5b482 0f5e6b0 0058413 
0f79137 0fb3e63 0f6d94c 0f6d5ec 0055715 
0f6e99c 0fa986c 0f63055 0f67d37 0056769 
0f71b03 0fadb49 0f663d4 0f65fd1 0057eb7 
0f7c0b4 0fa2c7c 0f70952 0f732fb 0054656 
0f6e299 0fa780c 0f62a9a 0f65516 0057dd2 
0f8194e 0fa33f4 0f763ca 0f7591a 00542c3 
0f790e7 0fa29a9 0f6d916 0f71ef7 0053ff3 
0f7e1b7 0fa1243 0f72c6e 0f7212a 00544a7 
0f8aacc 0fa15cf 0f7f101 0f8136b 004f755 
0f7de0a 0f9f8b0 0f72555 0f74bcc 0051c40 
0f9218f 0fa12d9 0f8697f 0f85c59 004d1c7 
0f89721 0fa1d14 0f7dd06 0f821cb 004c53d 
0f8dbb0 0fa25df 0f82599 0f81dfe 004c09f 
0f99836 0fa5271 0f8de72 0f9042e 0046ed5 
0f8baac 0fa4f38 0f8019e 0f82d5c 00493cd 
0f9f42a 0fa74e1 0f93ba2 0f931c2 00448e6 
0f9668f 0fa7d52 0f8abaa 0f8f39a 0043ab0 
0f9a609 0fa7c24 0f8edef 0f8e615 00438e0 
0fa5a20 0fa9d7a 0f99fb7 0f9c597 003e880 
0f975a8 0fa9789 0f8bc2c 0f8e63c 0040e37 
0faae52 0faba09 0f9f5b9 0f9e91d 003c4ae 
0fa1eb6 0fac9c4 0f963d0 0f9a92f 003b717 
0fa6170 0fad25e 0f9a96d 0f99da3 003b3e2 
0fb1cf8 0faf5d4 0fa6288 0fa8523 0035fdf 
0fa3adb 0fae3d3 0f98140 0f9a7fc 00383ba 
0fb6a1b 0fafeff 0fab1a9 0faa451 00339cd 
0fac489 0fb0be3 0fa09f1 0fa51dc 0032f4c 
0fae95a 0fb150e 0fa3338 0fa2d48 0033025 
0fb83e8 0fb3bb9 0facc1f 0faf638 002e4b2 
0fa80c6 0fb30c8 0f9c9d2 0f9f956 00315a0 
0fb9945 0fb50ab 0fae331 0fadc56 002d8dc 
0fae225 0fb6406 0fa295e 0fa7688 002da4c 
0fafb26 0fb77d1 0fa4512 0fa4123 002eb1b 
0fb92d2 0fbced9 0fada7e 0fb04d8 0028572 
0fa8dea 0fbe842 0f9d662 0fa062e 002df3b 
0fba92e 0fc2808 0faf291 0faeb6d 0011db0 
0faf5af 0fc4f3b 0fa3cdb 0fa895d 0009301 
0fb0cea 0fc582b 0fa573a 0fa53e3 0017eb3 
0fba5a9 0fc7ca6 0faeda0 0fb196b 0ff3093 
0fa9c83 0fc69cd 0f9e4ce 0fa165d 0010cb7 
0fbb08a 0fc8505 0faf9d6 0faf480 0fedf3a 
0faf163 0fc98e0 0fa38bf 0fa88a1 0fe76d4 
0fafb06 0fcacc4 0fa456d 0fa44f8 0fee471 
0fb8c9a 0fccda7 0fad4ab 0fb01e4 0fd4d96 
0fa7727 0fcb214 0f9bfea 0f9f3f3 0ffaa05 
0fb8626 0fcb7c0 0facff5 0facba9 0fe9901 
0faca2a 0fcb098 0fa1169 0fa6121 0ff0c67 
0fad50e 0fcabfc 0fa1ef5 0fa1d9c 000105a 
0fb6bfc 0fccff2 0fab3a8 0fadf75 0fd601a 
0fa5a64 0fccb07 0f9a2e3 0f9d5a2 0fe587d 
0fb6e4a 0fcea18 0fab7f2 0fab08e 0fd3099 
0fabc1b 0fce5a3 0fa03a2 0fa4feb 0fd0de0 
0fad017 0fcd776 0fa1ad8 0fa173e 0fcff31 
0fb74cf 0fcee22 0fabd67 0fae6b6 0fcf7b4 
0fa6fd8 0fcde1b 0f9b935 0f9ea73 0fcc705 
0fb8c97 0fd09da 0fad6e0 0face9d 0fcadc3 
0fadb71 0fd1440 0fa21ed 0fa6fb5 0fc8ccc 
0faee36 0fcfb24 0fa35d6 0fa34ca 0fc758a 
0fb8fd0 0fcfa52 0fad533 0faffa6 0fc7607 
0fa80bd 0fcbf71 0f9c6af 0f9f6d6 0fc66e1 
0fb917c 0fccd70 0fad8bf 0faccf8 0fc6a3b 
0fadb23 0fcc3c7 0fa1ff0 0fa6c31 0fc520a 
0fadf97 0fcba97 0fa272c 0fa21b2 0fc4a1c 
0fb755f 0fced7c 0fabad7 0fadf3e 0fc57c9 
0fa5dc8 0fcfb49 0f9a424 0f9d261 0fc4a02 
0fb7187 0fd1daa 0fab8d8 0faac2a 0fc4d9b 
0fac1ae 0fd1790 0fa0630 0fa512a 0fc301e 
0facf9c 0fcfda0 0fa1730 0fa12e5 0fc1038 
0fb76a1 0fcff3e 0fabb95 0fae373 0fbfbdf 
0fa66d5 0fcf0bd 0f9ac3f 0f9dbaa 0fbd0ea 
0fb7d0c 0fd10f5 0fac386 0fab5a9 0fbcbb0 
0facf89 0fd1c44 0fa1373 0fa5afc 0fbb22c 
0fadc1d 0fd25ad 0fa231f 0fa1a91 0fba7b9 
0fb8076 0fd5af0 0fac579 0fae8ce 0fbac9a 
0fa765b 0fe686d 0f9ba0e 0f9e803 0fb8ec4 
0fb8d91 0fe54c1 0fad24b 0fac568 0fb9485 
0fae32d 0ff669a 0fa253d 0fa70a8 0fb8a20 
0faf403 0ffbe04 0fa38a1 0fa34fe 0fb88cf 
0fb9897 0fda3c4 0fadd6c 0fb0204 0fba18d 
0fa8c5b 0fed1ae 0f9cf74 0f9ff28 0fba3ec 
0fb98bf 0fdeb20 0faddda 0fad435 0fbbec1 
0fae906 0ffa313 0fa2ada 0fa74e7 0fbb58c 
0faf149 001f5a0 0fa3650 0fa3061 0fba9e6 
0fb9b38 00006b9 0faddbb 0fb0272 0fbb35f 
0fa9c3c 0fff02c 0f9df47 0fa0eb4 0fbb1ff 
0fbb64f 0fdad73 0fafc85 0faf1ec 0fbd254 
0fb1680 0fd75a5 0fa5acc 0faa69c 0fbd460 
0fb28c4 0fd6b22 0fa6fd1 0fa6e6e 0fbcc55 
0fbd369 0fd9ff0 0fb1872 0fb40e1 0fbb92a 
0facc7d 000aad8 0fa1015 0fa431d 0fb7462 
0fbdabc 0021099 0fb21dc 0fb18db 0fb32d6 
0fb3243 00216b7 0fa7686 0fac256 0facefe 
0fb363e 00231d5 0fa7d3f 0fa7aae 0fa8124 
0fbd795 001f6fe 0fb1ca9 0fb452d 0fa704a 
0fac7b0 00233e7 0fa0d28 0fa4239 0fa899d 
0fbd5dd 0014a71 0fb1bb1 0fb1580 0faf1ab 
0fb29c6 0fd9666 0fa6d69 0fabe13 0fb52c9 
0fb2f8e 0fd0821 0fa75c5 0fa772e 0fb9b4c 
0fbd4f9 0fcda95 0fb1931 0fb4343 0fbc998 
0fac1ea 0fcb077 0fa06b2 0fa3af2 0fbcee6 
0fbc96e 0fce731 0fb0fd8 0fb081e 0fbd1bb 
0fb17cd 0fd30a2 0fa5dbd 0faab31 0fba38e 
0fb1160 0fd7e7e 0fa5aca 0fa592f 0fb6ed6 
0fb2830 0fc30a2 0fa6efa 0fa70fd 0fb85c3 
0fae6d5 0fc2cd8 0fa2b06 0fa6c77 0fb9c9f 
0fa762d 0fc0319 0f9bce8 0f9d139 0fbb6e1 
0fb6365 0fc0179 0faa8d9 0fac730 0fbee37 
0fa4b22 0fbd867 0f99007 0f9cb35 0fc04b1 
0fb18ba 0fbd87f 0fa5fb5 0fa6141 0fc3578 
0fad9df 0fbd7cd 0fa1e3d 0fa5e2c 0fc5106 
0fa67e4 0fba8ab 0f9aecc 0f9c10c 0fc7bba 
0fb5166 0fbb039 0fa975c 0fab49d 0fcc3bc 
0fa33ba 0fb9854 0f97945 0f9b0f8 0fcee91 
0faff3e 0fb8e1d 0fa4722 0fa46d2 0fd3026 
0fabe59 0fb8ba1 0fa0357 0fa4225 0ff0bfb 
0fa4717 0fb83bc 0f98e86 0f9a1f3 002a1df 
0fb34a6 0fb9ed3 0fa7b0c 0fa97db 00277ac 
0fa1d37 0fb95a5 0f962e8 0f99ac8 002af26 
0fae981 0fbb416 0fa3132 0fa3186 0029bf1 
0fab50a 0fbb754 0f9f9e4 0fa3555 0028bb8 
0fa4976 0fb9311 0f9908e 0f99f1f 002bd2c 
0fb40a2 0fb9d1f 0fa86f1 0fa9f46 0027c71 
0fa313a 0fb844c 0f976ee 0f9ac7f 002ae5b 
0fb00f8 0fb9c57 0fa48ca 0fa4754 00297cd 
0fac5c6 0fbc666 0fa0acd 0fa466b 0028637 
0fa50cf 0fbcb20 0f99856 0f9a87b 002b9d6 
0fb4589 0fbef45 0fa8be1 0faa5f5 00203bd 
0fa338f 0fbe1da 0f9798b 0f9b04b 0029cc4 
0fb0882 0fbd39b 0fa505a 0fa4fb2 001bd1d 
0fad667 0fbb319 0fa1b9f 0fa5863 000df74 
0fa5fef 0fb8341 0f9a7e0 0f9bb52 002af72 
0fb5346 0fb8097 0fa9a3c 0fab5ce 0026d97 
0fa3c45 0fb61ca 0f98284 0f9ba88 002a15e 
0fb0454 0fb73ec 0fa4cda 0fa4c1c 0028d0e 
0facba1 0fb89e4 0fa1185 0fa4d7a 0027b2e 
0fa565d 0fb8234 0f99e98 0f9afd7 002ae85 
0fb47d6 0fbba66 0fa8f61 0faa9e7 0026f3f 
0fa2f4b 0fbccf5 0f97628 0f9add3 002a435 
0fafad9 0fbed7e 0fa43c6 0fa4381 0029068 
0fac4dd 0fc0a5a 0fa0afc 0fa4771 0027e5f 
0fa509e 0fbf8c8 0f9993a 0f9aa43 002b0f1 
0fb4680 0fc0a03 0fa8e02 0faa799 0027019 
0fa360a 0fbe6a2 0f97d1d 0f9b470 002a1e1 
0fb01d5 0fbeb6a 0fa4b18 0fa4abc 0028c5b 
0fad0ef 0fbf4c3 0fa1772 0fa5375 00277f6 
0fa5b5e 0fbea5c 0f9a430 0f9b5b1 002a9ff 
0fb52d4 0fc1b15 0fa9a99 0fab3ce 001df9c 
0fa3f56 0fc2022 0f98663 0f9bd60 0023193 
0fb0bad 0fc3be1 0fa54b7 0fa543c 0006ca5 
0fad925 0fc5fd5 0fa1f62 0fa5b40 0fe3a61 
0fa5eda 0fc686a 0f9a76a 0f9b94b 0ff736b 
0fb52b1 0fc94ca 0fa9a44 0fab327 0fd6a94 
0fa4026 0fc8ee9 0f986e7 0f9bda2 0fe412d 
0fb0b02 0fca884 0fa53fc 0fa531f 0fd6bff 
0fadae8 0fcccb6 0fa211f 0fa5cf1 0fd09e8 
0fa6212 0fcd424 0f9aab7 0f9bc48 0fce19b 
0fb5a95 0fd03dd 0faa232 0fabb21 0fcd1d0 
0fa48e6 0fcfdd6 0f98fd8 0f9c6c4 0fcaaf7 
0fb14ad 0fd0f13 0fa5dba 0fa5d35 0fc9ced 
0faeaee 0fd1b34 0fa3112 0fa6ca2 0fc896d 
0fa7440 0fd06ac 0f9bcd1 0f9cea0 0fc6bc1 
0fb7039 0fd21f1 0fab7cc 0fad082 0fc67a2 
0fa5def 0fd1375 0f9a4de 0f9dbb5 0fc43b6 
0fb29b2 0fd22f8 0fa72a0 0fa7208 0fc36ab 
0fafeb7 0fd2fcc 0fa4435 0fa7fa8 0fc25bf 
0fa8317 0fd14c5 0f9cbc9 0f9ddfe 0fc1872 
0fb7cb4 0fd24b4 0fac483 0fadda4 0fc2fa9 
0fa68a5 0fcf831 0f9afa0 0f9e738 0fc37d7 
0fb3251 0fcd60e 0fa7b48 0fa7b8c 0fc6bce 
0fb0797 0fcb62e 0fa4db6 0fa89c0 0fc94d4 
0fa8be0 0fc7d41 0f9d438 0f9e716 0fcae38 
0fb8958 0fc780c 0fad09e 0faea0d 0fcdd3d 
0fa753c 0fc4e7f 0f9bbdb 0f9f397 0fce6c8 
0fb3df0 0fc5211 0fa86d7 0fa8617 0fcf9bf 
0fb1430 0fc66e3 0fa5a47 0fa9567 0fcf695 
0fa964b 0fc679f 0f9ded2 0f9f06e 0fcdd29 
0fb9484 0fc9ea7 0fadc1d 0faf430 0fcd3ad 
0fa7c16 0fcb2d7 0f9c2f1 0f9faaa 0fcaa39 
0fb3b4a 0fce927 0fa8455 0fa8458 0fcac78 
0fb00a1 0fd4200 0fa465e 0fa8391 0fcae55 
0fa7024 000b556 0f9b624 0f9c94f 0fca445 
0fb5fd6 002437c 0faa7c6 0fabede 0fcb306 
0fa407a 00288ad 0f988ac 0f9befe 0fc93af 
0fb08bf 00279af 0fa5409 0fa5210 0fc8d10 
0fae600 00261f0 0fa2ed1 0fa6814 0fca1f6 
0fa6a1f 0029591 0f9b57a 0f9c437 0fcaa13 
0fb7685 0024ea8 0fac141 0fad549 0fcca4a 
0fa6670 0027b74 0f9b04a 0f9e3fd 0fcc2d5 
0fb39ef 002638c 0fa85d4 0fa7f19 0fcd004 
0fb1c21 0024738 0fa64b8 0fa9afd 0fcc001 
0faa17a 0027822 0f9ebe0 0f9f8a2 0fc9764 
0fbabb3 002323b 0faf504 0fb0710 0fc89be 
0fa95ab 0026224 0f9dde5 0fa10ba 0fc6991 
0fb6380 0024bb7 0faadec 0faa590 0fc61db 
0fb3d49 0023107 0fa84e3 0faba98 0fc5e3d 
0fab8df 0026393 0fa0295 0fa0e44 0fc85db 
0fbc194 001f17e 0fb0992 0fb1a63 0fcb9be 
0faa81c 0022a8c 0f9eef4 0fa23a5 0fcbc18 
0fb709f 0023bb6 0fabb2f 0fab5ec 0fc9d8c 
0fb4ab2 00222dd 0fa925a 0facc22 0fc7949 
0fac1ee 0025227 0fa0b9a 0fa1daf 0fc721a 
0fbc6ee 0ff9af6 0fb0d3b 0fb255b 0fc88d4 
0faa43b 0ffc668 0f9e958 0fa22aa 0fc8325 
0fb6106 0fec811 0faa8c2 0faa6a6 0fc9432 
0fb2e32 0fea2e5 0fa7353 0faaff8 0fc9545 
0fa9dd7 0ffa1a3 0f9e518 0f9f785 0fc9286 
0fb99bf 0fd716f 0fae29a 0faf9f8 0fcc215 
0fa73fc 0fd1398 0f9bbf2 0f9f648 0fcea3c 
0fb2dc7 0fcdd79 0fa7818 0fa770f 0fd27b4 
0faf6fb 0fccc49 0fa3e69 0fa7cae 0fd5487 
0fa56ad 0fcbc3b 0f9a087 0f9b55a 0ff3560 
0fb43f5 0fced5e 0fa8cf8 0faa6d3 0fdd875 
0fa104f 0fcf807 0f95849 0f9947b 000ad78 
0fabc13 0fd1957 0fa065d 0fa06cf 0018007 
0fa832a 0fd6897 0f9ca09 0fa0893 0019628 
0f9e8c2 0000ebe 0f92fbf 0f94446 002cb24 
0fadab9 0ffa55b 0fa20f3 0fa39a2 0029599 
0f9a92b 0020a74 0f8eee4 0f92a63 002d5e6 
0fa51e5 0019f1f 0f999a7 0f999f4 002d34c 
0fa1486 00118dc 0f95916 0f99784 002cb13 
0f96cc0 003017a 0f8b5ed 0f8ca91 0031388 
0fa5b57 001e5a1 0f9a195 0f9b9c5 002e03c 
0f92305 00308cb 0f869e0 0f8a62e 0032530 
0f9c244 002725d 0f90a6a 0f90bf7 003280b 
0f974e1 000992b 0f8b870 0f8f8d6 0032864 
0f8b95d 0012181 0f7ff19 0f81705 0037a6e 
0f9937b 0ff476f 0f8d83c 0f8f2e2 00353f1 
0f84d13 00302c9 0f792e3 0f7d1ee 003a3a5 
0f8d979 003aa12 0f8232d 0f8284f 003b451 
0f88821 003b566 0f7cf14 0f80f79 003bfa3 
0f7dd24 0040ce2 0f72672 0f73c7b 0041739 
0f8cce8 003e709 0f81551 0f82e65 003f142 
0f7a776 0043005 0f6eee2 0f72ab6 0043a7d 
0f85340 00436ba 0f79cb8 0f79ea9 0044115 
0f8225d 0043349 0f768f3 0f7a77f 0043dc6 
0f783c5 0047bbd 0f6ccde 0f6e1e4 00488e5 
0f8795d 002a6a6 0f7bec2 0f7d4d1 0045b82 
0f7559b 0038a88 0f69a9f 0f6d47a 004a0ac 
0f80f00 0018cec 0f7553c 0f75678 004a23a 
0f7f26c 0fe4bd4 0f73586 0f77416 004972a 
0f76934 0fc8e91 0f6af6c 0f6c577 004d7f5 
0f870ef 0fad581 0f7b8e9 0f7d168 0049d18 
0f75f2f 0fd8c85 0f6a2f6 0f6dcad 004d523 
0f82275 0fe2949 0f76850 0f765a2 004cb56 
0f8135a 0fc9e9b 0f75756 0f79114 004b50b 
0f791e3 0fba326 0f6d955 0f6ec17 004eb43 
0f8a9da 0fa892d 0f7f2da 0f80777 004a68f 
0f7afd0 0fa35dd 0f6f805 0f72e68 004d0bf 
0f886f2 0fa0f2d 0f7d1ab 0f7cc38 004b8bf 
0f88900 0f9ff0c 0f7d110 0f80707 0049519 
0f8171d 0f9e091 0f76192 0f76f77 004c0c0 
0f93a55 0fa0d70 0f883dc 0f892e5 0047420 
0f848ca 0fa3280 0f79119 0f7c24c 004955d 
0f92c70 0fa7df7 0f876b5 0f86b69 0047411 
0f93717 0fac21f 0f87e30 0f8b05c 00446d5 
0f8c612 0fac1c0 0f80f72 0f81c56 0046b61 
0f9e82c 0fadd51 0f93096 0f9406b 0041726 
0f8f14c 0fac0be 0f8389c 0f86dbe 0043554 
0f9cbfd 0fab36f 0f915a2 0f90ed1 0041340 
0f9d438 0fac39f 0f91af5 0f94f98 003e4ee 
0f9626d 0fac44c 0f8abab 0f8b8a7 0040877 
0fa8d63 0faf2e8 0f9d5ab 0f9e50d 003b090 
0f9a080 0fae7fe 0f8e7d9 0f91abb 003c90f 
0fa89df 0fae774 0f9d3b6 0f9c9eb 0039ef6 
0fa9ff2 0faee06 0f9e70c 0fa1c24 002c34b 
0fa343d 0fad7e8 0f97de1 0f98cdf 0032825 
0fb5ee9 0faf497 0faa7d9 0fab7a6 0ff1533 
0fa66d2 0faeb65 0f9aef0 0f9e1be 0ffc160 
0fb3bde 0fb0ba7 0fa8664 0fa7dca 0fe29ae 
0fb401e 0fb4262 0fa87c3 0fabc70 0fca88e 
0fabee1 0fb6244 0fa08cf 0fa1725 0fc8a57 
0fbd575 0fbae80 0fb1eb9 0fb2f6f 0fc84f7 
0fac615 0fbd034 0fa0e59 0fa453a 0fc5e36 
0fb86ee 0fbfe82 0fad172 0facc78 0fc4fa3 
0fb78eb 0fc2c55 0fac073 0faf98a 0fc3966 
0faeb4d 0fc2440 0fa3538 0fa4660 0fc1e15 
0fc0766 0fc31ee 0fb5065 0fb6175 0fc2582 
0fafaa9 0fc13bf 0fa4294 0fa78c5 0fc0b2b 
0fbb92e 0fc159d 0fb0395 0fafda5 0fc0986 
0fba395 0fc2fbf 0faeadd 0fb23da 0fbffa4 
0fb0220 0fc3688 0fa4ba7 0fa5f04 0fbe01a 
0fc0615 0fc74cf 0fb4ebc 0fb620b 0fbd4cc 
0fae33e 0fc9178 0fa2ac3 0fa6469 0fbb3b6 
0fb939c 0fccc42 0fadda2 0fada84 0fb97f8 
0fb7bb5 0fd1dfc 0fac307 0fafde5 0fb5e10 
0fad9fe 0ff5611 0fa219a 0fa3454 0faf177 
0fbdfa5 00226aa 0fb28c9 0fb3b3e 0fa7d0d 
0fac1d7 0026a6e 0fa0a64 0fa4367 0fa4eb1 
0fb7304 0024571 0fabde7 0fab997 0fa6416 
0fb5fde 0003ab6 0faa5a7 0fae07e 0fa8587 
0fabd3b 0ff4b2f 0fa0554 0fa19d5 0fa99ce 
0fbc5a2 0fd5cce 0fb0f4e 0fb22ce 0fac727 
0faacb4 0fd4bed 0f9f4da 0fa2efa 0fab909 
0fb6232 0fe9152 0faaaa7 0faa6c2 0fa8ba7 
0fb573d 00198f0 0fa9df7 0fad6c8 0fa3ac1 
0fabc2e 00279a7 0fa06d9 0fa1b43 0fa1e6b 
0fbd0e7 000cad3 0fb1935 0fb2c43 0fa31ff 
0fac201 0009877 0fa07cb 0fa4217 0fa267e 
0fb76e7 0fdb855 0fac082 0fabe39 0fa4c6e 
0fb68c6 0fd2c8e 0faafa7 0fae9bd 0fa70d9 
0fabefa 0fcdb6c 0fa083e 0fa1fd8 0fa9ee5 
0fbc0e8 0fcc5d5 0fb0935 0fb1f33 0fadfd5 
0faa460 0fc974f 0f9eb86 0fa285a 0fae6d4 
0fb5266 0fc8c37 0fa9be2 0fa9af1 0fae60b 
0fb46fe 0fc9a30 0fa8d86 0fac97d 0fad7a4 
0faa163 0fc9fd5 0f9ea68 0fa0166 0fab2b1 
0fbad30 0fce315 0faf5bf 0fb09e6 0fa9b87 
0faa1e4 0fd07f5 0f9e93f 0fa24b4 0fa4cd2 
0fb5b4e 0fd3e95 0faa4da 0faa18b 0fa14a9 
0fb5e7c 0fd5d3a 0faa54c 0fadd8b 0f9fffa 
0fac549 0fd4208 0fa0e0a 0fa21a8 0f9f49c 
0fbd621 0fd41f7 0fb1e07 0fb3028 0fa1c75 
0fac93b 0fcfaf9 0fa0fb8 0fa4ae0 0fa443c 
0fb7b9d 0fcc7b3 0fac40d 0fac237 0fa7f6b 
0fb7927 0fcc57d 0fabe1c 0faf7bc 0fa9404 
0fad938 0fce0b7 0fa2034 0fa3537 0fa6616 
0fbe561 0fd6a33 0fb2c50 0fb3f90 0fa2f64 
0fad4c4 001283e 0fa199f 0fa542c 0f9bf63 
0fb86db 001896b 0face97 0faccad 0f9c833 
0fb8661 0fdfe1c 0facbb5 0fb04f4 0fa038e 
0fae2e4 0fd69e8 0fa2bca 0fa4182 0fa465f 
0fbf059 0fd5202 0fb38f5 0fb4c29 0fa9085 
0fadea5 0fd1ea5 0fa25cd 0fa621b 0fab423 
0fb86d4 0fd1393 0fad102 0faceba 0fadb01 
0fb7c4c 0fd4408 0fac3a2 0fafcb6 0fadcf4 
0faced6 0fd865d 0fa17f2 0fa2d0a 0fab9d5 
0fbd839 000a9db 0fb1eee 0fb303a 0fa7df3 
0fabfa9 0022f2f 0fa06c8 0fa4096 0fa3e70 
0fb6b4e 002269e 0fab4cc 0fab097 0fa5bbf 
0fb67f2 00208f9 0faae5a 0fae77e 0fa6c8e 
0fac141 00243e6 0fa096e 0fa1fd1 0fa6f64 
0fbd4af 0020241 0fb1c59 0fb2f04 0fa8164 
0fac067 002300b 0fa06c0 0fa4501 0fa7a96 
0fb6c96 00226d0 0fab5c4 0fab27c 0fa85c0 
0fb7a62 001d7ef 0fabf45 0faf8a6 0fa8b4a 
0facc33 0023c51 0fa14cf 0fa2bf2 0fa8621 
0fbed58 000736a 0fb335b 0fb4430 0faa258 
0fadbda 0017f42 0fa20e5 0fa5cf5 0fa9e03 
0fb8acd 000b436 0fad284 0facdd3 0faad95 
0fb9679 0ff2c46 0fadb72 0fb1480 0fac166 
0fae74f 0005b20 0fa2e51 0fa4556 0fad19d 
0fc05fe 0fdf338 0fb4e8f 0fb5f53 0fafd8c 
0faf3bf 0fdc81d 0fa3ad8 0fa77a0 0fb01ff 
0fb9e04 0fdb116 0fae848 0fae4ba 0fb18a0 
0fba4e5 0fdaa6d 0faeca3 0fb2677 0fb2aeb 
0faec3a 0fd8fcb 0fa3627 0fa4e34 0fb2b47 
0fc011b 0fdaddf 0fb4aa0 0fb5cc0 0fb4784 
0fadf1f 0fdb48e 0fa2712 0fa658d 0fb462a 
0fb78df 0fdd86e 0fac2e4 0fac0cd 0fb5985 
0fb70dc 0fdf8dd 0fab85c 0faf4b3 0fb6d95 
0faa911 000a89d 0f9f096 0fa0ae7 0fb7381 
0fbb0aa 0ffff09 0faf7d6 0fb0b94 0fb9527 
0fa82b5 00208a9 0f9ca25 0fa0a4d 0fb9455 
0fb1399 0023977 0fa5eaf 0fa5e20 0fbac90 
0fb0c95 00220a5 0fa54a4 0fa90ac 0fbbe1f 
0fa4589 00268d9 0f98fd3 0f9aa13 0fbc133 
0fb4c30 0023271 0fa9607 0faa9a4 0fbdef9 
0fa2a83 0026a52 0f972fb 0f9b203 0fbdb32 
0fac3b2 0026cba 0fa0eb7 0fa0db6 0fbea1d 
0faba6f 00256c8 0fa0273 0fa3e98 0fbf652 
0fa015e 0029cda 0f94b60 0f9644f 0fbf227 
0fb0c94 00226e9 0fa54fb 0fa67f0 0fc0e09 
0f9ef24 0024b79 0f93534 0f97379 0fc1e63 
0fa8907 000bb0a 0f9d11d 0f9d003 0fc3ff2 
0fa7f0c 0fe6879 0f9c45c 0f9ff2e 0fc59d0 
0f9c0e9 0ff1d63 0f907c4 0f92055 0fc5857 
0fabaee 0fd20b6 0fa03c2 0fa174d 0fc6801 
0f99c39 0fce3f6 0f8e3bb 0f92172 0fc5427 
0fa2b15 0fcc81a 0f9754e 0f97430 0fc4eba 
0fa1bef 0fcc4ef 0f96370 0f99dbc 0fc3e33 
0f95b81 0ff4927 0f8a236 0f8bbec 0fbf16a 
0fa5582 000c9e7 0f99baa 0f9b0db 0fbb7f7 
0f92e03 00314a3 0f87573 0f8b384 0fb8923 
0f9b87a 0023297 0f90140 0f901ad 0fbb31f 
0f9a8c7 0ffc406 0f8ed3f 0f9286b 0fbdffa 
0f8dd60 0016da4 0f8240a 0f83e81 0fbeb85 
0f9c9b7 0ff9e7e 0f90fb5 0f923f0 0fc1532 
0f8a235 0ffe5a0 0f7e6b0 0f82452 0fd2b31 
0f92bbf 0fdebf1 0f87381 0f8718f 0ffccf7 
0f91fd3 0fc02ec 0f86769 0f8a04a 001e41d 
0f869b5 0fba9ee 0f7b344 0f7cb24 003d8f5 
0f975e5 0fb8f97 0f8bef7 0f8d055 003a55a 
0f86ff3 0fb6970 0f7b7b3 0f7f226 003d8d1 
0f911da 0fb66c7 0f85c4a 0f85742 003d917 
0f9229d 0fb7469 0f86a4e 0f89ef6 003bd84 
0f87e0e 0fb5fec 0f7c7fb 0f7dc17 003fc5b 
0f9978f 0fb76b2 0f8e106 0f8eee7 003be3d 
0f89a6b 0fb5616 0f7e28f 0f81ab6 003e961 
0f944eb 0fb40f5 0f88f94 0f889d4 003e19b 
0f95c4a 0fb4185 0f8a3e7 0f8d8a3 003bf9b 
0f8bbf3 0fb333e 0f80598 0f819ec 003f7e5 
0f9dd4e 0fb51bc 0f92672 0f933b9 003b250 
0f8ef5b 0fb3e38 0f83765 0f86f1a 003d50d 
0f9a6d6 0fb4b8a 0f8f182 0f8eac3 0034f09 
0f9d0d2 0fb7f6f 0f91890 0f94bda 0fec9c2 
0f93cfd 0fb8985 0f886e6 0f899c3 0fdd001 
0fa660a 0fb9757 0f9afab 0f9bbb3 0fc1b0d 
0f97c04 0fb5d10 0f8c423 0f8fb24 0fd6fbe 
0fa33de 0fb3986 0f97e5a 0f976e6 0fe5cdf 
0fa5d6e 0fb2dd5 0f9a505 0f9d896 0fd7534 
0f9ca3d 0fb053a 0f913e0 0f92849 0ffcdfe 
0faf657 0fb0b4d 0fa3f7c 0fa4d7c 0fd2f86 
0fa0f4f 0fae88e 0f95738 0f99002 0fe0b05 
0facc5d 0fad34d 0fa1701 0fa117f 0fdb8f2 
0fafe5f 0faceb0 0fa4626 0fa79b0 0fcb5ed 
0fa718c 0faad4c 0f9bb63 0f9ce97 0fd8fc1 
0fba236 0faccba 0faebb4 0faf7f9 0fcc6bc 
0fabd1f 0facd65 0fa0548 0fa3d2c 0fcb36a 
0fb7421 0fae0a5 0fabec7 0fab8f9 0fcb563 
0fb99ff 0fafa45 0fae1dc 0fb1681 0fcbf0b 
0fafa9d 0fae078 0fa44c0 0fa59dd 0fcb8b0 
0fc1635 0fafc21 0fb5fd3 0fb6e1f 0fccba4 
0fb1420 0faff2d 0fa5c7d 0fa9701 0fcbd3f 
0fbb61a 0fb2101 0fb010f 0fafd10 0fcb777 
0fbcabf 0fb5883 0fb12dc 0fb4949 0fcb347 
0fb1b58 0fb69ba 0fa6596 0fa7c9f 0fca3f3 
0fc32ba 0fb9fa6 0fb7c69 0fb8bb5 0fcb14a 
0fb336a 0fba83b 0fa7bc9 0fab6cf 0fca5ed 
0fbd06e 0fbbdc2 0fb1b73 0fb1844 0fcb4bb 
