0fc4527 0fe3b35 0fbbe91 0fb47bd 0fb7639 
0fce1b5 0fd8815 0fc4114 0fbf835 0fbfab2 
0fcaaa7 0fd8963 0fc19bb 0fbbd42 0fbd729 
0fc910f 0fd8664 0fbf50e 0fba7fe 0fbac9c 
0fce6fa 0fd8a95 0fc5075 0fbfb91 0fc0822 
0fc6b7e 0fd7f8e 0fbd7c2 0fb7fe0 0fb919b 
0fcd126 0fd8082 0fc319b 0fbe82c 0fbe825 
0fc9b63 0fd7665 0fc09a9 0fbadfd 0fbc5ba 
0fc81a4 0fd68ed 0fbe3a0 0fb983e 0fb9a7d 
0fcd856 0fd63f7 0fc3f28 0fbec51 0fbf7c1 
0fc5ade 0fd4f21 0fbc599 0fb6e65 0fb7ef2 
0fcbe50 0fd4401 0fc1e6e 0fbd45b 0fbd39a 
0fc8580 0fd3521 0fbf345 0fb9678 0fbabf0 
0fc63e4 0fd233d 0fbc5fb 0fb79c2 0fb7b29 
0fcb911 0fd211b 0fc2062 0fbcc62 0fbd6bd 
0fc3a2c 0fd12ab 0fba585 0fb4d0b 0fb5d0a 
0fc9f0b 0fd1260 0fbfe88 0fbb49a 0fbb480 
0fc673c 0fd1424 0fbd452 0fb7897 0fb8f2d 
0fc47a2 0fd0ced 0fba855 0fb5d51 0fb6062 
0fc9e40 0fd113f 0fc02b2 0fbb154 0fbbe5e 
0fc1d22 0fd0a20 0fb85ab 0fb2fed 0fb42b9 
0fc81b5 0fd0e87 0fbdf5d 0fb973e 0fb98a9 
0fc49fa 0fd0c63 0fbb6f7 0fb5adf 0fb73f1 
0fc29ef 0fd07cd 0fb8ba9 0fb3eb2 0fb4370 
0fc8152 0fd09a5 0fbe954 0fb9370 0fba36f 
0fbfcc6 0fd0452 0fb6a2b 0fb0eb4 0fb23b5 
0fc5e7f 0fd0b49 0fbc0c9 0fb733e 0fb760a 
0fc2551 0fd0a33 0fb9628 0fb3574 0fb4ea3 
0fc0114 0fd045a 0fb65bb 0fb1562 0fb1b0b 
0fc5619 0fd076e 0fbc02c 0fb680f 0fb76d1 
0fbd279 0fd023c 0fb4167 0fae536 0faf9bf 
0fc3628 0fd04a7 0fb9899 0fb4bd8 0fb4f4c 
0fbfce2 0fcfef3 0fb6f22 0fb0df9 0fb2a7f 
0fbd768 0fd01f5 0fb3e5a 0faecc1 0faf466 
0fc2de8 0fd16fd 0fb99ba 0fb40b8 0fb52de 
0fbaaf2 0fd2d75 0fb1c7c 0fabd29 0fad4cc 
0fc123c 0fd410c 0fb793d 0fb2775 0fb2c69 
0fbe07d 0fd438c 0fb569d 0faf14c 0fb0f1c 
0fbc4a0 0fd4629 0fb2d97 0fad9a3 0fae222 
0fc2498 0fd5961 0fb9193 0fb36e0 0fb46f8 
0fba8e2 0fd5af2 0fb1afc 0faba69 0fad234 
0fc1165 0fd6ed3 0fb7872 0fb255c 0fb2b4b 
0fbd93c 0fd8f3a 0fb4faa 0fae83a 0fb0737 
0fbaf9e 0fdb1a7 0fb1a67 0fac219 0facc4d 
0fbff1a 0fdda12 0fb6e12 0fb0e59 0fb209d 
0fb755b 0fdefed 0fae7e3 0fa83a9 0fa9bf8 
0fbcbfb 0fe16f8 0fb3460 0fadd58 0fae374 
0fb86e7 0fe3edb 0fb0012 0fa93ec 0fab298 
0fb54cb 0ffc20f 0fac0e7 0fa640c 0fa6e24 
0fb9d93 001133f 0fb100f 0faab9a 0fabf30 
0fb1064 001a296 0fa8849 0fa1f0d 0fa3778 
0fb5f15 00196b7 0facc93 0fa707b 0fa77af 
0fb0d84 001ae5c 0fa899e 0fa1a58 0fa3c83 
0fac98d 001dbad 0fa3902 0f9d9da 0f9e779 
0faf9f3 001cecf 0fa6d30 0fa07da 0fa1fa2 
0fa5648 0021379 0f9cc60 0f96331 0f982dc 
0fa92f4 002142a 0f9fcea 0f9a2cc 0f9b060 
0fa3998 00234e1 0f9b1e1 0f94558 0f96aa3 
0f9f1dd 0026873 0f95f29 0f901f7 0f91480 
0fa23e0 0025fde 0f99712 0f93280 0f94dfd 
0f980c6 002a83c 0f8f9c1 0f88f70 0f8b17a 
0f9c07d 002ac63 0f92d99 0f8d24e 0f8e117 
0f97110 002cd88 0f8ec6d 0f87ea2 0f8a25b 
0f93118 0030260 0f8a0df 0f842ff 0f8526b 
0f96bd8 002f939 0f8df5d 0f87b8d 0f89300 
0f8d626 0033ebf 0f84cf1 0f7e568 0f802d7 
0f9240e 0033dbd 0f88e77 0f8360d 0f840f7 
0f8e2f6 0035820 0f85a8e 0f7f063 0f8126e 
0f8b3ac 003849a 0f81f09 0f7c512 0f7d27f 
0f901ed 00370f1 0f87138 0f8111f 0f826a9 
0f87e29 003aaf6 0f7f1d1 0f78d5b 0f7a7dd 
0f8d92a 0039fe5 0f841ac 0f7ebb1 0f7f329 
0f8a4ee 003b11f 0f81b16 0f7b3b3 0f7d3b5 
0f8804a 003d46f 0f7ea4a 0f79342 0f79ed8 
0f8da19 003b7ae 0f847ba 0f7eacc 0f7fd67 
0f85fd5 003e95a 0f7d1f1 0f77017 0f7896c 
0f8c433 003d6d1 0f82b4c 0f7d78f 0f7dd81 
0f89a38 003dfc4 0f80fcf 0f7a9a8 0f7c55f 
0f87f27 003fb2e 0f7e8f1 0f792ab 0f79a94 
0f8e3ed 003d64c 0f851b3 0f7f56e 0f8045f 
0f87559 003ffe6 0f7e6fe 0f78672 0f79b2a 
0f8e581 003e4f8 0f84a73 0f7f99a 0f7fbf7 
0f8c951 003e3b2 0f83bb6 0f7d930 0f7f2ee 
0f8b7f4 003f619 0f81ee8 0f7cbcc 0f7d0de 
0f925ad 003c865 0f88fec 0f8373b 0f8430b 
0f8bb11 003eaf9 0f82a4a 0f7cc40 0f7dedf 
0f92d2b 003ca3d 0f89181 0f8419a 0f84132 
0f9119a 003c59c 0f883eb 0f821f8 0f83944 
0f8fffc 003d535 0f866e1 0f81467 0f818df 
0f96d45 003a5ee 0f8d7e8 0f87f90 0f88ab6 
0f90418 003c4ff 0f87325 0f815bf 0f826b3 
0f977e4 003a139 0f8db08 0f88c90 0f889db 
0f96195 0039733 0f8d238 0f871f6 0f886b4 
0f951dc 003a32f 0f8b71e 0f86648 0f867fd 
0f9c43f 0036f48 0f92ceb 0f8d6b5 0f8dfd2 
0f95f52 0038a19 0f8cced 0f87152 0f8815b 
0f9d7d8 003616e 0f9397e 0f8ed18 0f8ea68 
0f9c491 0035330 0f934b0 0f8d5a9 0f8eaaf 
0f9b04e 0035e4a 0f9162a 0f8c597 0f8c848 
0fa1ea7 0032971 0f9888a 0f9320c 0f93c3d 
0f9b3c7 003463e 0f9232b 0f8c6b6 0f8d7f1 
0fa2c51 0031d6f 0f98fa6 0f9427b 0f940ba 
0fa1d06 0030cea 0f98e97 0f92ed7 0f94492 
0fa1199 00313d1 0f977bb 0f92788 0f928f7 
0fa928a 002d62f 0f9fbae 0f9a6ca 0f9ae45 
0fa3a2c 002e61f 0f9a7a4 0f94d27 0f95c04 
0fabde4 002b61b 0fa206f 0f9d5c2 0f9d16e 
0fabf28 00297d5 0fa2f3a 0f9d2b7 0f9e575 
0fac4ac 00100c6 0fa264a 0f9d9ad 0f9d8c9 
0fb4db5 0fd81d2 0fab47c 0fa62c0 0fa6860 
0faf8a2 0fd4ee4 0fa6639 0fa0dc2 0fa1b08 
0fb7e11 0fd4089 0fae016 0fa9690 0fa90b5 
0fb787e 0fd2ce8 0fae88c 0fa8c57 0fa9f0a 
0fb6e10 0fd12f2 0fad3d8 0fa8692 0fa87ae 
0fbefef 0fd07b4 0fb5867 0fb0600 0fb0e9b 
0fb919a 0fcf1b8 0faff93 0faa6a9 0fab8d7 
0fc1007 0fce75e 0fb7273 0fb284e 0fb27d6 
0fc084b 0fcd173 0fb7935 0fb1bfd 0fb3369 
0fbfc02 0fcb355 0fb6287 0fb13b8 0fb1638 
0fc7d9d 0fca1fc 0fbe780 0fb9393 0fb9bf3 
0fc1be6 0fc8663 0fb8b49 0fb30f8 0fb41c6 
0fc96ef 0fc821b 0fbf8d0 0fbaed0 0fbac39 
0fc8414 0fc7ead 0fbf40a 0fb9728 0fbae00 
0fc62c5 0fc778c 0fbc790 0fb79b7 0fb7f65 
0fccb9e 0fc7fec 0fc3333 0fbe066 0fbeca8 
0fc4ff1 0fc780a 0fbbd4f 0fb638e 0fb7904 
0fcb376 0fc75d8 0fc14a6 0fbca66 0fbcc84 
0fc901a 0fc6e53 0fc00d1 0fba281 0fbbc8d 
0fc60ca 0fc5c79 0fbc6f6 0fb7704 0fb7e48 
0fcc305 0fc6029 0fc2c45 0fbd721 0fbe3dd 
0fc41a3 0fc60af 0fbb0df 0fb54d2 0fb6ad9 
0fca13e 0fc6fbe 0fc0396 0fbb793 0fbb857 
0fc7f08 0fc79ba 0fbefb4 0fb90a2 0fba943 
0fc51d8 0fc7d0e 0fbb76c 0fb6778 0fb6d85 
0fcbbf1 0fc915b 0fc2328 0fbcf95 0fbdb7a 
0fc4328 0fc99df 0fbafef 0fb55e4 0fb6aaa 
0fca936 0fcae2e 0fc088b 0fbbf3c 0fbc029 
0fc90ce 0fcb823 0fbfeda 0fba282 0fbbad4 
0fc68ed 0fcc526 0fbccc6 0fb7eb4 0fb83ac 
0fcd6e9 0fcdf5c 0fc3ded 0fbeaac 0fbf355 
0fc62a3 0fceb8c 0fbcfe4 0fb755f 0fb8685 
0fccc14 0fcfbd0 0fc2d89 0fbe299 0fbdfbf 
0fcba24 0fd0180 0fc29d9 0fbcc14 0fbe1c9 
0fc9885 0fd0121 0fbfdee 0fbae8b 0fbb17e 
0fd0ad9 0fd0654 0fc722c 0fc1ec0 0fc2872 
0fc9a1a 0fcf4a2 0fc0851 0fbad67 0fbc0a3 
0fd03da 0fceb95 0fc6644 0fc1a59 0fc18ee 
0fcecbd 0fcdeb4 0fc5ea5 0fbff2b 0fc1657 
0fcc21a 0fcd264 0fc2a35 0fbd891 0fbdcde 
0fd2afc 0fcd6a8 0fc947a 0fc3f9b 0fc4923 
0fcb133 0fcca5e 0fc1f9c 0fbc502 0fbd848 
0fd0e99 0fcd006 0fc6ec1 0fc2577 0fc23d8 
0fcf1e9 0fcd66d 0fc5f38 0fc045e 0fc1ad0 
0fcc178 0fcdd39 0fc24f3 0fbd7e2 0fbdd85 
0fd2228 0fcfa73 0fc885d 0fc36bc 0fc415d 
0fc9f53 0fd0ba2 0fc0c74 0fbb354 0fbc79e 
0fcf4d8 0fd2635 0fc54bf 0fc0be8 0fc0c8f 
0fcd4e2 0fd37ae 0fc42ce 0fbe754 0fbff4d 
0fca526 0fd42eb 0fc0ac1 0fbbc94 0fbc25b 
0fd135d 0fd51ab 0fc7b23 0fc287d 0fc3361 
0fca2ef 0fd4aa2 0fc12aa 0fbb7a1 0fbcc48 
0fd0865 0fd521c 0fc6b53 0fc2016 0fc1f8b 
0fcf7aa 0fd5315 0fc67f4 0fc0ad6 0fc21de 
0fccfd8 0fd4f64 0fc35ef 0fbe710 0fbec11 
0fd3af3 0fd57be 0fca325 0fc50cc 0fc5a66 
0fcc9a7 0fd4edb 0fc37c7 0fbded3 0fbf1aa 
0fd3024 0fd52b3 0fc9132 0fc4883 0fc4701 
0fd227a 0fd5860 0fc9113 0fc366a 0fc4c6f 
0fcfbbf 0fd5bb7 0fc608d 0fc1331 0fc182f 
0fd67f2 0fd6d9e 0fccff3 0fc7d6f 0fc87ac 
0fcf38c 0fd703e 0fc62c7 0fc0780 0fc1b8f 
0fc3647 0fdcf35 0fba0c8 0fb4d33 0fb56b9 
0fcadbb 0fdd727 0fc1434 0fbc50e 0fbc957 
0fc468a 0fdd2ef 0fbb863 0fb5b16 0fb71ce 
0fc72f7 0fdd4df 0fbd67b 0fb8bb6 0fb8b8d 
0fc8a25 0fdd9cc 0fbf906 0fb9ee0 0fbb289 
0fc2c3a 0fdd4ca 0fb968b 0fb4334 0fb4e4c 
0fc9ffd 0fddd8c 0fc0600 0fbb73a 0fbbc4e 
0fc385f 0fdda2b 0fba9fb 0fb4cad 0fb638d 
0fc64ef 0fddab3 0fbc87b 0fb7d97 0fb7cb7 
0fc82dc 0fddf10 0fbf1d9 0fb9772 0fbaa03 
0fc27b6 0fdd737 0fb921e 0fb3e81 0fb489c 
0fca089 0fddd14 0fc0662 0fbb7bc 0fbbbfb 
0fc3b7e 0fdd560 0fbacae 0fb4fae 0fb664f 
0fc69be 0fdd5a6 0fbcc8c 0fb8229 0fb813c 
0fc8905 0fdda52 0fbf74b 0fb9d76 0fbaff4 
0fc2d4d 0fdd525 0fb9755 0fb43f6 0fb4df9 
0fca6a6 0fddf75 0fc0c35 0fbbdcf 0fbc182 
0fc4371 0fddd70 0fbb4a1 0fb57b4 0fb6dd2 
0fc70d5 0fde118 0fbd3b3 0fb896b 0fb8829 
0fc9125 0fde6e4 0fbff5b 0fba5c6 0fbb811 
0fc35e3 0fde16d 0fba01f 0fb4cbe 0fb5715 
0fcaf5e 0fde9d8 0fc1512 0fbc6b5 0fbcaae 
0fc4c2e 0fde47d 0fbbd72 0fb6075 0fb7704 
0fc7889 0fde456 0fbdb8b 0fb9111 0fb900e 
0fc9944 0fde6ef 0fc079c 0fbadd1 0fbc00b 
0fc3c94 0fddf65 0fba6e5 0fb5345 0fb5d74 
0fcb4ce 0fde614 0fc1a63 0fbcc05 0fbcf75 
0fc5212 0fde191 0fbc33b 0fb663f 0fb7c4c 
0fc7d54 0fde27c 0fbe019 0fb95db 0fb9467 
0fc9dc7 0fde5b4 0fc0bc4 0fbb256 0fbc437 
0fc3f16 0fdde63 0fba900 0fb55c8 0fb6010 
0fcb694 0fde5f5 0fc1bae 0fbcddb 0fbd16f 
0fc52a3 0fde0ee 0fbc39e 0fb66e8 0fb7d35 
0fc7bea 0fde27f 0fbde98 0fb946e 0fb932c 
0fc9d21 0fde6f4 0fc0b11 0fbb1ba 0fbc38d 
0fc3d56 0fde058 0fba79c 0fb5400 0fb5e72 
0fcb476 0fde760 0fc19d5 0fbcbac 0fbcf56 
0fc5062 0fde07b 0fbc1dc 0fb64c1 0fb7b4f 
0fc783d 0fde02d 0fbdb75 0fb90f5 0fb8ffe 
0fc9b4b 0fde3a4 0fc0981 0fbb01b 0fbc21a 
0fc3b65 0fddc3a 0fba5df 0fb5254 0fb5cf1 
0fcb36b 0fde3bb 0fc18d6 0fbcb1b 0fbce7a 
0fc50df 0fdde42 0fbc218 0fb6592 0fb7be8 
0fc7821 0fddfcf 0fbda88 0fb910a 0fb8fd0 
0fc9c01 0fde4a5 0fc08cf 0fbb118 0fbc291 
0fc3a93 0fdde6b 0fba361 0fb51df 0fb5c13 
0fcb195 0fde65c 0fc1482 0fbc990 0fbcc64 
0fc4fc1 0fde131 0fbbe30 0fb648a 0fb7a84 
0fc7610 0fde198 0fbd604 0fb8f06 0fb8d4c 
0fc9b05 0fde850 0fc0651 0fbafe7 0fbc081 
0fc39c1 0fde4f8 0fba1dc 0fb5069 0fb5988 
0fcb296 0fdec84 0fc1512 0fbc9d7 0fbcb60 
0fc542e 0fde299 0fbc20a 0fb685f 0fb7db4 
0fc7c0a 0fddd8a 0fbdb31 0fb946a 0fb91de 
0fca102 0fde156 0fc0a38 0fbb57b 0fbc55d 
0fc3b10 0fde26b 0fba2e5 0fb51a7 0fb5a4b 
0fcab66 0fdf97c 0fc0fcd 0fbc30e 0fbc315 
0fc4105 0fe02b4 0fbb228 0fb5625 0fb6bb1 
0fc5cce 0fe0c6f 0fbc10f 0fb767e 0fb7489 
0fc79a8 0fe14e8 0fbe8f7 0fb8f6f 0fb9f9b 
0fc0fc3 0fe0dd9 0fb7b74 0fb2781 0fb3192 
0fc8178 0fe180c 0fbe717 0fb99f7 0fb9b7d 
0fc1b94 0fe148b 0fb8c83 0fb30ca 0fb4550 
0fc3bbd 0fe11ee 0fb9e4b 0fb5592 0fb52de 
0fc5ed0 0fe0edb 0fbcc81 0fb74c3 0fb84b2 
0fbf8d7 0fe059e 0fb6388 0fb10a1 0fb19d5 
0fc6d67 0fe10a4 0fbd26d 0fb85c4 0fb8729 
0fc0841 0fe16e7 0fb7991 0fb1d6c 0fb3236 
0fc269b 0fe253b 0fb8931 0fb4059 0fb3d3c 
0fc47e5 0fe3672 0fbb51b 0fb5e0e 0fb6dc0 
0fbdd43 0fe3eec 0fb470e 0faf5ac 0faff73 
0fc5009 0fe5774 0fbb3dc 0fb6949 0fb6b38 
0fbe82d 0fe6356 0fb58bc 0fafe5b 0fb1475 
0fc035a 0fe719d 0fb65ca 0fb1de5 0fb1d2e 
0fc24e7 0fe820a 0fb91f6 0fb3b65 0fb4caf 
0fbb93d 0fe8ca0 0fb241c 0fad1ab 0fadd7d 
0fc2c47 0feb27b 0fb9205 0fb45ad 0fb4a59 
0fbc40c 0ff0ce9 0fb3536 0fad91c 0faf1f7 
0fbdd38 0fff7eb 0fb3f8e 0faf578 0faf5a4 
0fbfc5b 0ffb1da 0fb6adf 0fb10cc 0fb232b 
0fb8b4f 00136ee 0faf8ce 0faa316 0faaf70 
0fbfe70 000ab89 0fb64ba 0fb15af 0fb19e5 
0fb929e 0012324 0fb0627 0faa725 0fabfce 
0fbaa51 0013d36 0fb0f7b 0fac3a4 0fac55f 
0fbc9b2 000d8f7 0fb36ee 0fadd7c 0faf1cc 
0fb5592 0015fa2 0fac0bc 0fa6d0f 0fa7a62 
0fbc699 0012469 0fb2ad4 0fade20 0fae333 
0fb5bee 00159cf 0facc74 0fa7053 0fa88e0 
0fb757c 001682c 0fad7e5 0fa8ea3 0fa8e0c 
0fb96af 0015665 0fb03d0 0faab74 0fabddb 
0fb244d 00189a8 0fa8fc5 0fa3aba 0fa471d 
0fb949b 0016b1b 0fafb90 0faabdf 0faaf7a 
0fb2b13 0018d84 0fa9ee8 0fa3eac 0fa5641 
0fb47f0 001970a 0faad47 0fa5fb3 0fa5ee7 
0fb6f3c 0018316 0fae074 0fa835a 0fa9558 
0fb044a 001b2cd 0fa733e 0fa1a38 0fa2741 
0fb7a38 001910c 0fae53b 0fa919c 0fa9749 
0fb1640 001af28 0fa8b06 0fa2a10 0fa47a1 
0fb3162 001b77e 0fa96fc 0fa49fb 0fa5004 
0fb57cc 001a305 0fac718 0fa6c54 0fa84fd 
0faf144 001d020 0fa5c61 0fa077a 0fa1990 
0fb70f7 001a84a 0fad69e 0fa8879 0fa8fff 
0fb16a8 001bf85 0fa8994 0fa2aa8 0fa4503 
0fb3c1d 001bfcd 0faa0a6 0fa5419 0fa5723 
0fb6677 001a58c 0fad7e8 0fa7a90 0fa8efd 
0faf50a 001d370 0fa6353 0fa0a87 0fa1b6f 
0fb5c89 001b3f6 0fac440 0fa72a8 0fa7ab9 
0fae3cf 001d839 0fa591e 0f9f67d 0fa122f 
0fae8e9 001e8ec 0fa5120 0fa0052 0fa0351 
0fafa75 001de89 0fa6d1e 0fa0d86 0fa2195 
0fa7f60 0021707 0f9ee9a 0f9934d 0f9a132 
0fae35e 001fefd 0fa4c90 0f9f7a8 0f9fd68 
0fa7061 002271e 0f9e61e 0f980e2 0f99bce 
0fa7fdc 00238a7 0f9e773 0f9949b 0f998dd 
0fa9de4 0022bc8 0fa0fe3 0f9ae97 0f9c67b 
0fa28de 0026294 0f9983f 0f93ae4 0f94dd1 
0fa9148 0024853 0f9fb33 0f9a44e 0f9adaa 
0fa2607 0026bd0 0f99c7d 0f935e0 0f953f1 
0fa3861 0027915 0f9a030 0f94c94 0f951cc 
0fa5631 0026a08 0f9c896 0f966d2 0f97dbd 
0f9e467 0029eae 0f95389 0f8f6d3 0f90775 
0fa50ff 0028222 0f9b938 0f96441 0f96b38 
0f9ea4c 002a329 0f95e47 0f8fa52 0f91560 
0fa003c 002ae7c 0f965c0 0f914bd 0f918c5 
0fa2362 0029d66 0f9927c 0f93436 0f949c0 
0f9b72e 002cf0b 0f922c6 0f8c9dc 0f8da1c 
0fa2b0a 002ae6f 0f990a3 0f93efb 0f945e5 
0f9cbbb 002cc4e 0f93e13 0f8dcb6 0f8f7d9 
0f9eb5c 002d314 0f94f1b 0f900f5 0f9044a 
0fa1c1a 002ba99 0f98a7e 0f92e77 0f9423e 
0f9bc55 002e408 0f9276d 0f8d00e 0f8dcab 
0fa3a4f 002bd5d 0f99f31 0f94ff1 0f9527f 
0f9e673 002d266 0f956de 0f8f8fe 0f90f55 
0fa0bd5 002d308 0f96dd6 0f9234c 0f921aa 
0fa417d 002b577 0f9ad26 0f955ab 0f96614 
0f9e6d7 002da0f 0f94f6b 0f8fcd4 0f907ca 
0fa6a54 002add2 0f9cc70 0f9815b 0f98361 
0fa1bfd 002be2e 0f98b03 0f92fa0 0f94476 
0fa464b 002b9c2 0f9a7f2 0f95e1b 0f95a42 
0fa81d2 002969d 0f9ee88 0f995a7 0f9a30a 
0fa2a90 002b68b 0f99532 0f94009 0f949d9 
0fab357 0028535 0fa186e 0f9c9fa 0f9c9ce 
0fa6b34 0028f7e 0f9dcbe 0f97e4d 0f990f4 
0fa9b14 0028577 0f9fde2 0f9b272 0f9ad79 
0fadec1 0025ac1 0fa4bf9 0f9f31c 0f9ff4c 
0fa8c5d 0027497 0f9f80a 0f9a2e4 0f9aa15 
0fb15df 0023ed6 0fa7b33 0fa2dc9 0fa2bf5 
0faccc3 0024634 0fa3e62 0f9e1a1 0f9f373 
0fafb30 0023a13 0fa5daf 0fa14e0 0fa0ff6 
0fb3e07 0020e8f 0faaaf3 0fa54e1 0fa61b9 
0fae9ec 00227af 0fa54fe 0fa02ff 0fa0b60 
0fb73c0 001f0f3 0fad908 0fa8e85 0fa8cbd 
0fb2a7e 001f799 0fa9ca8 0fa41e7 0fa53ca 
0fb5781 001ec9d 0faba90 0fa72f3 0fa6e19 
0fb9dd3 001c060 0fb0966 0fab4fa 0fac2ba 
0fb4c52 001d7d0 0fab527 0fa646e 0fa6d0e 
0fbde36 0ff7ff4 0fb3e6f 0faf575 0faf48d 
0fb9722 0fe431c 0fb080d 0faac96 0fabfdf 
0fbc1aa 0fe2768 0fb27cf 0fadc96 0fad741 
0fc042a 0fe16d9 0fb75d6 0fb1bfc 0fb2886 
0fbac47 0fdf66a 0fb1d41 0fac5e8 0facea9 
0fc3750 0fde72d 0fba157 0fb520e 0fb516b 
0fbf0b3 0fdce2c 0fb6643 0fb07a1 0fb1b01 
0fc19a5 0fdb875 0fb80c1 0fb3532 0fb30d9 
0fc585e 0fda6b5 0fbc88b 0fb703e 0fb7e05 
0fbf757 0fd8c44 0fb647c 0fb10ca 0fb1a9b 
0fc7834 0fd85bf 0fbdd65 0fb91f6 0fb9211 
0fc265d 0fd7afc 0fb9862 0fb3cea 0fb5292 
0fc43ef 0fd764d 0fba7a4 0fb5f24 0fb5e09 
0fc7a88 0fd77ab 0fbe890 0fb918a 0fba0ec 
0fc0ba7 0fd6e27 0fb77e2 0fb236c 0fb3006 
0fc7aab 0fd712c 0fbdf75 0fb9315 0fb9596 
0fc10d6 0fd6bcf 0fb840d 0fb25ab 0fb3e1a 
0fc171a 0fd7208 0fb7ce1 0fb3120 0fb31e0 
0fc412d 0fd7a77 0fbb1d7 0fb57c5 0fb69ad 
0fbd08b 0fd74a7 0fb3ddf 0fae819 0faf424 
0fc4b6d 0fd6ebd 0fbb227 0fb647d 0fb6483 
0fbf547 0fd635f 0fb68c5 0fb0abf 0fb1f58 
0fc0ef9 0fd618b 0fb7418 0fb2943 0fb26de 
0fc463a 0fd6a61 0fbb568 0fb5d67 0fb6e26 
0fbdbd6 0fd63f5 0fb49f0 0faf457 0fb018f 
0fc5c29 0fd649d 0fbc32e 0fb75cc 0fb7856 
0fc0a9d 0fd624b 0fb7f52 0fb20f6 0fb38eb 
0fc29a1 0fd682f 0fb90a4 0fb4487 0fb449c 
0fc69b4 0fd6c5d 0fbd943 0fb80a0 0fb90d6 
0fc02b7 0fd6245 0fb70e8 0fb1ae8 0fb285a 
0fc83b8 0fd6375 0fbe905 0fb9c8d 0fb9f28 
0fc2f00 0fd50f9 0fba1d7 0fb446f 0fb5cf7 
0fc4684 0fd4776 0fbaa9f 0fb60cd 0fb6101 
0fc8273 0fd4d81 0fbeee4 0fb9893 0fba851 
0fc1bb3 0fd5363 0fb86b8 0fb3313 0fb3df8 
0fc99e8 0fd6e57 0fbfdf9 0fbb2cc 0fbb3d2 
0fc478c 0fd7e18 0fbb6ac 0fb5c2e 0fb73d6 
0fc61e1 0fd8b52 0fbc445 0fb7bab 0fb7a6d 
0fca186 0fda26a 0fc0c5d 0fbb7c8 0fbc8b4 
0fc4222 0fd9dd9 0fbacfc 0fb59bb 0fb65b9 
0fcc80c 0fda521 0fc2bd4 0fbe0b0 0fbe25f 
0fc805a 0fdacb4 0fbf1a2 0fb957d 0fbabc7 
0fca142 0fdb6fd 0fc059e 0fbbaaf 0fbb8f0 
0fcd7eb 0fdc83d 0fc4685 0fbed80 0fbfb7f 
0fc63d6 0fdc65e 0fbd09e 0fb7a47 0fb8570 
0fcd6b2 0fdcc0e 0fc3b8c 0fbee3b 0fbef07 
0fc855c 0fdccc0 0fbf6df 0fb996a 0fbaeac 
0fca05c 0fde591 0fc0157 0fbb8dd 0fbb792 
0fcde88 0fe050a 0fc4878 0fbf3a1 0fc01cc 
0fc7890 0fe17fe 0fbe138 0fb8f55 0fb9af4 
0fcf1d1 0fe33f5 0fc5339 0fc0a15 0fc0b81 
0fc9b25 0fe413e 0fc0a11 0fbb002 0fbc809 
0fcaf64 0fe54d6 0fc0f1b 0fbc8b7 0fbc782 
0fcea92 0fe6fa0 0fc54d9 0fc007f 0fc0fc3 
0fc865c 0fe7d2d 0fbf001 0fb9d97 0fba698 
0fd0574 0feaf64 0fc66e7 0fc1d66 0fc1ce5 
0fcb6a4 0feda0f 0fc2668 0fbcb79 0fbe061 
0fcc609 0ff0ad1 0fc2988 0fbdf5e 0fbdb40 
0fcf366 0ff4446 0fc6188 0fc0995 0fc1531 
0fc8048 0ffc5d8 0fbed0f 0fb972d 0fba073 
0fcf33c 000514c 0fc57e7 0fc0b6f 0fc0b4c 
0fca030 0007710 0fc127f 0fbb667 0fbc9df 
0fcb4dd 0007cf5 0fc18b6 0fbcf4d 0fbcb01 
0fcf053 0005be4 0fc5ccb 0fc0764 0fc1309 
0fc879d 00082ed 0fbf366 0fb9f9a 0fba919 
0fd0041 0ffa9b8 0fc63df 0fc198c 0fc180a 
0fcace4 0ff76e5 0fc1d4e 0fbc32b 0fbd7a0 
0fcbb61 0ff68c7 0fc1d65 0fbd630 0fbd304 
0fcf023 0ff6148 0fc5af8 0fc07c7 0fc143d 
0fc7a88 0ff54b7 0fbe35d 0fb936c 0fb9cba 
0fce531 0ff5c16 0fc47fc 0fc0070 0fbfda9 
0fc8372 0ff5878 0fbf512 0fb9ae1 0fbab62 
0fc8377 0ff5737 0fbe720 0fb9f09 0fb9adb 
0fcadda 0ff58da 0fc1a70 0fbc5a3 0fbd278 
0fc31d9 0ff7288 0fb9c2d 0fb4956 0fb5353 
0fc9b6e 0ff4316 0fbff46 0fbb5ce 0fbb2eb 
0fc3dfa 0ff2b76 0fbae91 0fb5469 0fb676d 
0fc436f 0ff166b 0fba51a 0fb5dec 0fb5a30 
0fc75c4 0ff04f5 0fbe099 0fb8c96 0fb9932 
0fbfd23 0fee933 0fb6717 0fb14db 0fb1ffd 
0fc6d34 0fee13f 0fbcf6a 0fb8642 0fb84ab 
0fc127f 0fed307 0fb825b 0fb27aa 0fb3bdd 
0fc1916 0fec7d8 0fb7bce 0fb32b2 0fb2f82 
0fc4c39 0fec75b 0fbb828 0fb6261 0fb6e91 
0fbd276 0febbf4 0fb3d81 0fae99c 0faf3d7 
0fc4153 0febdb8 0fba471 0fb59ea 0fb57b2 
0fbe486 0feb61f 0fb559f 0faf944 0fb0db1 
