0fc1d30 0fdc789 0fb620f 0fba65a 0fb412e 
0fc62d6 0fe04b5 0fb9f55 0fc1e1c 0fb8339 
0fc0fc8 0fe0013 0fb5993 0fbc7ab 0fb4122 
0fc2411 0fdff7c 0fb5f97 0fbe03e 0fb430e 
0fc5701 0fe04b2 0fb9c2d 0fc0fa0 0fb8217 
0fbf0db 0fdfe3f 0fb34c5 0fbaadb 0fb1a19 
0fc6277 0fe04d6 0fb9f13 0fc1dc9 0fb8234 
0fc0f5f 0fe007e 0fb594e 0fbc747 0fb4039 
0fc23b9 0fe00c4 0fb5f6a 0fbe000 0fb4258 
0fc569d 0fe04af 0fb9bdd 0fc0f61 0fb8163 
0fbefef 0fdfd06 0fb33df 0fbaa0f 0fb1942 
0fc6135 0fe0286 0fb9dcc 0fc1c94 0fb80fb 
0fc0ffd 0fdfecb 0fb59f9 0fbc7e0 0fb40f4 
0fc22a6 0fdfcf5 0fb5e5f 0fbded5 0fb417b 
0fc576f 0fe0145 0fb9c8e 0fc101b 0fb823e 
0fbf002 0fdf86d 0fb33c8 0fba9ff 0fb196f 
0fc62e5 0fdfeea 0fb9f21 0fc1e30 0fb829f 
0fc1164 0fdf9a7 0fb5af8 0fbc942 0fb4248 
0fc2401 0fdf7fe 0fb5f5e 0fbe032 0fb42b2 
0fc5825 0fdfb53 0fb9cff 0fc10e9 0fb82cc 
0fbf13c 0fdf3c2 0fb34f4 0fbab45 0fb1a7f 
0fc62e2 0fdfa18 0fb9f12 0fc1e3b 0fb825a 
0fc11ac 0fdf5fc 0fb5b75 0fbc993 0fb426b 
0fc23c3 0fdf58b 0fb5f50 0fbe007 0fb4259 
0fc59a8 0fdfacc 0fb9e97 0fc1274 0fb8426 
0fbf211 0fdf35e 0fb35f5 0fbac33 0fb1b65 
0fc63e3 0fdfa44 0fba00b 0fc1f5a 0fb8349 
0fc13f3 0fdf700 0fb5d85 0fbcbe1 0fb449f 
0fc2409 0fdf59a 0fb5f86 0fbe064 0fb42a5 
0fc59c1 0fdf9e7 0fb9e87 0fc12ae 0fb83ff 
0fbf218 0fdf271 0fb35dc 0fbac4a 0fb1b4d 
0fc6410 0fdf917 0fba026 0fc1fa5 0fb8355 
0fc1467 0fdf4ed 0fb5e04 0fbcc7e 0fb4514 
0fc24ac 0fdf3f1 0fb6032 0fbe112 0fb4343 
0fc5aee 0fdf7ae 0fb9f16 0fc1352 0fb84ab 
0fbf2b7 0fdeef7 0fb33b8 0fba9d6 0fb1956 
0fc634b 0fdf490 0fb9c97 0fc1bdd 0fb7fe2 
0fc1473 0fdf0b1 0fb5b4e 0fbc987 0fb4262 
0fc240b 0fdef2d 0fb5cbb 0fbdd70 0fb3ffd 
0fc5bc1 0fdf022 0fb9d65 0fc11af 0fb8397 
0fbf43b 0fde53c 0fb350d 0fbab5d 0fb1b54 
0fc64c8 0fdec97 0fb9df1 0fc1d51 0fb8127 
0fc164e 0fde9ab 0fb5ce1 0fbcb48 0fb4406 
0fc2486 0fde641 0fb5d04 0fbddeb 0fb4075 
0fc5ce6 0fdeb29 0fb9e7d 0fc12db 0fb8409 
0fbf3d5 0fde3ba 0fb34b6 0fbaaf9 0fb1a66 
0fc6490 0fdea22 0fb9dad 0fc1d3c 0fb80ff 
0fc16a6 0fde6fd 0fb5d62 0fbcbbb 0fb446e 
0fc24a9 0fde674 0fb5d81 0fbde17 0fb408e 
0fc5d59 0fdebd9 0fb9f19 0fc135f 0fb848e 
0fbf444 0fde4c4 0fb353f 0fbab6b 0fb1ad2 
0fc6511 0fdea44 0fb9e20 0fc1dc9 0fb817a 
0fc1857 0fde4c4 0fb5ec3 0fbcd74 0fb465d 
0fc2464 0fde183 0fb5cea 0fbddfd 0fb405f 
0fc5dc3 0fde658 0fb9f36 0fc1404 0fb8508 
0fbf491 0fdde84 0fb359d 0fbabf6 0fb1b70 
0fc6453 0fde50f 0fb9dc0 0fc1d4a 0fb80a1 
0fc1795 0fde54e 0fb60e6 0fbcf4d 0fb4770 
0fc23a3 0fde658 0fb5f72 0fbe051 0fb420b 
0fc5d19 0fdea5f 0fba19b 0fc1678 0fb86f0 
0fbf3a5 0fde0a2 0fb37a8 0fbae14 0fb1d37 
0fc64dd 0fde74d 0fba0c3 0fc20d0 0fb838d 
0fc17cc 0fde58a 0fb6145 0fbd011 0fb47d7 
0fc2279 0fde576 0fb5dd2 0fbdf0f 0fb40e2 
0fc5c9a 0fde8dc 0fba094 0fc15ef 0fb8671 
0fbf373 0fde091 0fb36b4 0fbade9 0fb1cce 
0fc642e 0fde6f1 0fb9ea5 0fc2028 0fb82e3 
0fc1813 0fde208 0fb6061 0fbd06a 0fb48a4 
0fc232c 0fde017 0fb5e3e 0fbdfd2 0fb41c2 
0fc5e8a 0fde5af 0fba2d4 0fc17d6 0fb885f 
0fbf3c6 0fddcef 0fb37ef 0fbae20 0fb1d82 
0fc63b5 0fde45b 0fb9fb4 0fc1fbc 0fb820f 
0fc17c0 0fde342 0fb616d 0fbd02b 0fb47ad 
0fc227f 0fde31f 0fb5e3d 0fbdf42 0fb40aa 
0fc5da2 0fde7ef 0fba243 0fc1726 0fb86de 
0fbf2db 0fde129 0fb37c2 0fbad92 0fb1cc9 
0fc623b 0fde81f 0fb9ee2 0fc1e94 0fb81a2 
0fc16e2 0fde6b4 0fb6157 0fbcfa6 0fb4879 
0fc1f9a 0fde652 0fb5bfb 0fbdcb7 0fb3f8b 
0fc5b1a 0fdeb25 0fb9fe3 0fc1504 0fb85fa 
0fbf0ae 0fde392 0fb3590 0fbabaa 0fb1bdf 
0fc610e 0fde90b 0fb9d89 0fc1daa 0fb8147 
0fc16a6 0fde559 0fb612f 0fbcf7f 0fb488b 
0fc1ed3 0fde4dd 0fb5bc2 0fbdc0b 0fb3ef6 
0fc5b5a 0fdeb00 0fba0a2 0fc1550 0fb863a 
0fbf01d 0fde4a6 0fb3567 0fbab27 0fb1b02 
0fc5f4b 0fdeb2c 0fb9bb5 0fc1bff 0fb7ef2 
0fc1507 0fde854 0fb5f11 0fbce17 0fb4663 
0fc1c8b 0fde8b7 0fb5891 0fbd9f8 0fb3c62 
0fc5a30 0fdef26 0fb9ea1 0fc1457 0fb84d8 
0fbee75 0fde88d 0fb3375 0fba98d 0fb1972 
0fc5db9 0fdefe8 0fb9a2e 0fc1a86 0fb7d85 
0fc14e1 0fded81 0fb5ef5 0fbcde6 0fb46a1 
0fc1c61 0fdec2b 0fb588a 0fbd9cd 0fb3c38 
0fc5acc 0fdf201 0fb9ef4 0fc1523 0fb8506 
0fbeef0 0fdec0a 0fb31f4 0fba8cb 0fb1876 
0fc5d63 0fdf392 0fb9887 0fc19ca 0fb7c40 
0fc152d 0fdf244 0fb5f06 0fbce93 0fb46c4 
0fc1ab2 0fdf0bd 0fb56be 0fbd876 0fb3ac1 
0fc5a37 0fdf6f0 0fb9e45 0fc14d5 0fb84b1 
0fbee53 0fdeff5 0fb3295 0fba9db 0fb192a 
0fc5d69 0fdf61c 0fb98c9 0fc1ab6 0fb7cd7 
0fc15b2 0fdf20e 0fb5f0d 0fbcf49 0fb4728 
0fc1aab 0fdf075 0fb566e 0fbd891 0fb3a87 
0fc5a00 0fdf6ff 0fb9e2e 0fc14c9 0fb844f 
0fbeddd 0fdf187 0fb32ac 0fba981 0fb1918 
0fc5c7c 0fdf951 0fb9861 0fc19f0 0fb7c32 
0fc14cb 0fdf70e 0fb5e7f 0fbce7e 0fb4663 
0fc1aba 0fdf6b4 0fb566c 0fbd8e6 0fb3a80 
0fc5f10 0fdfd94 0fba2a9 0fc1a0d 0fb88e8 
0fbf35d 0fdf755 0fb378b 0fbaf29 0fb1e93 
0fc61a5 0fdfda1 0fb9cd0 0fc1f3b 0fb8154 
0fc1b4e 0fdfb48 0fb649d 0fbd526 0fb4cf9 
0fc1e91 0fdfae2 0fb5a68 0fbdcc8 0fb3ede 
0fc5f67 0fe0168 0fba338 0fc1a72 0fb8998 
0fbf29e 0fdfa98 0fb371b 0fbae70 0fb1df0 
0fc605b 0fe0147 0fb9bc1 0fc1e0a 0fb7ff3 
0fc1a14 0fdff48 0fb637a 0fbd3f8 0fb4b88 
0fc1bd5 0fdfde9 0fb578a 0fbda13 0fb3bff 
0fc5eb1 0fe0496 0fba237 0fc19c1 0fb88c6 
0fbf16c 0fdfd46 0fb35e6 0fbad39 0fb1c79 
0fc5f61 0fe0376 0fb9aa5 0fc1d1d 0fb7ed1 
0fc19a1 0fdffdd 0fb6302 0fbd391 0fb4af5 
0fc1b5e 0fdfe30 0fb571a 0fbd9a7 0fb3b69 
0fc5d36 0fe02b0 0fba09e 0fc186f 0fb86fe 
0fbef84 0fdfb3a 0fb33e4 0fbab71 0fb1a76 
0fc5d90 0fe01a3 0fb98ac 0fc1b56 0fb7ca7 
0fc1a26 0fdffc5 0fb6357 0fbd411 0fb4b3f 
0fc1a75 0fdfd8f 0fb5623 0fbd8ae 0fb3a51 
0fc5dbd 0fe035c 0fba131 0fc18f4 0fb8742 
0fbefeb 0fdfcb0 0fb3463 0fbabd2 0fb1ae7 
0fc5cad 0fe02c6 0fb97e3 0fc1a88 0fb7b9d 
0fc1885 0fe0043 0fb61db 0fbd280 0fb499c 
0fc17f5 0fdfe95 0fb53b9 0fbd635 0fb37d3 
0fc5cda 0fe05c4 0fba02d 0fc181d 0fb865c 
0fbeeaf 0fdfe9a 0fb3314 0fbaa99 0fb19d7 
0fc5c29 0fe0516 0fb9712 0fc19fe 0fb7b38 
0fc1900 0fe026d 0fb6216 0fbd311 0fb4a46 
0fc189e 0fe00ec 0fb5425 0fbd6f7 0fb38bc 
0fc5d6f 0fe06d1 0fba063 0fc18b2 0fb86e6 
0fbef06 0fdffcd 0fb3349 0fbaad2 0fb1a44 
0fc5b38 0fe0587 0fb9602 0fc18f4 0fb7a1c 
0fc19a8 0fe03ff 0fb62b2 0fbd39d 0fb4ab5 
0fc1818 0fe028a 0fb53c9 0fbd65e 0fb3811 
0fc5d43 0fe087b 0fba055 0fc189a 0fb868c 
0fbee1f 0fe00cd 0fb3297 0fbaa15 0fb1950 
0fc5adc 0fe072c 0fb95c5 0fc18d5 0fb799e 
0fc19cf 0fe0521 0fb62d5 0fbd3ea 0fb4abd 
0fc16ff 0fe028b 0fb529a 0fbd553 0fb36de 
0fc5d7a 0fe0889 0fba049 0fc18ce 0fb868e 
0fbeeb3 0fe0157 0fb3310 0fbaaa6 0fb19e0 
0fc5b1d 0fe07d0 0fb95da 0fc1911 0fb79db 
0fc19c7 0fe056a 0fb62be 0fbd3dd 0fb4aac 
0fc16f9 0fe042f 0fb528d 0fbd557 0fb36df 
0fc5dcc 0fe0ab4 0fba096 0fc1938 0fb86d5 
0fbee68 0fe02f8 0fb32ec 0fbaa6b 0fb198d 
0fc5a56 0fe085f 0fb9529 0fc1873 0fb7909 
0fc19ea 0fe0572 0fb62f7 0fbd42d 0fb4acb 
0fc16ba 0fe03ba 0fb5267 0fbd54c 0fb36a9 
0fc5d53 0fe08eb 0fba02e 0fc18ee 0fb863a 
0fbeeba 0fe01cd 0fb332c 0fbaad6 0fb19f9 
0fc5ac1 0fe07c5 0fb956b 0fc18ec 0fb796d 
0fc1a86 0fe04fd 0fb6376 0fbd4c6 0fb4b6f 
0fc162c 0fe02c7 0fb51cd 0fbd4a1 0fb3625 
0fc5d7d 0fe08a6 0fba03a 0fc190b 0fb866f 
0fbee48 0fe0156 0fb32c6 0fbaa56 0fb1980 
0fc59c6 0fe0762 0fb9492 0fc1807 0fb7864 
0fc1b02 0fe0551 0fb6405 0fbd55f 0fb4bd6 
0fc1597 0fe02ba 0fb5157 0fbd434 0fb358a 
0fc5de2 0fe08a8 0fba083 0fc19a3 0fb8697 
0fbeeae 0fe01b3 0fb3322 0fbaae8 0fb19df 
0fc597a 0fe0764 0fb93f5 0fc17b5 0fb77df 
0fc1ab8 0fe056a 0fb63bf 0fbd504 0fb4b56 
0fc13d8 0fe0315 0fb4fe7 0fbd25c 0fb33a2 
0fc5ca0 0fe0950 0fb9f81 0fc1837 0fb8515 
0fbedb0 0fe01a8 0fb3150 0fba87d 0fb1799 
0fc59c3 0fe07b0 0fb91f4 0fc14ea 0fb7548 
0fc1c13 0fe062a 0fb626a 0fbd32d 0fb49ab 
0fc13ee 0fe0263 0fb4d04 0fbcf6f 0fb30ec 
0fc5c7f 0fe078d 0fb9c46 0fc1539 0fb8258 
0fbed0e 0fdff6d 0fb2ea1 0fba65d 0fb1589 
0fc586a 0fe05b6 0fb8f82 0fc13dc 0fb742c 
0fc1b4e 0fe031e 0fb604e 0fbd2ad 0fb497b 
0fc13ec 0fe0028 0fb4c24 0fbcf7a 0fb314a 
0fc5d8f 0fe068e 0fb9d0b 0fc162c 0fb838e 
0fbed8e 0fdffe5 0fb2f5b 0fba675 0fb1617 
0fc57b0 0fe06e6 0fb8fe7 0fc12d8 0fb7341 
0fc19dc 0fe0518 0fb60ae 0fbd11d 0fb47b2 
0fc12f1 0fe03d0 0fb4ca0 0fbce5d 0fb2fd7 
0fc5c64 0fe08fd 0fb9cf6 0fc1528 0fb81f7 
0fbec68 0fe0177 0fb2ef3 0fba576 0fb14ee 
0fc5692 0fe07c5 0fb8f14 0fc11e6 0fb7275 
0fc19b7 0fe0649 0fb60bc 0fbd127 0fb4874 
0fc1191 0fe0536 0fb4b7c 0fbcd29 0fb300a 
0fc5b8e 0fe0b29 0fb9c39 0fc147a 0fb82c6 
0fbeb90 0fe03d0 0fb2e67 0fba4d2 0fb15d6 
0fc5507 0fe086e 0fb8de1 0fc10bc 0fb7279 
0fc18e6 0fe0562 0fb602e 0fbd0b5 0fb4884 
0fc0f6e 0fe02e8 0fb49ec 0fbcb83 0fb2e96 
0fc5a5c 0fe0925 0fb9be1 0fc13ba 0fb818d 
0fbe980 0fe024e 0fb2d86 0fba325 0fb1395 
0fc53a5 0fe0a0a 0fb8f0a 0fc1194 0fb7237 
0fc192b 0fe0a6a 0fb6381 0fbd41a 0fb4a9f 
0fc0edf 0fe0967 0fb4bd1 0fbce06 0fb2fef 
0fc5a8c 0fe101a 0fb9dab 0fc1702 0fb8401 
0fbeaa7 0fe0955 0fb3012 0fba76a 0fb175f 
0fc54a2 0fe0e54 0fb8fa6 0fc139f 0fb7434 
0fc19be 0fe0adf 0fb634a 0fbd4b1 0fb4bd1 
0fc0f2a 0fe07a1 0fb4c12 0fbce4a 0fb30e5 
0fc5bd4 0fe0c2d 0fb9f4a 0fc184c 0fb8574 
0fbeab3 0fe03f7 0fb30b5 0fba782 0fb1782 
0fc545d 0fe0b01 0fb8fbf 0fc136c 0fb73a3 
0fc1aba 0fe08e7 0fb646f 0fbd5c9 0fb4c64 
0fc0f3a 0fe05fb 0fb4c35 0fbce84 0fb3050 
0fc5c49 0fe0cfe 0fb9f9a 0fc18e5 0fb8533 
0fbea0c 0fe063e 0fb2fd8 0fba6e8 0fb1663 
0fc5354 0fe0d31 0fb8e8b 0fc1277 0fb7225 
0fc1ac7 0fe0bc2 0fb6405 0fbd5e5 0fb4c5f 
0fc0ed0 0fe08b2 0fb4b3a 0fbce16 0fb3012 
0fc5bc3 0fe0db0 0fb9e76 0fc184c 0fb84e1 
0fbeb20 0fe0681 0fb3092 0fba7d3 0fb17f9 
0fc5374 0fe0ce6 0fb8e91 0fc1279 0fb72e6 
0fc1b05 0fe0bbb 0fb648a 0fbd5fe 0fb4cd7 
0fc0ee2 0fe0a24 0fb4b9a 0fbce00 0fb302b 
0fc5c92 0fe1072 0fb9f54 0fc1909 0fb8555 
0fbebb3 0fe09f1 0fb313f 0fba867 0fb1833 
0fc53cf 0fe0ff2 0fb8ec2 0fc12e3 0fb7293 
0fc1c28 0fe0f2b 0fb6589 0fbd738 0fb4d81 
0fc0eb5 0fe0cf9 0fb4b6a 0fbcdfc 0fb2fea 
0fc5d4f 0fe1329 0fba013 0fc19ef 0fb863e 
0fbeba9 0fe0b09 0fb315a 0fba86a 0fb1890 
0fc5450 0fe10a2 0fb8f64 0fc1378 0fb73a7 
0fc1d2b 0fe0e86 0fb6697 0fbd83f 0fb4efa 
0fc0f38 0fe0c06 0fb4bbe 0fbce6f 0fb30c8 
0fc5dac 0fe1165 0fba006 0fc1a3e 0fb869d 
0fbebf9 0fe095d 0fb3145 0fba8b8 0fb18c5 
0fc53b8 0fe0e9c 0fb8e6a 0fc12e1 0fb729f 
0fc1d68 0fe0d3a 0fb668e 0fbd873 0fb4e91 
0fbec66 0fe023b 0fb3391 0fbabeb 0fb1c00 
0fc3784 0fe060e 0fb70d0 0fbfab1 0fb5552 
0fc2f12 0fe0696 0fb7638 0fbedf6 0fb5e61 
0fbf2a3 0fe014f 0fb3137 0fbb4d9 0fb172c 
0fc5cef 0fe07ec 0fb9b7b 0fc1e2e 0fb8147 
0fbedf0 0fe0198 0fb3511 0fbad7d 0fb1d86 
0fc38c9 0fe04f6 0fb71fb 0fbfc00 0fb56a4 
0fc323c 0fe067c 0fb7939 0fbf128 0fb61a5 
0fbf40f 0fe002a 0fb327e 0fbb633 0fb18b5 
0fc5e68 0fe06ab 0fb9caf 0fc1f9d 0fb82b4 
0fbef4d 0fe0076 0fb363d 0fbaecc 0fb1ee0 
0fc38f1 0fe03c9 0fb71ea 0fbfc16 0fb56b5 
0fc327d 0fe055b 0fb7948 0fbf155 0fb61b5 
0fbf458 0fe0033 0fb32e4 0fbb687 0fb18f5 
0fc5f05 0fe071d 0fb9d58 0fc204e 0fb832b 
0fbf001 0fe00d8 0fb372b 0fbaf94 0fb1f93 
0fc3913 0fe0454 0fb7239 0fbfc4f 0fb56bf 
0fc3346 0fe05a1 0fb7a1f 0fbf232 0fb6268 
0fbf48d 0fe002f 0fb330f 0fbb6b5 0fb1933 
0fc5fc0 0fe0722 0fb9dd4 0fc2104 0fb83d2 
0fbf145 0fe0100 0fb383e 0fbb0d0 0fb20cf 
0fc39cc 0fe03e5 0fb72c5 0fbfd16 0fb5780 
0fc34f6 0fe052e 0fb7b91 0fbf3f4 0fb6418 
0fbf597 0fdff3e 0fb33db 0fbb7c1 0fb1a51 
0fc60f3 0fe059c 0fb9eb4 0fc2239 0fb84dc 
0fbf209 0fdfec0 0fb38d9 0fbb193 0fb218b 
0fc394b 0fe0123 0fb7239 0fbfc99 0fb56e3 
0fc3474 0fe022b 0fb7b11 0fbf37a 0fb637c 
0fbf4e5 0fdfcc3 0fb3353 0fbb71f 0fb198b 
0fc6195 0fe04af 0fb9f5c 0fc22e9 0fb8563 
0fbf292 0fdfd60 0fb3958 0fbb21c 0fb2200 
0fc3ab8 0fe00a1 0fb7374 0fbfe00 0fb5837 
0fc366c 0fe0143 0fb7ccf 0fbf56b 0fb6556 
0fbf56d 0fdfab5 0fb33c1 0fbb7b4 0fb1a25 
0fc61dd 0fe01c3 0fb9fa9 0fc2354 0fb85a7 
0fbf2f7 0fdfa74 0fb39d6 0fbb2a1 0fb2285 
0fc3a67 0fdfd78 0fb72f5 0fbfd76 0fb57aa 
0fc386d 0fdfeb2 0fb7c07 0fbf46a 0fb6495 
0fbf737 0fdf8b8 0fb32c4 0fbb666 0fb1938 
0fc62e7 0fdff1f 0fb9dc0 0fc2144 0fb83f6 
0fbf4fe 0fdf8f8 0fb38f8 0fbb18c 0fb21df 
0fc39ea 0fdfa5a 0fb7010 0fbfa7b 0fb5500 
0fc3770 0fdfb99 0fb7b14 0fbf3a6 0fb63c4 
0fbf643 0fdf610 0fb31eb 0fbb58d 0fb186d 
0fc62a5 0fdfdb4 0fb9dbf 0fc211e 0fb83b2 
0fbf4c1 0fdf898 0fb393e 0fbb165 0fb21ce 
0fc3a63 0fdfbbc 0fb70dc 0fbfada 0fb5559 
0fc37bb 0fdfc9d 0fb7ba9 0fbf3ff 0fb63fe 
0fbf62c 0fdf73b 0fb31ec 0fbb569 0fb182d 
0fc629d 0fdfe7a 0fb9daa 0fc2107 0fb8326 
0fbf41d 0fdf7c1 0fb3882 0fbb0c8 0fb20ca 
0fc3acf 0fdfbf8 0fb7354 0fbfe13 0fb580d 
0fc3962 0fdfbc6 0fb7f31 0fbf86d 0fb67c8 
0fbf70c 0fdf631 0fb34bf 0fbb958 0fb1b86 
0fc63e9 0fdfd54 0fba083 0fc2566 0fb873a 
0fbf66d 0fdf6b4 0fb3bc2 0fbb553 0fb2581 
0fc3c6d 0fdf8ac 0fb7211 0fbfca0 0fb571a 
0fc3a5c 0fdf8f6 0fb7dcb 0fbf653 0fb6670 
0fbf781 0fdf496 0fb334f 0fbb671 0fb196e 
0fc6301 0fdfbce 0fb9e20 0fc2150 0fb8348 
0fbf598 0fdf5c5 0fb3a30 0fbb207 0fb2217 
0fc3994 0fdf7bb 0fb7038 0fbf9e7 0fb53f1 
0fc3a43 0fdfa31 0fb7e5d 0fbf64d 0fb65e1 
0fbf64f 0fdf4d4 0fb32c4 0fbb584 0fb1886 
0fc62d5 0fdfcc6 0fb9e47 0fc2170 0fb8408 
0fbf4bf 0fdf694 0fb39be 0fbb18e 0fb2297 
0fc37b4 0fdf8f5 0fb6eb4 0fbf86b 0fb53de 
0fc3779 0fdfa09 0fb7bee 0fbf3ea 0fb64d7 
0fbf3ef 0fdf482 0fb30cd 0fbb377 0fb17c4 
0fc61b5 0fdfc43 0fb9d79 0fc2088 0fb83e8 
0fbf507 0fdf6dc 0fb3a49 0fbb1ce 0fb233f 
0fc36d0 0fdf948 0fb6e63 0fbf7a5 0fb52fb 
0fc37c3 0fdfc1b 0fb7cb3 0fbf45c 0fb64b4 
0fbf333 0fdf731 0fb308d 0fbb2df 0fb166f 
0fc612c 0fe0044 0fb9d39 0fc2035 0fb82a4 
0fbf3cb 0fdfb4e 0fb38f8 0fbb0bd 0fb217c 
0fc37bc 0fe00ab 0fb6e61 0fbf880 0fb536c 
0fc38cc 0fe0236 0fb7ccb 0fbf56a 0fb65c0 
0fbf2c2 0fdfb49 0fb2f73 0fbb27b 0fb167a 
0fc6089 0fe02cb 0fb9e7f 0fc2279 0fb8512 
0fbf3f1 0fdfb65 0fb3bac 0fbb3ee 0fb2509 
0fc3622 0fdfcb6 0fb6fb7 0fbfa13 0fb54fd 
0fc396f 0fdfec4 0fb8053 0fbf939 0fb6909 
0fbf370 0fdf926 0fb32de 0fbb64a 0fb1996 
0fc612e 0fe0058 0fb9f36 0fc2376 0fb854b 
0fbf53a 0fdfa66 0fb3d35 0fbb579 0fb259e 
0fc36ad 0fdfe2f 0fb7083 0fbfabe 0fb54de 
0fc3a72 0fe021c 0fb816a 0fbfa50 0fb698d 
0fbf369 0fdfca5 0fb32dd 0fbb649 0fb195e 
0fc61cd 0fe03f7 0fb9f8b 0fc2433 0fb85cf 
0fbf602 0fdfe01 0fb3d85 0fbb659 0fb26b9 
0fc3638 0fe005d 0fb6f5c 0fbfa6d 0fb54d2 
0fc3a8e 0fe02da 0fb811e 0fbfa87 0fb6a35 
0fbf399 0fdfe0d 0fb3344 0fbb68e 0fb1a4b 
0fc6238 0fe0686 0fba063 0fc24a3 0fb8692 
0fbf6da 0fe0189 0fb3edd 0fbb72d 0fb27b6 
0fc36d0 0fe049b 0fb7085 0fbfb14 0fb5553 
0fc3c23 0fe07ae 0fb82e2 0fbfc32 0fb6b46 
0fbf48c 0fe02b6 0fb3406 0fbb794 0fb1ac8 
0fc6349 0fe0b43 0fba133 0fc25cb 0fb873a 
0fbf818 0fe068a 0fb400c 0fbb87f 0fb28e7 
0fc3661 0fe084d 0fb7039 0fbfaa0 0fb54f7 
0fc3c48 0fe0a9c 0fb836e 0fbfc70 0fb6bba 
0fbf433 0fe042c 0fb3435 0fbb743 0fb1ae0 
0fc6309 0fe0b41 0fba11e 0fc25aa 0fb875c 
0fbf7a0 0fe0517 0fb3f94 0fbb831 0fb28d8 
0fc36de 0fe077c 0fb7070 0fbfb69 0fb55a5 
0fc3db7 0fe09f6 0fb845e 0fbfe0f 0fb6d15 
0fbf4ca 0fe03d2 0fb3471 0fbb7fd 0fb1b2f 
0fc6381 0fe0b6b 0fba17d 0fc2641 0fb8745 
0fbf898 0fe0622 0fb40b7 0fbb91f 0fb292f 
0fc372d 0fe0910 0fb7106 0fbfbac 0fb5559 
0fc3ee2 0fe0b1f 0fb835d 0fbfc78 0fb6b52 
0fbf4eb 0fe044d 0fb3203 0fbb4e8 0fb1836 
0fc63c7 0fe0b25 0fb9ec5 0fc234e 0fb8477 
0fbf8c3 0fe0485 0fb3dd5 0fbb610 0fb2679 
0fc365e 0fe067d 0fb6d28 0fbf7a1 0fb51bf 
0fc3d57 0fe0789 0fb8150 0fbfa7b 0fb695e 
0fbf3fa 0fe0185 0fb310a 0fbb3f6 0fb1754 
0fc61f6 0fe070d 0fb9d27 0fc21db 0fb82c4 
0fbf7f7 0fe013e 0fb3d01 0fbb57a 0fb2591 
0fc34e1 0fe02c2 0fb6b87 0fbf65f 0fb5020 
0fc3d30 0fe044f 0fb80c6 0fbfa76 0fb68e4 
0fbf323 0fdfe28 0fb2fe5 0fbb327 0fb163b 
0fc62cc 0fe0541 0fb9d83 0fc2271 0fb8300 
0fbf859 0fdfee1 0fb3d45 0fbb5b9 0fb25b1 
0fc34d0 0fe00ba 0fb6b98 0fbf64e 0fb4fe7 
0fc3e36 0fe03a7 0fb8387 0fbfd47 0fb6b5f 
0fbf322 0fdfd84 0fb32cc 0fbb63b 0fb18fc 
0fc6278 0fe042e 0fb9fe3 0fc253f 0fb8555 
0fbf8c2 0fdfe41 0fb4089 0fbb951 0fb290a 
0fc3487 0fdffe8 0fb6de7 0fbf910 0fb5272 
0fc3ecc 0fe0206 0fb84f7 0fbff22 0fb6d2b 
0fbf3b1 0fdfc00 0fb3346 0fbb6db 0fb19cb 
0fc63cb 0fe0361 0fba108 0fc26b1 0fb86de 
0fbfa03 0fdfd16 0fb4199 0fbbaa5 0fb2a84 
0fc3572 0fdff6a 0fb6e88 0fbfa0b 0fb538c 
0fc401b 0fe01b9 0fb8613 0fc007b 0fb6e8d 
0fbf36e 0fdfb09 0fb32f1 0fbb697 0fb19c0 
0fc638b 0fe0264 0fba0a6 0fc267f 0fb869a 
0fbfafe 0fdfcf7 0fb4293 0fbbba2 0fb2b80 
0fc354d 0fdfeb1 0fb6e76 0fbf9f4 0fb534b 
0fc4131 0fe00b7 0fb8720 0fc01ab 0fb6f61 
0fbf423 0fdf984 0fb33b3 0fbb763 0fb1a5a 
0fc6457 0fe001b 0fba13f 0fc2751 0fb871f 
0fbfbc6 0fdfa06 0fb4343 0fbbc5f 0fb2c29 
0fc3555 0fdfb8a 0fb6e5e 0fbf9f0 0fb5333 
0fc4215 0fdfdb8 0fb87ec 0fc0298 0fb704b 
0fbf47f 0fdf6e9 0fb340c 0fbb7bc 0fb1ae4 
0fc6487 0fdfd6c 0fba16c 0fc2790 0fb8766 
0fbfb32 0fdf6c9 0fb42d5 0fbbbe8 0fb2bd3 
0fc34f6 0fdf975 0fb6e22 0fbf9af 0fb5307 
0fc4213 0fdfbc4 0fb87ef 0fc02a6 0fb704e 
0fbf31e 0fdf46c 0fb32b7 0fbb665 0fb1975 
0fc6428 0fdfc5a 0fba11b 0fc2733 0fb86ca 
0fbfc27 0fdf76b 0fb43fc 0fbbcce 0fb2c80 
0fc33f9 0fdf954 0fb6d5f 0fbf8a7 0fb51b4 
0fc411c 0fdfb8f 0fb8730 0fc01ac 0fb6eec 
0fbf2d8 0fdf4db 0fb329c 0fbb631 0fb18e8 
0fc6392 0fdfb99 0fba077 0fc26b8 0fb85df 
0fbfb90 0fdf5c0 0fb4356 0fbbc46 0fb2b99 
0fc34bf 0fdf83f 0fb6df4 0fbf977 0fb5243 
0fc435b 0fdf9e8 0fb8901 0fc03d9 0fb710e 
0fbf43b 0fdf1c6 0fb33af 0fbb77d 0fb1a4b 
