0fc33d8 0fc8720 0fba313 0fb6d86 0fc1146 
0fc50f4 0fc75e2 0fbbec6 0fb8749 0fc3377 
0fc1d72 0fc62cf 0fb8a53 0fb54d9 0fc1be3 
0fc72b7 0fc75dd 0fbdf43 0fba9be 0fc2fdf 
0fc1c4c 0fc6b4a 0fb8a5a 0fb52da 0fc2251 
0fc5339 0fc6b06 0fbbf14 0fb8ac9 0fc1f31 
0fc50fc 0fc77e7 0fbbebf 0fb8750 0fc2c4f 
0fc1d31 0fc6494 0fb89f7 0fb5485 0fc1457 
0fc7392 0fc78d7 0fbdfff 0fbaa8c 0fc2a65 
0fc1cd6 0fc6d7c 0fb8ad0 0fb536b 0fc1dba 
0fc53ef 0fc6c25 0fbbfc0 0fb8b7d 0fc1c14 
0fc51cd 0fc782d 0fbbf7d 0fb8809 0fc2b68 
0fc1e34 0fc6452 0fb8aff 0fb5584 0fc1595 
0fc733c 0fc7700 0fbdfa7 0fbaa22 0fc2c60 
0fc1cdc 0fc6ba4 0fb8ad7 0fb5368 0fc2148 
0fc53a8 0fc6a10 0fbbf98 0fb8b40 0fc2064 
0fc51d7 0fc76b6 0fbbfaf 0fb882b 0fc304b 
0fc1ec5 0fc6346 0fb8bb5 0fb5636 0fc1a3f 
0fc737e 0fc75e2 0fbe000 0fbaa76 0fc2f5a 
0fc1d44 0fc6b4c 0fb8b45 0fb53cb 0fc22e2 
0fc54c9 0fc6ac4 0fbc0a0 0fb8c51 0fc2088 
0fc5353 0fc7899 0fbc112 0fb8995 0fc2f2e 
0fc1ff6 0fc6541 0fb8cbd 0fb5747 0fc1727 
0fc74e0 0fc78dc 0fbe14f 0fbabd2 0fc2bc6 
0fc1dce 0fc6dd1 0fb8bc4 0fb545e 0fc1dd5 
0fc5537 0fc6d68 0fbc112 0fb8cc9 0fc1b3e 
0fc5393 0fc7ac1 0fbc148 0fb89d9 0fc2a26 
0fc2096 0fc6704 0fb8d44 0fb57ef 0fc13c1 
0fc7597 0fc7978 0fbe1e6 0fbac88 0fc2a21 
0fc1fbb 0fc6e08 0fb8d90 0fb5639 0fc1fc9 
0fc57a9 0fc6d55 0fbc347 0fb8f21 0fc2085 
0fc548f 0fc790a 0fbc22c 0fb8acc 0fc300a 
0fc21ad 0fc64c3 0fb8e4f 0fb58f6 0fc1a29 
0fc7620 0fc76db 0fbe271 0fbad03 0fc2fa4 
0fc1f8e 0fc6c7c 0fb8d6b 0fb55fb 0fc237e 
0fc55f2 0fc6c37 0fbc1bb 0fb8d6f 0fc2105 
0fc53c5 0fc7a67 0fbc16a 0fb89f5 0fc2f6a 
0fc20c1 0fc67f5 0fb8d83 0fb5815 0fc17ce 
0fc74cf 0fc7b5f 0fbe13b 0fbabc0 0fc2bdb 
0fc1d99 0fc70a4 0fb8b87 0fb5413 0fc1f2c 
0fc5526 0fc706d 0fbc0d1 0fb8c93 0fc1e0f 
0fc52a4 0fc7bdf 0fbc021 0fb88b9 0fc2c60 
0fc200c 0fc672f 0fb8c98 0fb5729 0fc15ca 
0fc7542 0fc7948 0fbe17d 0fbabee 0fc2bcd 
0fc1f2f 0fc6d1a 0fb8cef 0fb5569 0fc203c 
0fc55bb 0fc6a63 0fbc16a 0fb8d05 0fc1e5d 
0fc531a 0fc7742 0fbc0ae 0fb8921 0fc2df8 
0fc202b 0fc641a 0fb8cbf 0fb5744 0fc1819 
0fc740f 0fc7701 0fbe054 0fbaace 0fc2e31 
0fc1d55 0fc6cab 0fb8b23 0fb53b7 0fc2311 
0fc5481 0fc6bf0 0fbc041 0fb8bf4 0fc2297 
0fc520a 0fc7835 0fbbfb2 0fb8832 0fc3287 
0fc1ea3 0fc6302 0fb8b6d 0fb55e0 0fc1c1b 
0fc7344 0fc7477 0fbdfb5 0fbaa12 0fc31e5 
0fc1c62 0fc687c 0fb8a5b 0fb52c3 0fc258f 
0fc5415 0fc67e8 0fbbfdf 0fb8b66 0fc243b 
0fc5118 0fc753a 0fbbec5 0fb8717 0fc3341 
0fc1dfb 0fc624a 0fb8ac4 0fb5509 0fc1bcb 
0fc7260 0fc75f6 0fbded8 0fba906 0fc303b 
0fc1be4 0fc6c33 0fb89f1 0fb5231 0fc2279 
0fc53fc 0fc6ccb 0fbbd85 0fb88d2 0fc1cf1 
0fc50a2 0fc7a56 0fbbba2 0fb83bc 0fc28fb 
0fc1f2f 0fc6713 0fb8938 0fb5354 0fc1122 
0fc7470 0fc78b7 0fbde2f 0fba826 0fc261b 
0fc1d0e 0fc6aad 0fb8857 0fb5057 0fc17f2 
0fc5564 0fc6a88 0fbbe6f 0fb89b8 0fc16e1 
0fc50bb 0fc772b 0fbbbd1 0fb83df 0fc25a3 
0fc1f4f 0fc63d9 0fb894c 0fb534f 0fc121b 
0fc72ef 0fc7562 0fbdc9a 0fba685 0fc2a57 
0fc1c05 0fc6af0 0fb8748 0fb4f49 0fc1f84 
0fc53b6 0fc6a3e 0fbbccd 0fb87fe 0fc1e32 
0fc4f45 0fc762a 0fbba6b 0fb825f 0fc2dc6 
0fc1d60 0fc625f 0fb876f 0fb5168 0fc1870 
0fc7139 0fc7599 0fbdb07 0fba4f5 0fc2e77 
0fc1a13 0fc6996 0fb854f 0fb4d51 0fc1f87 
0fc52f7 0fc68d0 0fbbc04 0fb873a 0fc1b46 
0fc4d58 0fc74b2 0fbb8fb 0fb8104 0fc26d1 
0fc1d92 0fc63e3 0fb8a08 0fb546f 0fc12bd 
0fc7163 0fc77fe 0fbdd88 0fba7d3 0fc2752 
0fc1a70 0fc6d4a 0fb8828 0fb508f 0fc1a6d 
0fc535f 0fc6cc8 0fbbf0c 0fb8a8a 0fc1a56 
0fc4df7 0fc7670 0fbbba7 0fb83e2 0fc2a03 
0fc1d4f 0fc619b 0fb89e7 0fb5433 0fc16af 
0fc7099 0fc72ba 0fbdce4 0fba720 0fc2f24 
0fc1943 0fc66ac 0fb86f9 0fb4f63 0fc25f6 
0fc52d8 0fc6755 0fbbe59 0fb89f2 0fc2954 
0fc4ddd 0fc7456 0fbbb5b 0fb83b7 0fc3a82 
0fc1bda 0fc60fc 0fb8866 0fb52cf 0fc2481 
0fc703d 0fc7420 0fbdc79 0fba6ca 0fc39b1 
0fc193f 0fc67c4 0fb8719 0fb4f73 0fc2ae2 
0fc522d 0fc6813 0fbbdeb 0fb8962 0fc2729 
0fc4e05 0fc76c7 0fbbb95 0fb83eb 0fc33e6 
0fc1cae 0fc644c 0fb893d 0fb53ad 0fc1a66 
0fc7143 0fc7840 0fbdd84 0fba7ca 0fc2d58 
0fc1a60 0fc6c97 0fb881e 0fb5087 0fc1e25 
0fc53f4 0fc6c40 0fbbf8c 0fb8b16 0fc1b17 
0fc4f45 0fc785a 0fbbcdd 0fb8529 0fc28e5 
0fc1ec2 0fc653e 0fb8b52 0fb55b7 0fc1364 
0fc7206 0fc7727 0fbde55 0fba880 0fc29d9 
0fc1b63 0fc6b1a 0fb8918 0fb5173 0fc1e93 
0fc547b 0fc6997 0fbc018 0fb8b83 0fc1eaf 
0fc4fbb 0fc7523 0fbbd27 0fb856c 0fc2f86 
0fc1efc 0fc6150 0fb8b5c 0fb55b9 0fc1bad 
0fc71c0 0fc7470 0fbdde7 0fba81e 0fc32c8 
0fc1994 0fc6992 0fb872e 0fb4f8b 0fc26c8 
0fc535c 0fc6a2b 0fbbef3 0fb8a61 0fc26e4 
0fc4e1d 0fc7651 0fbbbab 0fb83da 0fc350f 
0fc1e00 0fc638e 0fb8a6b 0fb54b8 0fc1de6 
0fc7244 0fc76eb 0fbde69 0fba88f 0fc3309 
0fc1acc 0fc6b56 0fb8864 0fb50be 0fc24b9 
0fc548b 0fc6bd5 0fbc00c 0fb8b80 0fc22e5 
0fc4f8d 0fc78f1 0fbbcfb 0fb8535 0fc30de 
0fc1fbf 0fc6662 0fb8c1a 0fb5673 0fc1a21 
0fc735d 0fc79ed 0fbdf6c 0fba993 0fc2fe3 
0fc1b52 0fc6e70 0fb88e1 0fb513c 0fc2227 
0fc5511 0fc6e2d 0fbc08d 0fb8bff 0fc2177 
0fc4f9e 0fc79d0 0fbbd18 0fb8553 0fc310c 
0fc203a 0fc65ff 0fb8c9a 0fb56f4 0fc1cac 
0fc73d7 0fc77f8 0fbe005 0fbaa29 0fc33b0 
0fc1b4e 0fc6b1f 0fb88df 0fb5139 0fc2683 
0fc556e 0fc6ad7 0fbc0cf 0fb8c46 0fc25c4 
0fc4fd6 0fc76ec 0fbbd2c 0fb856b 0fc344c 
0fc2005 0fc639a 0fb8c63 0fb56b9 0fc1df2 
0fc73b8 0fc76c4 0fbdfba 0fba9e1 0fc343b 
0fc1c45 0fc6adb 0fb89c3 0fb521f 0fc27f3 
0fc56b6 0fc6af1 0fbc216 0fb8d93 0fc2706 
0fc5050 0fc76e8 0fbbdb0 0fb85f6 0fc33e3 
0fc2024 0fc63d0 0fb8c65 0fb56cc 0fc1c4a 
0fc731a 0fc77e3 0fbdf1f 0fba952 0fc311a 
0fc1bba 0fc6d56 0fb892f 0fb518f 0fc23c7 
0fc562a 0fc6cb1 0fbc17f 0fb8d05 0fc2359 
0fc502b 0fc7738 0fbbd70 0fb85c4 0fc32e2 
0fc2076 0fc6375 0fb8cc1 0fb5720 0fc1bdb 
0fc73e8 0fc769c 0fbdff5 0fbaa16 0fc3184 
0fc1c39 0fc6a86 0fb89c4 0fb5217 0fc24a1 
0fc56db 0fc6a42 0fbc23c 0fb8daf 0fc2405 
0fc505a 0fc75d8 0fbbdba 0fb85f0 0fc31e3 
0fc20d9 0fc63e1 0fb8d38 0fb5775 0fc1a63 
0fc7472 0fc7871 0fbe095 0fbaa8a 0fc2fa8 
0fc1d8b 0fc6cd9 0fb8b31 0fb534c 0fc236e 
0fc5756 0fc6ceb 0fbc2c8 0fb8e0f 0fc21a0 
0fc50b1 0fc7b4f 0fbbe0a 0fb8628 0fc3002 
0fc211b 0fc686b 0fb8d5d 0fb57b8 0fc1b85 
0fc7411 0fc796f 0fbe00f 0fbaa41 0fc32ca 
0fc1c4b 0fc6c5c 0fb89ae 0fb522d 0fc2682 
0fc56d3 0fc6e0a 0fbc218 0fb8dbc 0fc2475 
0fc5093 0fc7c57 0fbbdc6 0fb863d 0fc32eb 
0fc2157 0fc690a 0fb8da7 0fb5822 0fc1cc0 
0fc7475 0fc78e3 0fbe09a 0fbaad5 0fc338e 
0fc1c7c 0fc6931 0fb8a07 0fb526f 0fc2747 
0fc573c 0fc69e7 0fbc2bd 0fb8e42 0fc26d9 
0fc5000 0fc760d 0fbbd8b 0fb85c1 0fc347a 
0fc20f5 0fc6245 0fb8d5c 0fb57ae 0fc1f4b 
0fc73d4 0fc737f 0fbe005 0fbaa19 0fc35aa 
0fc1bd3 0fc682e 0fb89b8 0fb51eb 0fc2b87 
0fc5549 0fc6962 0fbc0fd 0fb8c4d 0fc29c0 
0fc4eeb 0fc7680 0fbbc97 0fb8498 0fc3546 
0fc1fe7 0fc62e8 0fb8c90 0fb56af 0fc1eb7 
0fc72a7 0fc7467 0fbdee3 0fba8be 0fc33c7 
0fc1b2b 0fc6990 0fb8670 0fb4e48 0fc2229 
0fc561a 0fc6b28 0fbc148 0fb8c88 0fc22d3 
0fc4ff7 0fc796f 0fbbd8e 0fb85ba 0fc30e7 
0fc204c 0fc663c 0fb8ccc 0fb572a 0fc1a19 
0fc72a0 0fc79f1 0fbdefc 0fba922 0fc2f03 
0fc1ad9 0fc6cf3 0fb88b1 0fb510f 0fc2241 
0fc568e 0fc6ba6 0fbc254 0fb8dbb 0fc2231 
0fc500c 0fc7588 0fbbdcf 0fb85df 0fc2f6c 
0fc219b 0fc645b 0fb8e4c 0fb587d 0fc175f 
0fc745c 0fc792e 0fbe0e3 0fbaae4 0fc2ca3 
0fc1ceb 0fc6bf5 0fb8af6 0fb532d 0fc2241 
0fc58b6 0fc69ec 0fbc4b4 0fb8ff5 0fc25d2 
0fc514c 0fc76cb 0fbbf0d 0fb8736 0fc343d 
0fc223b 0fc6689 0fb8ebb 0fb592c 0fc1b01 
0fc7512 0fc7c4a 0fbe172 0fbaba4 0fc2d73 
0fc1d65 0fc7161 0fb8b66 0fb53d0 0fc1f6d 
0fc58d6 0fc7368 0fbc4c4 0fb9046 0fc1e8e 
0fc520c 0fc7e64 0fbbfe5 0fb882d 0fc2b5c 
0fc232d 0fc6a4a 0fb9001 0fb5a73 0fc1292 
0fc7641 0fc7cce 0fbe2ed 0fbad21 0fc2859 
0fc1e7a 0fc704a 0fb8c95 0fb5502 0fc1b9e 
0fc599e 0fc713b 0fbc59c 0fb912b 0fc1b7c 
0fc52d4 0fc7ba5 0fbc0bf 0fb8912 0fc2b8d 
0fc2372 0fc6762 0fb905b 0fb5ad3 0fc15b8 
0fc7678 0fc7b48 0fbe346 0fbad7f 0fc2bda 
0fc1fa1 0fc6dbd 0fb8dfc 0fb5661 0fc20a6 
0fc5a7e 0fc6c6d 0fbc6b9 0fb9244 0fc2204 
0fc532a 0fc76af 0fbc149 0fb89a2 0fc31c3 
0fc2451 0fc637b 0fb9136 0fb5bd9 0fc1c41 
0fc7701 0fc7800 0fbe3bb 0fbae26 0fc32fa 
0fc1f97 0fc6d38 0fb8dbb 0fb566c 0fc2780 
0fc59ab 0fc6e66 0fbc5c9 0fb9185 0fc2543 
0fc5296 0fc7b07 0fbc0ac 0fb892b 0fc31d6 
0fc2506 0fc683a 0fb91f9 0fb5cab 0fc1bd6 
0fc779c 0fc7a71 0fbe463 0fbaed8 0fc2fb6 
0fc1fea 0fc6e60 0fb8e15 0fb56df 0fc20b7 
0fc5b69 0fc7084 0fbc772 0fb9356 0fc1ea2 
0fc54a4 0fc7d72 0fbc2a1 0fb8b50 0fc2d61 
0fc25c2 0fc6883 0fb92a7 0fb5d80 0fc17a5 
0fc789a 0fc7a6e 0fbe543 0fbafdd 0fc2e69 
0fc2114 0fc6e3f 0fb8f28 0fb57fe 0fc2182 
0fc5bb7 0fc6dcd 0fbc790 0fb937f 0fc2188 
0fc545b 0fc7a48 0fbc22a 0fb8ad7 0fc2fd7 
0fc25aa 0fc684e 0fb9272 0fb5d4e 0fc1959 
0fc77e2 0fc7bb6 0fbe478 0fbaf14 0fc2f07 
0fc2105 0fc70f1 0fb8f09 0fb57e3 0fc2244 
0fc5c97 0fc716e 0fbc874 0fb9471 0fc229c 
0fc54b3 0fc7e1d 0fbc293 0fb8b4d 0fc3073 
0fc26b6 0fc6a49 0fb936f 0fb5e62 0fc1a3c 
0fc7954 0fc7bd9 0fbe5e8 0fbb08f 0fc30a6 
0fc2180 0fc706c 0fb8f81 0fb5866 0fc22f3 
0fc5d28 0fc72e4 0fbc904 0fb9504 0fc222c 
0fc560e 0fc7f28 0fbc3e5 0fb8ca4 0fc3067 
0fc27f3 0fc6c56 0fb94b0 0fb5fa1 0fc19ce 
0fc7aad 0fc808c 0fbe736 0fbb1e9 0fc303f 
0fc22d6 0fc74ae 0fb90c0 0fb59bb 0fc22d7 
0fc5e33 0fc7587 0fbca11 0fb9620 0fc22c8 
0fc55bd 0fc8032 0fbc39d 0fb8c60 0fc31cc 
0fc27da 0fc6d4a 0fb9491 0fb5f84 0fc1ce0 
0fc7a4f 0fc7ff1 0fbe6dd 0fbb181 0fc3429 
0fc2317 0fc738c 0fb911b 0fb59fa 0fc28e2 
0fc5e41 0fc72bb 0fbca18 0fb9611 0fc297f 
0fc55a2 0fc7dbb 0fbc370 0fb8c2c 0fc37a8 
0fc27a4 0fc6a35 0fb9460 0fb5f47 0fc21ee 
0fc79b6 0fc7d19 0fbe654 0fbb0f2 0fc37e3 
0fc21f6 0fc715e 0fb9004 0fb58e9 0fc2a02 
0fc5de3 0fc720a 0fbc9c9 0fb95d0 0fc294f 
0fc5510 0fc7d3b 0fbc2eb 0fb8bc2 0fc35e6 
0fc2779 0fc6ab3 0fb942e 0fb5f3b 0fc1edf 
0fc79c7 0fc7e48 0fbe636 0fbb103 0fc340a 
0fc217d 0fc7256 0fb8f57 0fb5862 0fc2601 
0fc5d45 0fc7428 0fbc8fe 0fb950e 0fc25d3 
0fc54e3 0fc8179 0fbc27a 0fb8b4f 0fc34ad 
0fc2698 0fc6f4e 0fb932e 0fb5e26 0fc1bde 
0fc790d 0fc8121 0fbe5a1 0fbb037 0fc32fc 
0fc21b3 0fc716b 0fb8fba 0fb5888 0fc28d0 
0fc5e85 0fc704e 0fbca68 0fb9651 0fc2b84 
0fc558c 0fc7c5d 0fbc373 0fb8c25 0fc37ad 
0fc2890 0fc6a18 0fb955c 0fb602c 0fc1f4d 
0fc7af9 0fc7f82 0fbe78c 0fbb20a 0fc3249 
0fc232d 0fc72c1 0fb9124 0fb59cf 0fc2479 
0fc5fb3 0fc726f 0fbcb91 0fb9747 0fc2443 
0fc5651 0fc7f88 0fbc449 0fb8cb5 0fc305b 
0fc2893 0fc6f09 0fb958d 0fb6029 0fc1779 
0fc7778 0fc79c9 0fbe3ac 0fbaec0 0fc2dd2 
0fc66ff 0fc7f7b 0fbd53f 0fb9cf7 0fc3777 
0fc4054 0fc6e83 0fbad60 0fb7793 0fc1c07 
0fc8e17 0fc8a78 0fbfb4e 0fbc4c3 0fc3009 
0fc3504 0fc774f 0fba342 0fb6b4d 0fc2007 
0fc7723 0fc7734 0fbe377 0fbae71 0fc21da 
0fc64f5 0fc8719 0fbd341 0fb9b31 0fc2af8 
0fc3d89 0fc792f 0fbaaab 0fb7506 0fc13e9 
0fc8af6 0fc92c7 0fbf80d 0fbc1ef 0fc2a5e 
0fc306f 0fc8a78 0fb9ec3 0fb673c 0fc1a7e 
0fc71d2 0fc8f9d 0fbde27 0fba98d 0fc1cf9 
0fc6039 0fc9b4b 0fbceaf 0fb96b5 0fc2a4f 
0fc3ac5 0fc85fb 0fba7e5 0fb724d 0fc1597 
0fc89e1 0fc94ff 0fbf6d2 0fbc0ab 0fc2c9a 
0fc313b 0fc8534 0fb9f7b 0fb67e3 0fc1f17 
0fc7277 0fc8270 0fbdefe 0fbaa13 0fc23f4 
0fc60ab 0fc866f 0fbcf51 0fb96ff 0fc32de 
0fc3a36 0fc7193 0fba746 0fb717d 0fc1e76 
0fc871b 0fc8293 0fbf3fe 0fbbdb1 0fc33e5 
0fc2d64 0fc71c0 0fb9b99 0fb63e6 0fc223d 
0fc707a 0fc74a9 0fbdcc2 0fba7e2 0fc23ed 
0fc5fbb 0fc8124 0fbcdee 0fb95d6 0fc3021 
0fc39bc 0fc714b 0fba6ce 0fb7108 0fc18ad 
0fc884b 0fc8723 0fbf553 0fbbf07 0fc2fd8 
0fc2f1f 0fc7c68 0fb9d86 0fb65c1 0fc1fe8 
0fc70fc 0fc7f7e 0fbdd3d 0fba890 0fc2106 
0fc5fdf 0fc8d03 0fbce49 0fb9633 0fc2b9d 
0fc39e5 0fc7c2a 0fba6dd 0fb7142 0fc1498 
0fc88f3 0fc9157 0fbf5e1 0fbbfae 0fc2d22 
0fc2ffe 0fc837a 0fb9e41 0fb6689 0fc1da4 
0fc732a 0fc850c 0fbdf70 0fbaa96 0fc1ffe 
0fc62eb 0fc8c2f 0fbd15e 0fb9908 0fc2c4f 
0fc3dbb 0fc75be 0fbaab2 0fb74dc 0fc16dc 
0fc8b9f 0fc86e7 0fbf891 0fbc228 0fc2e8d 
0fc314e 0fc7790 0fb9f8b 0fb67bb 0fc1ffe 
0fc73f3 0fc78d7 0fbe040 0fbab44 0fc2350 
0fc6377 0fc83a4 0fbd1c4 0fb9983 0fc3095 
0fc3dcb 0fc71ea 0fbaabc 0fb74ec 0fc1a04 
0fc8bd0 0fc8665 0fbf8d4 0fbc261 0fc2f8a 
0fc3290 0fc7a0f 0fba0b5 0fb68fa 0fc1f45 
0fc74ef 0fc7f3c 0fbe132 0fbac61 0fc21cc 
0fc64ed 0fc8c42 0fbd343 0fb9b20 0fc2e01 
0fc3f44 0fc7814 0fbac27 0fb7688 0fc185c 
0fc8cf2 0fc8b35 0fbf9d7 0fbc394 0fc31e6 
0fc32fe 0fc7e0f 0fba155 0fb6985 0fc21e7 
0fc758a 0fc7fdc 0fbe1af 0fbaccc 0fc246e 
0fc6435 0fc8e85 0fbd256 0fb9a48 0fc31d2 
0fc3f22 0fc7ce9 0fbac2e 0fb7657 0fc1b51 
0fc8eb0 0fc8f21 0fbfbb8 0fbc559 0fc33f2 
0fc3577 0fc8022 0fba3b8 0fb6bf7 0fc2590 
0fc7812 0fc81e3 0fbe43d 0fbaf71 0fc2950 
0fc6676 0fc8c96 0fbd49d 0fb9c8f 0fc3585 
0fc40ee 0fc7a20 0fbadd4 0fb7827 0fc1f93 
0fc8f2a 0fc8cbc 0fbfc10 0fbc5c5 0fc3759 
0fc360e 0fc7e42 0fba437 0fb6c7c 0fc27f2 
0fc7883 0fc813a 0fbe492 0fbafc6 0fc29b7 
0fc666f 0fc8beb 0fbd479 0fb9c68 0fc355f 
0fc40b2 0fc7b32 0fbad96 0fb77e6 0fc1f2c 
0fc8f4b 0fc8fed 0fbfc3a 0fbc5e1 0fc3776 
0fc350e 0fc82ce 0fba33c 0fb6b7f 0fc2746 
0fc781c 0fc8647 0fbe431 0fbaf71 0fc29b8 
0fc6539 0fc8f7f 0fbd358 0fb9b49 0fc3476 
0fc3f91 0fc7e13 0fbac71 0fb76ce 0fc1ea8 
0fc8cbe 0fc9434 0fbf9b9 0fbc371 0fc3761 
0fc339a 0fc8b35 0fba18a 0fb69f2 0fc2887 
0fc7629 0fc8a6e 0fbe21e 0fbad59 0fc29a5 
0fc64cf 0fc9311 0fbd2f9 0fb9ad2 0fc35d9 
0fc4010 0fc8118 0fbacd7 0fb773c 0fc211a 
0fc8df6 0fc950b 0fbfab0 0fbc48a 0fc38b5 
0fc3414 0fc85bf 0fba238 0fb6a8c 0fc28e6 
0fc7652 0fc860f 0fbe25d 0fbad99 0fc2b48 
0fc6469 0fc915f 0fbd280 0fb9a7b 0fc34f1 
0fc3f2a 0fc7f3d 0fbac0b 0fb7660 0fc1dc2 
0fc8c1c 0fc92b5 0fbf8eb 0fbc2b9 0fc3545 
0fc3383 0fc8502 0fba195 0fb6a03 0fc271a 
0fc766d 0fc8614 0fbe262 0fbada7 0fc2b49 
0fc63f1 0fc8d0e 0fbd1f2 0fb99e6 0fc3758 
0fc3dd1 0fc78cf 0fbaa82 0fb74ef 0fc2118 
0fc8b4c 0fc8d06 0fbf7f6 0fbc1d7 0fc3a14 
0fc314b 0fc7f92 0fb9f55 0fb67b6 0fc2a92 
0fc7404 0fc8292 0fbdfee 0fbab56 0fc2d7d 
0fc623e 0fc8e05 0fbd048 0fb9867 0fc39d8 
0fc3d34 0fc7c5f 0fba9fa 0fb7484 0fc2429 
0fc8ba8 0fc91e4 0fbf850 0fbc248 0fc3b5c 
0fc3152 0fc84ba 0fb9f64 0fb67d2 0fc2b21 
0fc7499 0fc854a 0fbe08f 0fbabe3 0fc2e88 
0fc631b 0fc8ed6 0fbd111 0fb9926 0fc3a59 
0fc3e03 0fc7c9d 0fbaabe 0fb7533 0fc2524 
0fc8c58 0fc8fcc 0fbf905 0fbc2ea 0fc3c12 
0fc3348 0fc81f1 0fba144 0fb69b1 0fc2d0f 
0fc74e7 0fc840d 0fbe0db 0fbac36 0fc2fc8 
0fc62da 0fc8d97 0fbd0e7 0fb98ed 0fc3ca3 
0fc3d19 0fc7ad5 0fba9ec 0fb745c 0fc2756 
0fc8ac2 0fc8e08 0fbf7ad 0fbc16d 0fc3ecc 
0fc3151 0fc7f55 0fb9f7f 0fb67c2 0fc2f2b 
0fc72f3 0fc814c 0fbdf1b 0fbaa4a 0fc2f9e 
0fc6172 0fc8d59 0fbcf9a 0fb978e 0fc3b00 
0fc3b5e 0fc7ad8 0fba84b 0fb72a9 0fc2545 
0fc89a2 0fc8f5b 0fbf6b2 0fbc054 0fc3ccb 
0fc3084 0fc82f2 0fb9eca 0fb66fb 0fc2d78 
0fc726a 0fc8384 0fbde7f 0fba9a9 0fc2fae 
0fc60d6 0fc8d36 0fbceee 0fb96d6 0fc3bf3 
0fc3bb0 0fc7b1e 0fba87b 0fb72d4 0fc26cc 
0fc8977 0fc8c43 0fbf64b 0fbbffa 0fc3e6e 
0fc2fb2 0fc7c10 0fb9dbc 0fb6611 0fc2ec7 
0fc71f8 0fc7f61 0fbddee 0fba94a 0fc31b8 
0fc5fc2 0fc8a0f 0fbcdd8 0fb95da 0fc3e42 
0fc39f0 0fc785a 0fba6c8 0fb713b 0fc28b7 
0fc881b 0fc8dff 0fbf50d 0fbbed5 0fc410a 
0fc2eaa 0fc813b 0fb9cdd 0fb652e 0fc3252 
0fc7053 0fc83b7 0fbdc7c 0fba7c2 0fc33f1 
0fc5eb6 0fc8cdf 0fbcce0 0fb94d8 0fc40c2 
0fc3957 0fc787e 0fba64c 0fb70ab 0fc2b69 
0fc86aa 0fc89e2 0fbf388 0fbbd54 0fc422e 
0fc2da7 0fc7ad2 0fb9bb2 0fb641a 0fc32e8 
0fc6f73 0fc7bfe 0fbdb67 0fba6c2 0fc33f3 
0fc5dfb 0fc86d1 0fbcc11 0fb941e 0fc4015 
0fc3890 0fc75fd 0fba581 0fb6fe8 0fc2aa2 
0fc85b8 0fc8abf 0fbf2b0 0fbbc7d 0fc41a0 
0fc2b59 0fc7e96 0fb99a5 0fb61fc 0fc31ae 
0fc6c85 0fc82af 0fbd8b2 0fba405 0fc32af 
0fc5b27 0fc9039 0fbc966 0fb9172 0fc3ee6 
0fc351c 0fc7ecc 0fba225 0fb6c8f 0fc28d9 
0fc83bd 0fc9206 0fbf0d0 0fbbaa3 0fc405d 
0fc2a8f 0fc8154 0fb98a8 0fb611b 0fc3138 
0fc6c96 0fc7e5c 0fbd8a3 0fba403 0fc32fd 
0fc5b86 0fc87b9 0fbc985 0fb91b4 0fc3e60 
0fc356f 0fc7547 0fba24a 0fb6cd2 0fc2864 
0fc83b3 0fc8761 0fbf0c9 0fbba93 0fc4075 
0fc2a67 0fc7845 0fb98b3 0fb6101 0fc314c 
0fc6d57 0fc7a58 0fbd966 0fba4c0 0fc3306 
0fc5c1f 0fc85c7 0fbca31 0fb9254 0fc3f3a 
0fc34d0 0fc746e 0fba1db 0fb6c50 0fc291d 
0fc8340 0fc88ea 0fbf05f 0fbba3a 0fc4268 
0fc291c 0fc7c90 0fb9755 0fb5fe0 0fc32fd 
0fc6af3 0fc81ba 0fbd70f 0fba2a7 0fc34c4 
0fc596e 0fc8e74 0fbc799 0fb8fe3 0fc40c3 
0fc338a 0fc7cc8 0fba083 0fb6b2f 0fc2ab5 
0fc81e7 0fc8fce 0fbeef8 0fbb8fe 0fc429d 
0fc28c0 0fc8171 0fb96f3 0fb5f96 0fc3313 
0fc6af3 0fc8181 0fbd6fc 0fba295 0fc3570 
0fc59a7 0fc88b5 0fbc7d9 0fb9019 0fc42c7 
0fc3441 0fc74ce 0fba128 0fb6bd8 0fc2e5c 
0fc8225 0fc878f 0fbef18 0fbb933 0fc4808 
0fc28b7 0fc7929 0fb96e3 0fb5f99 0fc3b2b 
0fc6513 0fc7797 0fbd14b 0fb9cdf 0fc3ca8 
0fc52c1 0fc8027 0fbc132 0fb8969 0fc48c5 
0fc2e16 0fc6cab 0fb9b1c 0fb65da 0fc32c9 
0fc7bc7 0fc807b 0fbe8c7 0fbb2f8 0fc4a09 
0fc222a 0fc744c 0fb907f 0fb593c 0fc39c1 
0fc6434 0fc7903 0fbd081 0fb9c34 0fc3a8d 
0fc51bb 0fc8505 0fbc01b 0fb8882 0fc44b6 
0fc2d62 0fc7528 0fb9a61 0fb654e 0fc2dfd 
0fc7b57 0fc89b6 0fbe840 0fbb29a 0fc445a 
0fc217e 0fc7b9b 0fb8fb4 0fb5899 0fc32dd 
0fc64a2 0fc7e44 0fbd0c3 0fb9c9d 0fc34f3 
